mart_resource_usage_sk,resource_id,resource_name,stock_name,isrc,resource_origin,source,repository,repository_id,sub_project_name,sub_project_id,project,project_id,stock_status,stock_stored_date,resource_age_days,distribution_team,last_distribution_date,ar_name,seo_employee_id,seo_name,used_video_count,last_used_published_date,days_since_last_usage,inventory_unused_days
c26c05005aa478f7bed06d1ba3fa5443,HGFA0086F71216BD4239942774CE84103AE8,"Keyboard Concerto No. 5 in F Minor, BWV 1056: II. Largo",Keyboard-Concerto-No--5-in-F-Minor-BWV-1056-II--Largo_HGFA0086F71216BD4239942774CE84103AE8.mp3,,purchased,Theo tháng,HalidonMusic,c9cd57d81824e0bffef5cf8fd4f005ea,Không có dự án con,815a5db0f121c22f8b20714e0b5bc717,Classical,91,Lưu kho,2023-06-05,1179,,,,,,0,,,
7ce1bca6a13e10a3610d0f7f1066525c,HGFA008700A8D9F746D08BE0213885C13366,,Track 10 Velvet Junction.wav,,,,,,,,,,Tồn kho,2026-06-26,62,,,,,,0,,,62
bcc2fe82ccb27d7c3cab71f9e81a0fb5,HGFA0087AB9521D4488FB55862478B23AFC6,,Beyond_HGFA0087AB9521D4488FB55862478B23AFC6.mp3,,resource_information_add,,Không có kho,7164305e7e4b60e2167762142bfbf82f,Không có dự án con,c85959fcf73d7bf1c3486bb49487f15c,Lofi,116,Sử dụng,2022-04-07,1603,,,,,,54,2026-08-04,23,
e19df22deac94fcd6ad0eeeff2f9a3ea,HGFA0087AC3C0EA342E893CBE92E20D086BD,The First Noel,The-First-Noel_HGFA0087AC3C0EA342E893CBE92E20D086BD.mp3,GX4R52352346,resource_information_add,,Không có kho,954343caed6de11d5eea3cd868102c34,Không có dự án con,52dcdca00da1e9db7430d919965be1a0,Jazz,112,Hàng nguội,2023-08-22,1101,"Forest Music Group - ADMIN, FMG - Audio, FMG SG - Dương, JAZZ - HG - KHO NỘI DUNG CHUNG, JAZZ - MKT 4 - KHO NỘI DUNG RIÊNG, VH Core Youtube, VH Core Youtube, JAZZ - TEAM A BÌNH - KHO NỘI DUNG CHUNG, VH Core Youtube, JAZZ - TEAM A BÌNH - KHO NỘI DUNG CHUNG, Trợ lý Chủ Tịch, [Jazz] Marketing",2026-07-29,,,,82,2026-01-07,232,
b3237f2a72f81c7c926245976a773535,HGFA008833E0A6DE48DFA1514D6453731E97,,JazzCoffee-Cup-40_HGFA1CF8BBAC016D417EAD6D331DE65BCB92.wav,,,,,,,,,,Tồn kho,2024-11-22,643,,,,,,0,,,643
117b82eb3a45bebc7343418d6a47f28c,HGFA008901FFFF4C4633B2DF0B370497ADA7,Sky,Sky_HGFA008901FFFF4C4633B2DF0B370497ADA7.mp3,,purchased,Theo tháng,TFB records,9b950607bcfbe13098a12913595acf43,Không có dự án con,b03bbf0c6df6daa75fb563bc69bef781,Deep House,96,Hàng nguội,2023-04-07,1238,DEEP HOUSE - HG - KHO NỘI DUNG CHUNG,2026-08-14,,,,1,2025-10-26,305,
21fa4639bbf3dc08c3537fa1a126f3fb,HGFA008924B27F094CD9839EE1B0E6A6AE88,Go,Go_HGFA008924B27F094CD9839EE1B0E6A6AE88.mp3,,resource_information_add,,DJ Goja Team - Out Of Dimension Music,a9ce533c3b45d973e1ecd75be95f0c6f,Không có dự án con,b03bbf0c6df6daa75fb563bc69bef781,Deep House,96,Hàng nguội,2022-07-29,1490,DEEP HOUSE - HG - KHO NỘI DUNG CHUNG,2026-08-18,,,,328,2026-07-21,37,
09e9a80117d651380a26a78a196ca9ea,HGFA00894D58297D40BA9C713980AB95FB0C,,main_track.wav,,,,,,,,,,Tồn kho,2025-09-21,340,,2026-04-20,,,,0,,,340
9c3f60933258fb14d48d91302af0e5dd,HGFA008AEAF1E8DA466A8FA074283D9975C8,Kugelblitz,Kugelblitz_HGFA008AEAF1E8DA466A8FA074283D9975C8.wav,GBKQU2291597,resource_information_add,,Purrple Cat,e0daa570293fbfcf70feab88e0f44441,Không có dự án con,c85959fcf73d7bf1c3486bb49487f15c,Lofi,116,Hàng nguội,2023-03-22,1254,"LOFI - HG - KHO NỘI DUNG CHUNG, VH Core Youtube, VH Core Youtube, LOFI - HG - KHO NỘI DUNG CHUNG",2025-07-30,,,,153,2026-06-09,79,
b9071211415f4ad5ebe9f21eb19d9256,HGFA008BA07C0C0B44B8BC507C769C8A7654,,Glen Soul.wav,,,,,,,,,,Tồn kho,2025-01-06,598,,,,,,0,,,598
959fff2819e6fae5e3735428368095fc,HGFA008BADB066DF42188926AB57563D8248,Live It Up,Live-It-Up_HGFA008BADB066DF42188926AB57563D8248.mp3,,purchased,Theo tháng,Natural Deep (RA music),7db5b4b4331a53fd6170f89e27c77b59,Không có dự án con,b03bbf0c6df6daa75fb563bc69bef781,Deep House,96,Tồn kho,2023-04-07,1238,DEEP HOUSE - HG - KHO NỘI DUNG CHUNG,2026-08-14,,,,0,,,1238
a6ae525e208478c88189f50692ecefa4,HGFA008D7DBE308F4843A6F7827E05A937E9,,stay close.mp3,,,,,,,,,,Tồn kho,2026-07-21,37,,,,,,0,,,37
d85f8baf29712bb804f3765ef6d78661,HGFA008D9E6A6675457088257CDA4A7BFA69,,Summer Garden.wav,,,,,,,,,,Tồn kho,2025-07-11,412,,,,,,0,,,412
473d18fcff6d97353e77fba7565d7bf7,HGFA008DA6D8CE494C66890F1E0900B7D4D6,Friends,Friends_HGFA008DA6D8CE494C66890F1E0900B7D4D6.mp3,,purchased,Theo tháng,Natural Deep (RA music),7db5b4b4331a53fd6170f89e27c77b59,Không có dự án con,b03bbf0c6df6daa75fb563bc69bef781,Deep House,96,Tồn kho,2023-12-06,995,DEEP HOUSE - HG - KHO NỘI DUNG CHUNG,2026-08-14,,,,0,,,995
a5ddfdcf7db1116e3f8fa6fd6916783b,HGFA008EC95315C64276932768FA7D5D29B7,"Bamboo Green 413
Bamboo 371",41cb1899-c99b-4115-8596-d58437a52ab7_HGFA008EC95315C64276932768FA7D5D29B7.mp3,,resource_information_add,,Không có kho,b67111b99e30a1e85832e62e7160282c,Không có dự án con,096abb0ccd7ea756dbb01a39409c46b4,Relax,130,Tồn kho,2024-08-19,738,"Forest Music Group - ADMIN, FMG - P.Design, FMG - Audio, FMG SG - Dương, FMG SG - Trường Anh",2025-05-05,,,,0,,,738
0c93bebd07477af6ff7f83f806ec4695,HGFA008F79A3CEF745BC946FDD90DBD3AA05,,Winter Mosaic.mp3,QT2WN2403068,,,,,,,,,Tồn kho,2025-01-06,598,VH Core Youtube,2026-07-29,,,,0,,,598
4ba29d8afa407ecf14e64c8f92d6cf8e,HGFA00902AB51BFF453FA673403672FE13B9,,Misty Morning.wav,,,,,,,,,,Tồn kho,2024-11-07,658,,,,,,0,,,658
ec9a61cfd4c6a550458f2bc999b8bde5,HGFA0090332028764A1E860FDB5C1EE6C8A2,Fast Steps,Fast-Steps_HGFA0090332028764A1E860FDB5C1EE6C8A2.mp3,,purchased,Theo tháng,HalidonMusic,c9cd57d81824e0bffef5cf8fd4f005ea,Không có dự án con,815a5db0f121c22f8b20714e0b5bc717,Classical,91,Lưu kho,2023-06-02,1182,,,,,,0,,,
2dfd036ecb9ae03bfef28fc8ebf36e77,HGFA009122CC941140238FF65DE3EE71669A,,Blocks_HGFA9F2F850C0F6C4FAA8BE580CE2562B1E5.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
47c4d41bf585b9fab6ec874d221f16f4,HGFA009147483FCC49709AC8D9B185A804BA,Waiting For You,Waiting-For-You_HGFA009147483FCC49709AC8D9B185A804BA.mp3,,purchased,Theo tháng,Day dose of house,eab0dbec41decba59260d88c5253cb4f,Không có dự án con,b03bbf0c6df6daa75fb563bc69bef781,Deep House,96,Hàng nguội,2022-07-28,1491,DEEP HOUSE - HG - KHO NỘI DUNG CHUNG,2026-08-14,,,,2,2025-04-05,509,
c01d28cfe1e7dfde9ebe5f2a1f6ef3aa,HGFA009159CA63354179AED8618CF39281C7,,,,,,,,,,,,Tồn kho,,,,,,,,0,,,
282f28ec18c25d4381be0ea36d45cf01,HGFA0091C03BB86944E28FEC21D7D43755D5,,Tarragona(1)_HGFAA7C88197C3DA490EAE4AAA66F8F98630.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
20ca87bc8d76588d3c8e5e05cd97d5ac,HGFA0092F5BDE2B6492FB76AF3F61DCF5E4D,,Linger in Light.wav,,,,,,,,,,Tồn kho,2024-12-04,631,,,,,,0,,,631
0bf5c27d6ac9e87559b109771f337213,HGFA009315E655C94CE185B2565962557EB2,,BuddhaMini-89_HGFA009315E655C94CE185B2565962557EB2.mp3,,,,,,,,,,Tồn kho,2024-04-04,875,"Forest Music Group - ADMIN, FMG - P.Design, FMG - Audio, FMG SG - Dương, FMG SG - Trường Anh",2025-05-05,,,,0,,,875
aee318ec900df80e65ce45d76893d05a,HGFA00936ACF41E94463BAFE83F1558ACF72,,Hanabi_HGFAE28E413157E644989F8A99F10702AFAC.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
7ab59efb93b9ee8302de55e8efa4a2e7,HGFA0093D9B8B7D740EDB89F961E4FE7F6EF,Naturaleza (Original Mix),Naturaleza-(Original-Mix)_HGFA0093D9B8B7D740EDB89F961E4FE7F6EF.mp3,,resource_information_add,,Madabeats Records,5fb17650a4932183abb9208ce9f74f76,Không có dự án con,740e91c2d8cb645690fb0a960ce5c40b,Trance,134,Tồn kho,2024-05-10,839,,,,,,0,,,839
df40acf59129230cb93bc509f759ff3c,HGFA009408AD541648338860CDBFECFE9B2B,,Impressionist Piano 27-2 Track (12).mp3,,,,,,,,,,Tồn kho,2025-03-06,539,,,,,,0,,,539
7ac2e447167a2a3306c996a30e2868ca,HGFA0094A78ACBF444E59885BE94985402CB,,我们的秘密.wav,,,,,,,,,,Tồn kho,2025-12-04,266,,,,,,0,,,266
36335ba828506b7b8b3a66f9875ec6c6,HGFA0095547E83BE473CA174936D4403273B,,SpaCandle-14---Galaxy_HGFA7B0B2D1CFB0E416C99E27AEA48F77BB7.wav,,,,,,,,,,Tồn kho,2024-11-23,642,,,,,,0,,,642
5476df5490e416569f2278e67b3285e1,HGFA0095C17D08FA439695C3D954E746B4C4,Drifting Lights,Drifting Lights.wav,QT2WN2504436,odoo,Kho sản xuất,Deep House - 2 - An Tuệ | Tropical House,340,Deep House - 2 - An Tuệ,655,Deep House,96,Hàng nguội,2025-11-20,280,,2026-07-28,,,,2,2026-06-30,58,
cbb85b5661cd8427e5595a00d76ffb3f,HGFA0095CED2748247129A3D375CD12EA50F,,BuddhaZen-80-(Cleanse-Aura-(with-melody)--meditation--fx-)_HGFA5C75BECE8D0B46699A129334CB08B00C.wav,,,,,,,,,,Tồn kho,2024-11-22,643,,,,,,0,,,643
8f910ed07e22c0d8b8e4fce8bdaa4ecb,HGFA0096747000D644729821E30120920B29,,brightest-day-SBA-346440897.wav,ISRC212468,,,,,,,,,Tồn kho,2024-08-24,733,"IT Dev Team, IT test 2",2025-05-05,,,,0,,,733
36d932b3c281c4e1c649a42c8101323e,HGFA00979C2C14E94A87BBE72C6D64107FC9,,Tropic Whispers.wav,,,,,,,,,,Tồn kho,2025-05-15,469,,,,,,0,,,469
f6c84021a17ebea391441db40f9e144e,HGFA00986782B9AB41D5885F6A9586ECBC72,Don’t Walk Away Yet,TRACK 06 – Don’t Walk Away Yet.mp3,QT2WN2601158,odoo,Kho sản xuất,Jazz - 2 - FM | Pop Jazz,446,Jazz - 2 - FM,718,Jazz,112,Tồn kho,2026-03-23,157,[Jazz] Marketing - Team Nguyên,2026-04-20,,,,0,,,157
3e799f5b2de6ce535304464ab6fdaab2,HGFA0098EA5C57954F45910A8DC6834569D4,,Memang Aku Jomblo.wav,,,,,,,,,,Tồn kho,2024-10-08,688,,,,,,0,,,688
61cc1cfc3a98c618aff297a5795f96a6,HGFA009942A0BB824E73B285FBB6E773FDF2,Call My Name,Call My Name - NLT - V1.mp3,QT2WN2600919,odoo,Kho sản xuất,Phúc Âm (có lời) - 2 - An Tuệ | Phúc âm,365,Phúc Âm (có lời) - 2 - An Tuệ,656,Phúc Âm (có lời),124,Hàng nguội,2026-03-05,175,,2026-07-29,Nguyễn Lê Cường,188,Phạm Quang Trung,30,2026-06-23,65,
1e59f373957eff5da2642cc66a030c16,HGFA0099F1F0648B47D280668340ED3D7FE6,"La Bohème: ""Che gelida manina""",La-Bohème-Che-gelida-manina_HGFA0099F1F0648B47D280668340ED3D7FE6.mp3,,purchased,Theo tháng,HalidonMusic,c9cd57d81824e0bffef5cf8fd4f005ea,Không có dự án con,815a5db0f121c22f8b20714e0b5bc717,Classical,91,Lưu kho,2023-06-05,1179,,,,,,0,,,
440e30b5189c8757cc146ae7924827f2,HGFA009A1EE277144F4591ACEF54B4B764D1,,GirlSleep-9_HGFA4BA4F953E3FB462E9B6CB0E118A8D6BA.wav,,,,,,,,,,Tồn kho,2024-11-23,642,,,,,,0,,,642
fc1280ebd2db5b3e4851a5b50f917caf,HGFA009A5CF49CC44BBEA9570E0BF7D1BAC1,,"Sinfonie di concerto grosso No 7 in g minor for flute, strings & continuo.wav",,,,,,,,,,Tồn kho,2026-05-26,93,,,,,,0,,,93
85a043e0805d7a5c23a1f8afd34a81f8,HGFA009A7BA130494C888351CBD2A8F376F8,Black Magic,Black-Magic_HGFA009A7BA130494C888351CBD2A8F376F8.mp3,,resource_information_add,,Không có kho,777207ae092a22f29403eac57e7e291e,Deep House Cover - Hitkend,367,Deep House Cover - 0,97,Tồn kho,2023-05-08,1207,DEEP HOUSE - HG - KHO NỘI DUNG CHUNG,2025-08-23,,,,0,,,1207
df64fbe653d2f6abfaded7c717b7d47d,HGFA009AB4A56E4443E4AF4214C4A7FC5128,,Neon Trace.mp3,QT2WN2402527,,,,,,,,,Tồn kho,2024-12-02,633,VH Core Youtube,2025-05-05,,,,0,,,633
66a4aabbc6f6ca5f8b395be9013b7bd9,HGFA009D6FCAE38442A4AF7077BC61F029BB,,Đánh-đố-Hoàng-Thùy-Linh_HGFA21B7F0BE7044465ABDD5003FF5954B4B.mp3,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
b2f48d67f0101c1201edfd22c0f94afc,HGFA009DF26870934099B5479DC15C4A85BB,,PTC5186562_01_12_Second Act Credo in un Dio crudel.wav,NLE421501012,,,,,,,,,Lưu kho,2026-04-07,142,,2026-04-28,,,,0,,,
b15aa38faae31dd77d2774ed2695b353,HGFA009E33AAF8DF47B3BC321E711ABD9132,,Atmosphere Suspense Enigmatic.mp3,,,,,,,,,,Tồn kho,2025-02-22,551,,,,,,0,,,551
8dc3d8cd7c0050f514fa7d6b74248388,HGFA009E4698AEDE4467BC0C71ECBA00EE27,For You,For-You_HGFA009E4698AEDE4467BC0C71ECBA00EE27.mp3,,purchased,Theo tháng,Pofiqist,f080dffe37a00d603f9fb51eb97b3a6c,Không có dự án con,b03bbf0c6df6daa75fb563bc69bef781,Deep House,96,Tồn kho,2024-08-05,752,"Forest Music Group - ADMIN, FMG - Audio, FMG - P.Editor, FMG SG - Dương, FMG SG - Trường Anh, FMG - Leader Khai thác",2025-05-05,,,,0,,,752
7bd31c890a97b7c8e919e7f07c02f3fb,HGFA009F3980D29342DFA35E60C9D22EA351,Hold Me Tight,Hold Me Tight v2.mp3,QT2WN2604996,odoo,Kho sản xuất,Deep House - 2 - An Tuệ | Deep House Đen Trắng,338,Deep House - 2 - An Tuệ,655,Deep House,96,Tồn kho,2026-08-03,24,,,,,,0,,,24
a5eb4ab2df4e029b5e7c595206bd2a85,HGFA00A00FED74B444389A7ACC17526B52AF,,Midnight-Street-Walk_HGFA9B008FE08DF64E44A869E6D3F395FB38.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
a84ca3716af44f9442c09bdbb9d0ef31,HGFA00A04CD764354378A5D0E55E48A551D1,,Champagne Avenue.wav,,,,,,,,,,Tồn kho,2026-08-19,8,,,,,,0,,,8
d0e010f5256f3864367ae1e095e68a72,HGFA00A17753279D40689A464DC5E297F076,,Honeymoon_HGFA00A17753279D40689A464DC5E297F076.mp3,GX8KD2283108,resource_information_add,,Không có kho,b67111b99e30a1e85832e62e7160282c,Không có dự án con,096abb0ccd7ea756dbb01a39409c46b4,Relax,130,Hàng nguội,2022-10-18,1409,"RELAX- HG- KHO NỘI DUNG CHUNG, VH Core Youtube, MKT2 - Team anh Tài, Phòng Sáng Tạo, Runway gen 3 MKT2, RELAX- MKT2- KHO NỘI DUNG RIÊNG, Quản lý MKT3, Quản lý An Tuệ",2026-08-05,,,,145,2026-07-09,49,
0477fc518f0c2559ec1b0a1170a79612,HGFA00A17A415EF34EE292FCB30ADC103A39,,UNCOVERED-KILLER_HGFA00A17A415EF34EE292FCB30ADC103A39.mp3,,,,,,,,,,Tồn kho,2024-03-09,901,"VH Core Youtube, MKT2 - Team anh Tài, Phòng Sáng Tạo, Runway gen 3 MKT2, PHONK - MKT 2 - KHO NỘI DUNG RIÊNG, Quản lý MKT3, Quản lý An Tuệ",2025-07-30,,,,0,,,901
7c29a48e7eb912f740d441053b6d7172,HGFA00A297E8E3A447429E55B9AA2F210314,,Track (47).mp3,QT2WN2403943,,,,,,,,,Tồn kho,2025-01-03,601,"Forest Music Group - ADMIN, FMG - Audio, FMG - P.Editor, FMG SG - Dương, FMG SG - Trường Anh, FMG - Leader Khai thác, [Relax] Cinematic - Marketing",2026-04-21,,,,0,,,601
d8d00dc57bfa3b2c38fdebcf3c29a24d,HGFA00A29DFA9B844B6A9A7AE0E77FEDA8B8,,I-Am-Ok-(Pete-Bellis--Tommy-Remix)_HGFA07E999B576AB42CB8D289CBAAEF59376.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
5b15660aabac84934e8cc4fed7b4640e,HGFA00A4237F43B9463DB65B46AAD69C0124,,09.wav,,,,,,,,,,Tồn kho,2026-05-26,93,,,,,,0,,,93
94ba9f953a5858dfa63c8453e2796db4,HGFA00A4925A76714659886F367057F80D57,,La-Traviata-È-strano----Ah!-Forsè-lui----Follie!-Follie!_HGFA6479C8B4E3844F8FAB6B14B8BD72AFC0.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
f7a33127fb368c4a356f5df1a1b219d5,HGFA00A4CC80FE084ECBA2120DA6947D1E12,,Piano Whisperer.mp3,QT2WN2403794,,,,,,,,,Tồn kho,2025-01-15,589,"Forest Music Group - ADMIN, FMG - Audio, FMG - P.Editor, FMG SG - Dương, FMG SG - Trường Anh, FMG - Leader Khai thác",2025-05-05,,,,0,,,589
9db968d0b747db7e287cadf1cae58f48,HGFA00A4D47FE67F4CEA92AE9151B1D7B5FA,,"Mozart - Serenade No. 5, K. 204 in D major - V. Andante.mp3",,,,,,,,,,Lưu kho,2026-05-26,93,Danh sách người dùng kho nhạc Classical Masterpieces (Team Tuấn 2k),2026-06-15,,,,0,,,
f9462eaf41677ce25244f9c46ad34ab6,HGFA00A551419CB743E2B0FC0C99F87090F3,,Velvet Night Drive (Mastered).wav,,,,,,,,,,Tồn kho,2026-06-04,84,,,,,,0,,,84
7b209ae2fe441dce7db80938e799b6cb,HGFA00A57A835613423CAB39DE4243B5029B,Hollow Reflections,Evening Glow.mp3,QT2WN2504966,odoo,Kho sản xuất,Deep House - 2 - Red One | Deep Emotion,337,Deep House - 2 - Red One,650,Deep House,96,Hàng nguội,2025-12-23,247,,2026-05-06,,,,1,2026-05-19,100,
7136134fc519ac2f2c2c0e49e0ba7778,HGFA00A60969902142308C50C484FC10944F,,,,,,,,,,,,Tồn kho,,,,,,,,0,,,
47b923e85acc0f182e0314e3da2fd0b2,HGFA00A63787729F44029A233DC18D81895D,Cruisin',Cruisin',NULL,performance,,PUEBLO VISTA POLYMESA KAI MOUSIKI LP,3f66780e06810b4bcdea3701c40c80c0,Không có dự án con,c85959fcf73d7bf1c3486bb49487f15c,Lofi,116,Tồn kho,,,,,,,,0,,,
e29b8c53b514534a258c5e4a5d0f5f39,HGFA00A66D3B84E44904A5BBA64F5D6C66AA,,Crystalline Despair.wav,,,,,,,,,,Tồn kho,2024-10-10,686,,,,,,0,,,686
3fd3dc6494d2fec10313fb41b99ebb29,HGFA00A803DD623F4B6CB628E4BDD23EB23D,,"Roman Carnival Overture, Op. 9.mp3",,,,,,,,,,Lưu kho,2026-05-26,93,Danh sách người dùng kho nhạc Classical Masterpieces (Team Tuấn 2k),2026-06-15,,,,0,,,
923c60cf3c365a430d62f1c806c4379e,HGFA00A8AB85E3134E619EA5727AD031F810,,Wanderling.mp3,QT2WN2502383,before_odoo,Kho sản xuất,Không có kho,30686635e8140c234106130d43a73e15,Sóng âm - BG | Ngủ chữa lành,5773b7a265fb9cdda4818c7f6383f144,Sóng âm - BG,736dc636575bac0f5b44795ba1679550,Tồn kho,2025-08-06,386,RELAX/SÓNG ÂM - BG - KHO NỘI DUNG CHUNG,2025-10-30,,,,0,,,386
15b68c137548a1b1452b30f8f9c36525,HGFA00A976D374704B69956A84E7A00B10A4,,summer-is-not-the-same-without-you_HGFA0ADD0662DA8B48C98476EF34180DF16F.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
cfaebdbe69b889ffabb9df8696c91ec6,HGFA00AA640358664C02B1F0582DB5F18876,,spotifydown.com - NEON BLADE - Sped Up.wav,,,,,,,,,,Tồn kho,2024-09-14,712,,,,,,0,,,712
473bb50c04d0df11a21d12735fd6de7b,HGFA00AC10B99317426E88A0CEFC3D08E52C,"12 Caprices Brillants: No. 7, Divertissement sur des motifs de Labarre-Bellini",12-Caprices-Brillants-No--7-Divertissement-sur-des-motifs-de-Labarre-Bellini_HGFA00AC10B99317426E88A0CEFC3D08E52C.mp3,,purchased,Theo tháng,HalidonMusic,c9cd57d81824e0bffef5cf8fd4f005ea,Không có dự án con,815a5db0f121c22f8b20714e0b5bc717,Classical,91,Lưu kho,2023-06-02,1182,,,,,,0,,,
23fccd7f2c6258244e896a7825def359,HGFA00AE926F73004586A6525E7DD27A41AF,,Jaigemeister.wav,,,,,,,,,,Tồn kho,2026-06-16,72,,,,,,0,,,72
7fd9b4563000f9b8b26ea33030788383,HGFA00AF2C01ACD9450AAC5BA85DE984197D,,"Symphony no. 3 in D major, D. 200 - IV. Presto vivace.mp3",,,,,,,,,,Lưu kho,2026-05-26,93,Danh sách người dùng kho nhạc Classical Masterpieces (Team Tuấn 2k),2026-06-15,,,,0,,,
2f964d259bbc03a5e4aa128fcd0e12a5,HGFA00AF94B42B0A4924B66C2EA11AF101D3,That Girl In My Head (Aurora Remix),That Girl In My Head (Aurora Remix).mp3,QT2WN2600102,odoo,Kho sản xuất,Deep House - 2 - An Tuệ | Tropical House,340,Deep House - 2 - An Tuệ,655,Deep House,96,Hàng nguội,2026-01-19,220,,2026-06-25,,,,9,2026-05-24,95,
64ec6102aabf69b8eb932e92f53391c0,HGFA00AFA3F58B4E42D1B29E98B811E9DFAC,,Đừng-Gọi-Anh-Bằng-Chú---Lê-Đình-Thường-(Hoàng-Thiên)_HGFA00AFA3F58B4E42D1B29E98B811E9DFAC.mp3,,,,,,,,,,Lưu kho,2022-09-19,1438,,,,,,0,,,
06d6da61ddd3351b32121b2ecb62372b,HGFA00B02602DEEC4002B13CF0E28DBFA4DF,,Song 19 _노란 불빛 속에서_.wav,,,,,,,,,,Tồn kho,2025-03-03,542,"Forest Music Group - ADMIN, FMG - Audio, FMG - P.Editor, FMG SG - Dương, FMG SG - Trường Anh, FMG - Leader Khai thác",2025-05-05,,,,0,,,542
6395188313749664734447fc85a0a791,HGFA00B07FBAD31C4E858F4EFE623CF2D7B6,All The Pretty Girls,14. All The Pretty Girls.mp3,QT2WN2604639,odoo,Kho sản xuất,Saxophone Cover - 1 - 2 - Red One | Saxophone cover -1,484,Saxophone Cover - 1 - 2 - Red One,747,Saxophone Cover - 1,160,Tồn kho,2026-07-22,36,,2026-07-29,,,,0,,,36
1132a25339fead38f152286f612f921a,HGFA00B122755D4440AFBC4B564CC571D8B3,,Once-Upon_HGFACAF58B65CA2D4837912422498B84A9ED.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
2d906b37d9c7d809a78dae8c35d36d03,HGFA00B260F93DE34BFCAEC77B32278CF57C,,bach-adagio-for-oboe-violin-and-strings_stem-04.wav,,,,,,,,,,Tồn kho,2025-10-10,321,,,,,,0,,,321
3a38013c9ed13b17c9b827b1c9fc7937,HGFA00B2C63F16CF43DC9663CAC91D5048CA,,You're My Happy Place.wav,,,,,,,,,,Tồn kho,2024-09-24,702,,,,,,0,,,702
7a6531dc3f3d45ef46fc89b6b3d478bd,HGFA00B306D23423440BBC8E83A4382177BD,,"PTC5186397_01_02_Liszt Piano Concerto No 1, Quasi adagio.wav",NLE421200702,,,,,,,,,Lưu kho,2026-04-07,142,,2026-04-28,,,,0,,,
96100dfd49fdde13ddc198eccface32c,HGFA00B3E22BB88C48B395961548F4BDE8AB,,Mi Casa Es Su Casa.mp3,QT2WN2403735,,,,,,,,,Tồn kho,2025-01-09,595,"Forest Music Group - ADMIN, FMG - Audio, FMG - P.Editor, FMG SG - Dương, FMG SG - Trường Anh, FMG - Leader Khai thác",2025-05-05,,,,0,,,595
aa72a4279a1993e512b66ad5101eac52,HGFA00B411CA7F1840EAA9E2E3D762EE5BA0,,ROTR.wav,,,,,,,,,,Tồn kho,2025-09-05,356,,,,,,0,,,356
aae2559adb350e419ed1ff2e1f5029cd,HGFA00B4BD18FADC403DBAEBB3141A0D5D4A,,Suspended by Waves.wav,,,,,,,,,,Tồn kho,2024-12-02,633,,,,,,0,,,633
298d6c699b30e3bb0104b08f6d40ef4d,HGFA00B4CD9ECD7C4199873956693F64CD1D,,PTC5186655_02_08_Rosamunde D797 Entr acte No 3 Andantino.wav,NLE421900116,,,,,,,,,Lưu kho,2026-04-07,142,,2026-04-28,,,,0,,,
6576cf1afbd8a852c483f2aa1d478d9b,HGFA00B502E625094E7F9926120253E97737,,Celestial Waves.wav,,,,,,,,,,Tồn kho,2025-01-17,587,,,,,,0,,,587
ca1c4ca16da544a86a9b9077864c7610,HGFA00B556B11682439581445F3720CBB354,,Connection_HGFAB7934F7B5E3347EDBD17839E8D7B5D7E.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
9ae1386897370aaf95f4807d4a2eefba,HGFA00B673E116134D46A5066BEED29646FF,,GirlSleep-89_HGFAE29CB2ED55A74305B3C4C1A2FAB98E2E.wav,,,,,,,,,,Tồn kho,2024-11-23,642,,,,,,0,,,642
5ced89bbad5892646448d9ac992b56d6,HGFA00B6F871504B44CB9690EEA47E3F3EA3,,Golden Silhouettes.wav,,,,,,,,,,Tồn kho,2025-02-27,546,"Forest Music Group - ADMIN, FMG - Audio, FMG - P.Editor, FMG SG - Dương, FMG SG - Trường Anh, FMG - Leader Khai thác",2025-05-05,,,,0,,,546
1119dbf1c3a0f23ddde0cc33c368e67d,HGFA00B6FEFD54DB48FABDC0CEC0D00BE11D,,Positive-Jazz-Music-Morning-Bossa-Nova_HGFA84114C3A44574BD5B8D143BFB0E20A39.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
39ed0490b938a1a5fbcf180d605645f1,HGFA00B7EC42FE4E429A8CB84FF38E88CFDE,,65a27105-ea8a-4451-a560-193256fe3c83_HGFABB40FB0A774D49B5A6F5E9F7F22BEFFB.wav,,,,,,,,,,Tồn kho,2024-11-30,635,,,,,,0,,,635
