dim_artist_sk,platform_id,platform_name
47698c15fb83a1e5bb1400accbb17f82,5190,Discover India
9b523b0c92185f39a0da77a82c51b46a,5191,Photographers @ Pune
9d03333181fb0f6bd495e8b157259880,5192,Anand Jadhav
62781274c42619851e9eddb19e2c8441,15496,João Coutinho
666448e909901d786f4016828c1312c9,15297,Jolly&Friends
71e10dcaca7de439d56d0f02311d6b10,15298,Jolly&Friends
0ebb145bdffd37c6947bd60c251df1ba,5132,Memet Öz
72cc4c5e6cbde70aa374bf94076ad722,14581,Hoành Thu Trang
d1588e685562af341ff2448de4b674d1,5817,vista.de.pajaro
08fc80de8121419136e443a70489c123,5172,Jeff Chiang
6f8caa0e6413027cb7a12f945151cb8d,5173,Jiajie Yu
1d9520cc0635e5fa8a8e565e92541a97,35907,energy.fpv
2cc73b24083105c3d488cc61b606d4f0,5194,P R A S H A N N A
0b96d81f0494fde5428c7aea243c9157,5195,𝗥𝗮𝘀𝗵𝗲𝗱 𝗛𝗲𝗻𝗱𝗲𝗿𝘀𝗼𝗻
f08c64512c2ce6b9642b58563e9c029b,15547,Máy in
22508552d3fc22f867e33e6c56b30b16,5196,Akash Madhavan
f799c7725ba6830f41f0a8f886c6ff94,13778,Hạ Duy Tú
ea06ed6e977637a81ea9d22b3090e28a,5197,Vivek Rawat
a428bc20ca44f5d446cee54837b4fd6f,5198,ꜱᴡᴀꜱᴛɪᴋ
fa7518562603d5c4a7ad69e2e5726f5f,5199,KP - shootwithkrish
e0d2fe50debfaec6b2d7bafdd9d936c8,11430,Huỳnh Hạnh Nguyên
a80ff02f8227904e65413f89ee1719e6,15283,Rohan Shahi
f4d0e2e7fc057a58f7ca4a391f01940a,5200,M A H A R A J A N P O U N R A J A N
f50c7035e532c49a0f6993d988e2e843,5201,RAJU
b32d54edfbef54504db682d7d6d5be8d,11303,Hà Ngọc Huế
4fbe073f17f161810fdf3dab1307b30f,5202,Sharik Sirguroh
94130ea17023c4837f0dcdda95034b65,5203,Sachin Kuruttukulam
4ab7331b2a992a4c4fa54280bc7b50de,24433,Finn ft. Helios Relaxing Space
2e6d9c6052e99fcdfa61d9b9da273ca2,5204,David Raj Konwar
fea16e782bc1b1240e4b3c797012e289,5205,Michele Rinaldi
6774b084b4e8c3189c507afa8a861a2d,24434,Finn ft. Helios Relaxing Space
8977ecbb8cb82d77fb091c7a7f186163,5050,Antonio™
996740de914ced0902e686373e319391,5044,Nicolas De Bilde
d66a1a0b677b9f693c310e2fb2748a54,24435,Jason Darryl ft. Helios Relaxing Space
56bd37d3a2fda0f2f41925019c81011d,5045,Drone_d’idée
6651526b6fb8f29a00507de6a49ce30f,5039,ryderkimball
dbb77b62ae881389d42bc4b906066292,15301,Jolly&Friends
ba6d843eb4251a4526ce65d1807a9309,5042,WE ARE PILOTS
a4bd4d2b1cc64abf1fffb8103da2b890,5081,Tim Przewloka
fe663a72b27bdc613873fbbb512f6f67,5082,Aurora Suhonen
9ce3c52fc54362e22053399d3181c638,5085,OLiwvAIR
71e63ef5b7249cfc60852f0e0f5bf4c8,5086,Joe Werlitsch
31ab328e47c4ea3fe3015eb7eaa59af9,13596,Hà Phi Long
93e4d7106625e1b0f2eb8af065c83452,14645,Hà Thanh Hoàng
6a6610feab86a1f294dbbf5855c74af9,5104,Mudassir Ali
70f250e2d762fbde8a2e70eabf6eb953,5121,Sergei Garenko
5516adb142fcb18a017c72602abbdb6d,5122,Anil Sharma
cceff8faa855336ad53b3325914caea2,5134,Aero Drone
3ec27c2cff04bc5fd2586ca36c62044e,5135,Vitalis Nwenyi
0e79548081b4bd0df3c77c5ba2c23289,5136,Altaf Shah
4a3050ae2c77da4f9c90e2e58e8e520f,5149,Afonso Oliveira
197838c579c3b78927e0cd15ba4c9689,5093,Igor Deshkin
358f9e7be09177c17d0d17ff73584307,5094,robi zaborski
45be58330c9a2ac2bc408ec210820fab,5095,Enrique from Pexels
90fd4f88f588ae64038134f1eeaa023f,5096,Milan Vachhani
5a9542c773018268fc6271f7afeea969,5097,Bhargava Marripati
f5ac21cd0ef1b88e9848571aeb53551a,5098,Rafael Moura
91bc333f6967019ac47b49ca0f2fa757,5100,Cheng Shi Song
2c26f9a59b0ba61233e6fc0af8e47f14,5102,"Be The Observer - 
Angelo Vieira"
7db181be25ab69447b69a185006d9b03,13657,Hà Thị An Hòa
a8dbb2bec6ec3e82cef906b52cebbe7d,11418,Hà Thị Dương Hòa
7e4429bf8fcc328eb0f0582743865a66,15303,sun:set
23264092bdaf8349c3cec606151be6bd,15430,cường
03a3655fff3e9bdea48de9f49e938e32,5103,Lukáš Vaňátko
2654d1a3f16bf62d0dc4f91fa3ec9377,5056,A girl with her drone
949694a5059302e7283073b502f094d7,11385,Trần Ngọc Hưng
47e338b3c082945eff04de6d65915ade,5083,T.D. Quinn
a714ec6796f638ba4d5792f78dccd134,5084,Elina Kübarsepp
214bf5f943f8aa073d06965c1dd2fa86,35729,Forest Music - Nghệ sĩ sản xuất
e140dbab44e01e699491a59c9978b924,5013,John Gisis
b28d7c6b6aec04f5525b453411ff4336,5020,Endless Horizon Visuals
2fd5d41ec6cfab47e32164d5624269b1,5021,Jan Tomášek
e36258b3c74f08054a974a5fe1703f9c,5022,Mariusz Mleczarski
79c662560b0a5f1ae00b623ad8c775e3,5040,ODLOT | drone studio
c7502c55f8db540625b59d9a42638520,5041,Sinéad de Buitléir
b17c0907e67d868b4e0feb43dbbe6f11,5023,OLiwvAIR | Drone Switzerland 🇨🇭
d62bcf67cf8ef4536d0ff0204922214b,5024,Tommaso
b6e584419a62da6229cf347e5ccfa166,5025,Victor Alonso de la Fuente
f02208a057804ee16ac72ff4d3cec53b,5026,Wild Drones
853c68de7253cdd55dc37be410a45c60,5027,helly_n7 - Nick
bf8dd8c68d02e161c28dc9ea139d4784,5028,𝓜𝓾𝓼𝓽𝓪𝓯𝓪 𝓚𝓲𝓻𝓪𝔃
8beca3817318ec14b010b1e4a39b4380,11374,Lê Hoàng Viễn
ca172e964907a97d5ebd876bfdd4adbd,5029,Luca Valenti Palazzotto VPH
faad95253aee7437871781018bdf3309,5030,Evgeny Zaharchenko
f775ec264c01adf8189da19ec86676fe,14594,Hà Thị Kiều Uyên
5e15fb59326e7a9c3d6558ca74621683,6324,Mạnh Quân
90cc440b1b8caa520c562ac4e4bbcb51,6220,Dudubangbang Travel
abd987257ff0eddc2bc6602538cb3c43,6221,I Am Sorin
bce9abf229ffd7e570818476ee5d7dde,6229,Chad Gerber
c80d9ba4852b67046bee487bcd9802c0,6175,Hưng booking tour
6933b5648c59d618bbb30986c84080fe,6106,Nguyễn Quang Huy
421740375847b6249d9383615831c23b,6126,Tuấn thích bay
a415a6169544d0fb98640cb469497580,15304,PALMERO
bd898b3aa551025f930aa4638ab497c8,34287,Waseem Alam
27e66bc810ee3025f895daca7dfcd3b8,34288,Aakash Selvan - Aakash Tamilselvan
be8e18628d3b1e19f8f9eb2ae7d913ca,34296,Vũ Gint Dương
84e2d85ac232c681a641da1ec663888c,6117,Nguyễn Bằng
f449d27f42a9b2a25b247ac15989090f,6045,Nguyen Ngoc Anh
0a716fe8c7745e51a3185fc8be6ca23a,6479,Daniele Massaro
f56d8183992b6c54c92c16a8519a6e2b,6542,NGUYỄN ANH KHOA
1bab3ee1fcee95ea059f452e9c6face6,15305,LiOra
7baa3894c1163d4ecd5acc9b4cda2c4a,34290,Jeff Gu - Jeff Christian L. Guab
55d3833ccf0805f16f14edde0562ce32,34291,JD Torroliza - JAEYHDAEN TORROLIZA				
7b658e43a7708347c6d7bc39f253b903,34292,Duncan Longden
c24a32c563290f4347f8225282b56247,34293,Sáng Hồ - Hồ Nhật Sáng
02b710980274801e7136781fffa997c9,34295,Mel Cortez - Mel Norman P Cortez
7f502868f37805e9c0746200e0bb7ccf,34297,Nguyễn Song
e089f46f54a3f4123a6cd11cc45fb64e,34298,Nguyễn Ngọc Song
c652aee4df4084c621a094692ee6f6c9,34299,Dương Hoàng Vũ
3370ed268c7bc0d259b20a5ac3615332,34286,Sujeepan Sritharan
9e0aaeef6b914a9091beaaec19cc2e34,34289,Dima Malihin - Dmytro Malykhin
32a2bacb528ea401c06b17376cad237e,34294,Simone von Schmetterling - Simone Cora Stemmerling
ae581798565c3b1c587905bff731b86a,6518,Carbzy
a9b94e2e91ee1dae4106f72c3e48880e,8049,Vu Tuan Anh
b0285cbf334be23be58e7ff353af1af2,8050,Huy Nguyen
9379c23ac12dc94053207373040bc791,6536,Shanth
aeaeb80c3d5feeb0e2c2c7b0938045c2,14122,Hà Thị Lệ Hằng
34e157766f31db3d2099831d348a7933,6537,DHEERAJ
806a19775027cf2f84c129d410ce1c8a,6540,Quảng Ngãi có gì? (Văn Thông)
751f915c24612ce66dba400a86a0909b,6541,Niii
d556b595eef47660153b8eddebbc2b12,6544,Lê Hoàng Thoại (Luca)
cf77e1f8490495e9f8dedceaf372f969,6545,Tynchtyk Mukhambetov
64dcf3c521a00dbb4d2a10a27a95a9d8,6503,Malthe Zimakoff
865bf46435bd84fa5d89f64cf3ba7347,6504,Kevin Hense
5523d651bfb642be33057a3b78d02c9e,6505,Alexander Wieck
6a711a119a8a7a9f877b5f379bfe9ea2,6506,Ronald Söthje
f3adde26e4fd2dcbfbc56c48396a6d23,6507,Yeti
58d2d622ed4026cae2e56dffc5818a11,6508,Chanasit Tangtrakul
99a2103fcf4f2c44d1f9f75553274025,6509,bamgraphy01
a3fc981af450752046be179185ebc8b5,6510,maarrcc
5b80dc3087306fe93a4dca4faadaf71c,6521,CANRO SIMARMATA
5798df74de9eda02fcf3d1ffb13201fd,15307,Twinwave
391f63b419f364635c25479cc36c4d0a,15435,Phạm Trường Giang
4d19b37a2c399deace9082d464930022,6523,by_zobi
534488729ab74ff059356cb58c9907ef,6524,elawandering
82356b37a12462391abf004c8362d389,6525,thebeautifulshub05
40afd3a37cca05efe623b7509855c73a,6526,Hải BCam (Blackite Camera)
46f5ffb3777b7659bb35da6ddab19e05,6527,Nguyễn Hoà
52bdba949576e6bcec5682a4993bfb58,6528,Võ Huỳnh Văn Phong
ac10ec1ace51b2d973cd87973a98d3ab,6529,Shruthi Kamath
b1790a55a67906c18bd9a046e17c5935,6530,evanfawell
0a7d83f084ec258aefd128569dda03d7,6531,Hammad Farooq
b9a25e422ba96f7572089a00b838c3f8,6532,Arthur Zudov
90fd26a243f6d14c4b3df082cdc8da66,6533,LAEEQ ABBAS
ffa9b486ad206c638c657b7ed335635c,8073,Anh Tuan Van
564127c03caab942e503ee6f810f54fd,8078,Ryan Vu
5d44a2b0d85aa1a4dd3f218be6422c66,6534,Abrar Khawaja
a2fe4a2da6142e344912c6636a8f4758,15308,o:reliz
7f8dfc182100b72f5e7cb91f63f9c8db,6535,ANUNAY SOOD
8722c8f495dcee23f39d5519735e1f71,8086,Anthony Võ
9af08cda54faea9adf40a201794183cf,8087,Tô Tuấn Nghĩa
172ef5a94b4dd0aa120c6878fc29f70c,8088,Trịnh Hải Phụng
1e0f65eb20acbfb27ee05ddc000b50ec,6500,FABIAN HUEBNER
df7f28ac89ca37bf1abd2f6c184fe1cf,791,Hà Tiến Trung
692baebec3bb4b53d7ebc3b9fabac31b,6501,George Andronachi
8a0cd50ecce34cfd150d3d512ccf42cf,6473,Ardian
f4e369c0a468d3aeeda0593ba90b5e55,6474,Nguyễn. M. Quỳnh (Bin Review Cô Tô)
c0db17c6772e2a26cb133ad3ba389cce,6475,Rohan Ugale
ab49ef78e2877bfd2c2bfa738e459bf0,6476,Ceejay Talam
1ce5e897cda6aeb211dffe8d514f4365,24447,Jonas Hale
51f15efdd170e6043fa02a74882f0470,6477,Ryan Bates
6a1a681b16826ba2e48fedb229db3b65,6478,Benjamin Charles Trickey
cd49f7f7616e5661b97901dc688b4385,24451,m0nd3r
959ab9a0695c467e7caf75431a872e5c,6481,Jonas Naumann
889091ff744069cab08dc605d162a8d3,6482,Fabian Greza
6b3a8f76ca145c9db850d0d318d381a6,24467,Parallel Sun
4559912e7a94a9c32b09d894f2bc3c82,6483,Marvin Walter
83737bd24629509312dfb95953407119,15310,Leo Marin
cfa45151ccad6bf11ea146ed563f2119,6484,Maximilian Lehrke
263fc48aae39f219b4c71d9d4bb4aed2,6485,Daniel
6affee954d76859baa2800e1c49e2c5d,6486,Manuel Dietrich
37b47bc2fe01ddcb1c4673a4419c7e13,24470,Parallel Sun
4d7a968bb636e25818ff2a3941db08c1,6496,Michael Hochsprung
c4127b9194fe8562c64dc0f5bf2c93bc,6497,Marcel Lesch
45a766fa266ea2ebeb6680fa139d2a3d,6498,mercoollov
5fd0245f6c9ddbdf3eff0f505975b6a7,6460,Vietnam's Hidden Gems
dead35fa1512ad67301d09326177c42f,6461,NALDY LEO
dca49d1a5928cb1c1ac064e9137c8b0f,6462,Dev Noel Ybarra
7695ea769f021803c508817dd374bb27,6468,Luca
7297f44a1c4443049b235b59ac3ebadd,6469,Daniyal Qaiser
7f687767ccf20fcea1c9dc4a5adc2326,6362,Daniele
d9fea4ca7e4a74c318ec27c1deb0796c,6488,Mario Radtke
685bfde03eb646c27ed565881917c71c,6489,Daniele N.
3d387d2612f9027154ed3b99a7427da1,6490,Lukas Freinberger
cd17d3ce3b64f227987cd92cd701cc58,6491,Sabrina
e3d3df46b70f76b21404bf38e34f3802,15311,LUMARE
aa8fdbb7d8159b3048daca36fe5c06d2,6492,Daniel Marcus
def130d0b67eb38b7a8f4e7121ed432c,6493,Daniel Schumacher
fdc9538552329dc72122809403b3238a,24449,Jonas Hale
aef546f29283b6ccef3c61f58fb8e79b,6494,Benedikt
f29a179746902e331572c483c45e5086,6375,Gokul GK
8a662c4cd8df28eeda49c30da8bcb92c,24452,Parallel Sun
5a570102ff1655264e06f782078b5af0,6353,Rein Martens
7792a0500b5aabb4b072d113a160d200,6354,Overdosed
660724e3d5d5352745be10a2b89a1f84,24453,Jonas Hale
d20f6cbf98b2efd688d5e33c2920b586,6355,Alexander Wedler
495360cbf18a7d5004ff72f49254e069,6356,Chris (figge_photo)
0af03ed6bc08aa81017a8453e36cdfa9,24454,m0nd3r
df3aebc649f9e3b674eeb790a4da224e,6357,Justin Mullet
a822554e5403b1d370db84cfbc530503,6358,Hồ Gia Bảo
6320267b4965e7a50b2996cbd2d6c60f,24459,Jonas Hale
51db672ac302a163017367f46d48f602,6359,Agnesnicolee
7fd29ee0cb4b910d96d0ef86f16c8854,6360,Farid Sharifian
0608bbe8fc09e0880e7d866d513c7c53,24466,Jonas Hale
38eb982ee635354d3febf457beeee736,6361,Ajmal M Hameed
075b051ec3d22dac7b33f788da631fd4,6363,Cao Minh Tâm
cd53dd33e57a598301a7c1c07e35a8d6,24469,Parallel Sun
84c578f202616448a2f80e6f56d5f16d,6364,Jose Andrade
85ea6fd7a2ca3960d0cf5201933ac998,6365,Tom (palm_treeves)
f8580959e35cb0934479bb007fb241c2,6366,Emjeii Amira
271117ee875c80c7e9e912c23b6469a4,24450,Parallel Sun
07b6f0c87d1dc9f9ab8e8543b60a419a,6367,Josh Burkinshaw
0599ed8cdae6949af69385a4b59ff0dc,6369,Lili Roessel Photography
ce169541394fb573900fb1bf0e0e8d38,24464,Jonas Hale
6ffcc0d3641930e3d8980ec43343ccc5,6370,Patrick Morris
15825aee15eb335cc13f9b559f166ee8,6371,NiTin Raj
e1517246f55a92dc53dd2133ebb12837,15314,Mateo Cruz
b762a19d81c2b8d11d04ca87453af7b5,15326,Mikael Dorne
37007545a7abc397017002fc9a713ea2,15328,moonveil
8d7c30cf7b10b49f854c2a295a5c9413,24465,Parallel Sun
83a17b1aec90395c67bba676be661288,35405,Helios Healing Space
5ef78f63ba22e7dfb2fa44613311b932,6372,ETt Lame
e0f19f64f086e393ceb0cf4a8c561b51,6373,Shafique Bakush
aad21787ac6487a4c71234ac4141e1a8,6378,Tom Rbg
