id,sequence,product_uom,product_id,order_id,company_id,partner_id,currency_id,product_packaging_id,create_uid,write_uid,state,qty_received_method,display_type,analytic_distribution,name,product_qty,discount,price_unit,price_subtotal,price_total,qty_invoiced,qty_received,qty_received_manual,qty_to_invoice,is_downpayment,date_planned,create_date,write_date,product_uom_qty,price_tax,product_packaging_qty,orderpoint_id,location_final_id,group_id,product_description_variants,propagate_cancel,sale_order_id,sale_line_id,x_project_id,x_genre_id,x_subgenre_id,x_distribution_method_id,x_song_id,x_product_uom,x_ref,x_quality,x_video_type,x_sample_link,x_song_name,x_location,x_color,x_deadline,is_adjustable,x_review_price,x_expected_score,x_duration,x_video_minute,x_confirmed_qty,x_music_plan_detail_id,x_usage_type,hg_maintenance_request_part_id,hg_asset_request_line_id,x_review_link,hg_asset_categ_id,x_adjust_ok,discount_fixed,x_footage_qty,x_cid_release_mode,x_production_type,_source_id,_source_connection,_batch_id,_loaded_at
193,12,1,349,52,14,15,23,,2408,1,purchase,manual,,,,50,0,2400000,120000000,120000000,0,0,0,50,,2025-09-19 05:11:13,2025-09-19 05:17:19.704577,2025-10-06 10:30:13.551409,50,0,0,,,,,t,,,112,627,317,,,,https://prnt.sc/_23tCowQoOs5,,video,<p>https://prnt.sc/_23tCowQoOs5</p>,,,,2025-06-30,t,0,0,0,0,50,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
195,11,1,349,53,14,15,23,,2408,1,purchase,manual,,,,30,0,2400000,72000000,72000000,0,0,0,30,,2025-09-19 05:19:14,2025-09-19 05:22:20.188322,2025-10-06 10:30:13.551409,30,0,0,,,,,t,,,112,627,317,,,,https://prnt.sc/_23tCowQoOs5,,video,<p>https://prnt.sc/_23tCowQoOs5</p>,,,,2025-07-31,t,0,0,0,0,30,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
600,10,1,32,274,8,555,23,,56,35,purchase,manual,,,,1,,4000000,4000000,4000000,0,0,,1,,,2025-10-07 03:57:54.615341,2025-10-08 09:59:37.743431,1,0,0,,,,,t,,,130,412,166,,131,,,excellent,,<p>https://open.spotify.com/track/6C34Qxfiv9KLjc0eyYVF6n?si=e92a85f82ee747b1&amp;nd=1&amp;dlsi=cec86084d854462d#login</p>,,,,,t,4000000,9,0,0,1,129,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
601,10,1,32,274,8,555,23,,56,35,purchase,manual,,,,1,,4000000,4000000,4000000,0,0,,1,,,2025-10-07 03:57:54.615341,2025-10-08 09:59:37.743431,1,0,0,,,,,t,,,130,412,166,,130,,,excellent,,<p>https://open.spotify.com/track/6C34Qxfiv9KLjc0eyYVF6n?si=e92a85f82ee747b1&amp;nd=1&amp;dlsi=cec86084d854462d#login</p>,,,,,t,4000000,9,0,0,1,129,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
809,10,1,6,346,2,14,23,,56,56,purchase,manual,,,,8,,3750000,30000000,30000000,0,0,,8,,,2025-10-16 11:40:13.769244,2025-10-24 08:37:53.223165,8,0,0,,,,,t,,,132,435,152,2,,,,excellent,,,,,,,t,0,8.5,0,0,8,,2,,,,,f,0,,,traditional,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
590,10,1,30,270,8,547,23,,56,68,purchase,manual,,,,1,,5000000,5000000,5500000,0,0,,1,,,2025-10-07 03:57:54.615341,2025-10-09 03:30:39.980142,1,500000,0,,,,,t,,,113,391,99,,118,,,qualified,,,,,,,t,7000000,8,0,0,1,71,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
2966,10,1,771,592,3,14,23,,6,1,purchase,manual,,,"MKT tự sản xuất, không qua SXN, chỉ bật CID",1,,0,0,0,0,0,,1,,,2025-11-25 08:00:27.525075,2026-07-31 07:43:05.458721,1,0,0,,,,,t,,,96,655,340,,,,https://drive.google.com/drive/folders/18OQOmHhTxqxsgP3ZS1c0yhSPviUMMJk0,cid,,,,,,2025-11-30,t,0,0,0,0,1,,2,,,,,f,0,,,traditional,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
99,10,1,323,37,3,15,23,,2408,1,purchase,manual,,,,20,0,1200000,24000000,24000000,0,0,0,20,,,2025-09-18 07:19:43.128615,2025-10-06 10:30:13.551409,20,0,0,,,,,t,,,130,452,,,,,,,combo_video,,,,,2025-03-31,t,0,0,0,0,20,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
602,10,1,32,274,8,555,23,,56,35,purchase,manual,,,,1,,4000000,4000000,4000000,0,0,,1,,,2025-10-07 03:57:54.615341,2025-10-08 09:59:37.743431,1,0,0,,,,,t,,,130,412,166,,129,,,excellent,,<p>https://open.spotify.com/track/6C34Qxfiv9KLjc0eyYVF6n?si=e92a85f82ee747b1&amp;nd=1&amp;dlsi=cec86084d854462d#login</p>,,,,,t,4000000,9,0,0,1,129,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
603,10,1,32,274,8,555,23,,56,35,purchase,manual,,,,1,,4000000,4000000,4000000,0,0,,1,,,2025-10-07 03:57:54.615341,2025-10-08 09:59:37.743431,1,0,0,,,,,t,,,130,412,166,,128,,,excellent,,<p>https://open.spotify.com/track/6C34Qxfiv9KLjc0eyYVF6n?si=e92a85f82ee747b1&amp;nd=1&amp;dlsi=cec86084d854462d#login</p>,,,,,t,4000000,9,0,0,1,129,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
2967,10,1,771,592,3,14,23,,6,1,purchase,manual,,,"MKT tự sản xuất, không qua SXN, chỉ bật CID",1,,0,0,0,0,0,,1,,,2025-11-25 08:00:27.525075,2026-07-31 07:43:05.458721,1,0,0,,,,,t,,,96,655,340,,,,https://drive.google.com/drive/folders/15Fuu_eBy8kdkhgJ7uF_PtZNxZETD6T54,cid,,,,,,2025-11-30,t,0,0,0,0,1,,2,,,,,f,0,,,traditional,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
604,10,1,32,274,8,555,23,,56,35,purchase,manual,,,,1,,4000000,4000000,4000000,0,0,,1,,,2025-10-07 03:57:54.615341,2025-10-08 09:59:37.743431,1,0,0,,,,,t,,,130,412,166,,127,,,excellent,,<p>https://open.spotify.com/track/6C34Qxfiv9KLjc0eyYVF6n?si=e92a85f82ee747b1&amp;nd=1&amp;dlsi=cec86084d854462d#login</p>,,,,,t,4000000,9,0,0,1,129,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
605,10,1,32,274,8,555,23,,56,35,purchase,manual,,,,1,,4000000,4000000,4000000,0,0,,1,,,2025-10-07 03:57:54.615341,2025-10-08 09:59:37.743431,1,0,0,,,,,t,,,130,412,166,,126,,,excellent,,<p>https://open.spotify.com/track/6C34Qxfiv9KLjc0eyYVF6n?si=e92a85f82ee747b1&amp;nd=1&amp;dlsi=cec86084d854462d#login</p>,,,,,t,4000000,9,0,0,1,129,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
606,10,1,32,274,8,555,23,,56,35,purchase,manual,,,,1,,4000000,4000000,4000000,0,0,,1,,,2025-10-07 03:57:54.615341,2025-10-08 09:59:37.743431,1,0,0,,,,,t,,,130,412,166,,125,,,excellent,,<p>https://open.spotify.com/track/6C34Qxfiv9KLjc0eyYVF6n?si=e92a85f82ee747b1&amp;nd=1&amp;dlsi=cec86084d854462d#login</p>,,,,,t,4000000,9,0,0,1,129,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1364,10,1,699,537,8,15454,23,,56,36,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:12:24.324765,1,0,0,,,,,t,,,116,657,366,,2295,,,qualified,,<p>https://docs.google.com/spreadsheets/d/1_Q3x-zTqJZ0C0OFgKCQB9PJDC5qwYIqqEtPmewZwXK0/edit?gid=0#gid=0</p>,,,,,t,0,0,0,0,1,615,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
585,12,1,320,259,14,15,23,,447,6,purchase,manual,,,,30,0,2400000,72000000,72000000,0,0,0,30,,,2025-10-06 10:24:37.443499,2025-10-07 09:02:29.729803,30,0,0,,,,,t,,,112,627,316,2,,,,,combo_video,<p>https://prnt.sc/bx-zfxqGZNfK</p>,,,,2025-09-30,t,0,0,0,0,30,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
314,10,,,136,3,15221,23,,65,155,cancel,,,,,50,0,100000,5000000,5000000,0,0,0,0,,,2025-09-27 07:47:22.784697,2025-11-14 01:43:38.579516,50,0,0,,,,,t,,,130,441,270,,,video,4K,,,,,Huế,mặc định,2025-09-28,t,0,0,0,0.06666666666666667,50,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
607,10,1,32,274,8,555,23,,56,35,purchase,manual,,,,1,,4000000,4000000,4000000,0,0,,1,,,2025-10-07 03:57:54.615341,2025-10-08 09:59:37.743431,1,0,0,,,,,t,,,130,412,166,,124,,,excellent,,<p>https://open.spotify.com/track/6C34Qxfiv9KLjc0eyYVF6n?si=e92a85f82ee747b1&amp;nd=1&amp;dlsi=cec86084d854462d#login</p>,,,,,t,4000000,9,0,0,1,129,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1365,10,1,699,537,8,15454,23,,56,36,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:12:24.324765,1,0,0,,,,,t,,,116,657,366,,2294,,,qualified,,<p>https://docs.google.com/spreadsheets/d/1_Q3x-zTqJZ0C0OFgKCQB9PJDC5qwYIqqEtPmewZwXK0/edit?gid=0#gid=0</p>,,,,,t,0,0,0,0,1,615,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
559,13,1,333,261,3,15,23,,447,6,purchase,manual,,,,20,0,1350000,27000000,27000000,0,0,,20,f,2025-10-06 10:06:26,2025-10-06 10:06:26.888788,2025-10-07 09:08:44.77631,20,0,0,,,,,t,,,130,622,,2,,,,,combo_video,,,,,2025-09-30,t,0,0,0,0,20,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
560,14,1,334,261,3,15,23,,447,6,purchase,manual,,,,40,0,3400000,136000000,136000000,0,0,,40,f,2025-10-06 10:06:26,2025-10-06 10:06:26.888788,2025-10-07 09:08:44.77631,40,0,0,,,,,t,,,130,630,,2,,,https://vt.tiktok.com/ZSBTCgmPA/,,combo_video,,,,,2025-09-30,t,0,0,0,0,40,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
566,11,1,335,260,3,15,23,,447,6,purchase,manual,,,,15,0,1350000,20250000,20250000,0,0,0,15,,,2025-10-06 10:18:36.696494,2025-10-07 09:11:24.986666,15,0,0,,,,,t,,,112,627,,2,,,,,combo_video,,,,,2025-09-30,t,0,0,0,0,15,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
208,11,1,398,60,2,15094,23,,61,1,purchase,manual,,,,14,0,150000,2100000,2100000,0,0,0,14,,,2025-09-19 09:21:53.164634,2025-10-06 10:30:13.551409,14,0,0,,,,,t,,,130,441,270,,,video,4K,,,,,Việt Nam,File gốc,2025-09-30,t,0,0,0,0.05,14,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
2968,10,1,700,592,3,14,23,,6,1,purchase,manual,,,"MKT tự sản xuất, không qua SXN, chỉ bật CID",1,,0,0,0,0,0,,1,,,2025-11-25 08:00:27.525075,2026-07-31 07:43:05.458721,1,0,0,,,,,t,,,142,658,367,,,,https://drive.google.com/drive/folders/1o37uz_lpAjCbj9iz4r4LY74JmY3PChFO,cid,,<p>https://drive.google.com/drive/folders/1Bd06r6xZOarU73cvwcDBeASsI13iOkQj</p>,,,,2025-11-30,t,0,0,0,0,1,,2,,,,,f,0,,,traditional,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1366,10,1,699,537,8,15454,23,,56,36,purchase,manual,,,,1,,0,0,0,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:12:24.324765,1,0,0,,,,,t,,,116,657,366,,2293,,,qualified,,<p>https://docs.google.com/spreadsheets/d/1_Q3x-zTqJZ0C0OFgKCQB9PJDC5qwYIqqEtPmewZwXK0/edit?gid=0#gid=0</p>,,,,,t,0,0,0,0,1,615,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
260,10,1,412,89,2,15192,23,,61,1,purchase,manual,,,,43.73,0,200000,8746000,8746000,0,0,0,43.73,,,2025-09-26 07:28:45.270846,2025-10-06 10:30:13.551409,43.73,0,0,,,,,t,,,130,441,256,,,minute,4K,,,,,Việt Nam,File màu,2025-09-30,t,0,0,0.7288888888888889,0.016666666666666666,43.73,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
162,12,1,338,47,2,15,23,,2408,1,purchase,manual,,,,16,0,1350000,21600000,21600000,0,0,0,16,,,2025-09-19 04:12:34.05816,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,130,612,307,,,,https://i.ytimg.com/vi/3L_DSvyuoo0/maxresdefault.jpg,,combo_video,,,,,2025-06-30,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
164,14,1,329,47,2,15,23,,2408,1,purchase,manual,,,,16,0,1350000,21600000,21600000,0,0,0,16,,,2025-09-19 04:12:34.05816,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,112,615,310,,,,,,combo_video,,,,,2025-06-30,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
2969,10,1,700,592,3,14,23,,6,1,purchase,manual,,,"MKT tự sản xuất, không qua SXN, chỉ bật CID",1,,0,0,0,0,0,,1,,,2025-11-25 08:00:27.525075,2026-07-31 07:43:05.458721,1,0,0,,,,,t,,,142,658,367,,,,https://drive.google.com/drive/folders/1N0uqBjpkpfN3816ALWTiOPdlJKExES1u,cid,,<p>https://drive.google.com/drive/folders/1Bd06r6xZOarU73cvwcDBeASsI13iOkQj</p>,,,,2025-11-30,t,0,0,0,0,1,,2,,,,,f,0,,,traditional,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
166,16,1,342,47,2,15,23,,2408,1,purchase,manual,,,,8,0,2000000,16000000,16000000,0,0,0,8,,,2025-09-19 04:12:34.05816,2025-10-06 10:30:13.551409,8,0,0,,,,,t,,,137,616,313,,,,https://www.youtube.com/watch?v=0afsG7aN8X0,,video,,,,,2025-06-30,t,0,0,0,0,8,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
219,10,1,397,69,10,15098,125,,65,1,purchase,manual,,,,25,0,15,375,375,0,0,0,25,,,2025-09-23 08:16:56.384257,2025-10-06 10:30:13.551409,25,0,0,,,,,t,,,130,629,268,,,video,4K,,,,,Ba Lan,mặc định,2025-09-24,t,0,0,0,0.016666666666666666,25,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1333,10,1,15,533,8,502,23,,56,37,purchase,manual,,,,1,,2500000,2500000,2500000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:26:59.890597,1,0,0,,,,,t,,,109,378,160,,2273,,,excellent,,,,,,,t,2500000,9,0,0,1,609,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1334,10,1,15,533,8,502,23,,56,37,purchase,manual,,,,1,,2500000,2500000,2500000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:26:59.890597,1,0,0,,,,,t,,,109,378,160,,2272,,,excellent,,,,,,,t,2500000,9,0,0,1,609,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
108,13,1,329,38,3,15,23,,2408,1,purchase,manual,,,,10,0,1350000,13500000,13500000,0,0,0,10,,,2025-09-18 08:59:17.553142,2025-10-06 10:30:13.551409,10,0,0,,,,,t,,,112,615,310,,,,,,combo_video,,,,,2025-04-30,t,0,0,0,0,10,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1335,10,1,15,533,8,502,23,,56,37,purchase,manual,,,,1,,2500000,2500000,2500000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:26:59.890597,1,0,0,,,,,t,,,109,378,160,,2271,,,excellent,,,,,,,t,2500000,9,0,0,1,609,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1336,10,1,15,533,8,502,23,,56,37,purchase,manual,,,,1,,2500000,2500000,2500000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:26:59.890597,1,0,0,,,,,t,,,109,378,160,,2270,,,excellent,,,,,,,t,2500000,9,0,0,1,609,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
618,10,1,15,275,8,502,23,,56,68,purchase,manual,,,,1,,2500000,2500000,2750000,0,0,,1,,,2025-10-07 03:57:54.615341,2025-10-09 10:16:12.735144,1,250000,0,,,,,t,,,109,378,160,,96,,,qualified,,,,,,,t,2500000,0,0,0,1,134,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1337,10,1,15,533,8,502,23,,56,37,purchase,manual,,,,1,,2500000,2500000,2500000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:26:59.890597,1,0,0,,,,,t,,,109,378,160,,2269,,,excellent,,,,,,,t,2500000,9,0,0,1,609,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
692,11,1,29,301,3,15210,1,,65,155,purchase,manual,,,,7,0,0,0,0,0,0,0,7,,,2025-10-08 10:01:04.502056,2025-10-13 02:19:06.993739,7,0,0,,,,,t,,,130,441,274,,,video,,,,,,,,,t,0,0,0,0.016666666666666666,7,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
724,11,1,29,309,3,15213,23,,64,155,purchase,manual,,,,10,0,0,0,0,0,0,0,10,,,2025-10-09 10:10:11.532775,2025-10-13 02:19:44.28162,10,0,0,,,,,t,,,130,441,274,,,video,,,,,,,mặc định,2025-10-30,t,0,0,0,0,10,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
3863,10,1,725,842,2,15,23,,150,2403,purchase,manual,,,,20,0,2300000,46000000,46000000,0,0,0,20,,,2025-12-25 08:11:04.133349,2025-12-26 02:46:40.945226,20,0,0,,,,,t,,,112,620,334,2,,,"Chỉnh sửa theo Ref mới: Bổ sung thêm 1 số góc máy bên ngoài đi vào, menu, đồ uống, đồ ăn trong quán, cảnh pha chế, đồ decor trong quán https://www.youtube.com/watch?v=yZb2ijsXFXQ&t=40s",,video,,,,,2026-01-15,t,0,0,0,0,20,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
97,10,1,322,35,3,15079,23,,163,163,purchase,manual,,,,50,0,160000,8000000,8000000,0,0,0,50,,,2025-09-18 04:32:32.806557,2025-10-13 03:07:53.654119,50,0,0,,,,,t,,,,450,252,,,video,4K/60FPS,,,,,Ba Vì,File màu,2025-09-18,t,0,0,0,0.058333333333333334,0,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
98,11,1,321,35,3,15079,23,,163,163,purchase,manual,,,,10,0,0,0,0,0,0,0,10,,,2025-09-18 04:32:32.806557,2025-10-13 03:07:53.654119,10,0,0,,,,,t,,,,450,276,,,video,,,,,,,,2025-09-18,t,0,0,0,0.008333333333333333,0,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
109,14,1,326,38,3,15,23,,2408,1,purchase,manual,,,,100,0,650000,65000000,65000000,0,0,0,100,,,2025-09-18 09:04:05.162744,2025-10-06 10:30:13.551409,100,0,0,,,,,t,,,137,616,312,,,,https://www.youtube.com/watch?v=Y_pHds8G3yk,,video,<p>https://prnt.sc/BrlhrVVATrIe</p>,,,,2025-04-30,t,0,0,0,0,100,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
7380,15,1,1346,1589,3,13,23,,4723,56,purchase,manual,,,"Link folder: https://stock-admin.hgmedia.app/admin/resource/details/ab695d11-32ca-4849-ab11-29fa23086ed5/video/grid/grid/1/1/folder
*Bật CID + Phát hành·",20,0,0,0,0,0,0,0,20,,2026-07-29 09:21:37,2026-07-30 03:47:12.061783,2026-08-03 02:37:50.696898,20,0,0,,,,,t,,,166,778,501,2,,,,excellent,,,,,,,t,0,0,0,0,20,,1,,,,,f,0,0,release_cid,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
886,11,1,29,385,3,15086,125,,163,163,purchase,manual,,,,0,0,0,0,0,0,0,0,0,,,2025-10-21 07:30:12.613906,2025-12-19 09:08:55.814571,0,0,0,,,,,t,,,,441,274,,,video,,,,,,,,,t,0,0,0,0.016666666666666666,0,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
4860,10,1,1116,1058,3,35156,23,,161,155,purchase,manual,,,,116,0,120000,13920000,13920000,0,0,0,116,,,2026-03-11 02:40:51.303106,2026-03-11 09:22:41.551154,116,0,0,,,,,t,,,,701,251,,,video,4K,,,,,Nhật Bản,Chưa rõ,2026-03-13,t,0,0,0,0.5,116,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1448,10,1,4,543,8,713,23,,56,37,purchase,manual,,,,1,,3000000,3000000,3000000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:23:59.204264,1,0,0,,,,,t,,,91,356,138,2,2386,,,excellent,,<p>https://www.youtube.com/watch?v=FZtBwlxL0Aw</p>,,,,,t,3000000,0,0,0,1,627,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1449,10,1,4,543,8,713,23,,56,37,purchase,manual,,,,1,,3000000,3000000,3000000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:23:59.204264,1,0,0,,,,,t,,,91,356,138,2,2385,,,excellent,,<p>https://www.youtube.com/watch?v=FZtBwlxL0Aw</p>,,,,,t,3000000,0,0,0,1,627,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
322,10,,,121,3,15222,1,,64,155,cancel,,,,,3,0,12,36,36,0,0,0,0,,,2025-09-27 08:19:19.190152,2025-10-15 07:02:59.92792,3,0,0,,,,,t,,,130,441,256,,,video,4K,,,,,Mỹ,Mặc định,2025-07-23,t,0,0,0,0,3,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1450,10,1,4,543,8,713,23,,56,37,purchase,manual,,,,1,,3000000,3000000,3000000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:23:59.204264,1,0,0,,,,,t,,,91,356,138,2,2384,,,excellent,,<p>https://www.youtube.com/watch?v=FZtBwlxL0Aw</p>,,,,,t,3000000,0,0,0,1,627,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
3864,11,1,823,842,2,15,23,,150,2403,purchase,manual,,,,20,0,0,0,0,0,0,0,20,,,2025-12-25 08:11:47.585419,2025-12-26 02:46:40.945226,20,0,0,,,,,t,,,130,688,,2,,,"Chậm nhẹ nhàng, đẹp để ghép nhạc relax, cần thu tiếng: https://www.youtube.com/watch?v=wxflcCxqebU, https://www.youtube.com/watch?v=wxflcCxqebU",,video,,,,,2026-01-15,t,0,0,0,0,20,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1141,10,1,28,497,3,15287,125,,163,155,purchase,manual,,,,30,0,16,480,480,0,0,0,30,,,2025-11-13 02:03:31.903512,2025-11-17 02:16:49.424396,30,0,0,,,,,t,,,,441,250,,,video,4k/60fps,,,,,São Miguel island in Azores,,2025-12-15,t,0,0,0,0.020833333333333332,30,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1142,11,1,29,497,3,15287,125,,163,155,purchase,manual,,,,10,0,0,0,0,0,0,0,10,,,2025-11-13 02:03:31.903512,2025-11-17 02:16:49.424396,10,0,0,,,,,t,,,,441,274,,,video,,,,,,,,,t,0,0,0,0.008333333333333333,10,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
619,10,1,33,276,8,488,23,,56,33,purchase,manual,,,,1,,4000000,4000000,4400000,0,0,,1,,,2025-10-07 03:57:54.615341,2025-10-17 01:39:50.185169,1,400000,0,,,,,t,,,130,412,167,,104,,,excellent,,<p>https://www.youtube.com/watch?v=r9e1QZhs2Vw</p>,,,,,t,4000000,0,0,0,1,135,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
3595,10,1,28,763,3,35290,23,,163,163,purchase,manual,,,,0,0,0,0,0,0,0,0,0,,,2025-12-16 09:28:23.425288,2025-12-17 01:47:03.365814,0,0,0,,,,,t,,,,441,250,,,video,4K,,,,,HÀ Nội,,2025-12-25,t,0,0,0,0,0,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
7404,10,,,1598,2,36302,1,,4724,4724,to approve,,,,https://stock-admin.hgmedia.app/admin/resource/details/c7cb1217-4ed4-4954-ac09-b6c18c8a1f2e/video/grid/grid/1/1/folder,100,0,25,2500,2500,0,0,0,0,,,2026-08-03 03:38:47.687816,2026-08-03 03:38:50.402761,100,0,0,,,,,t,,,130,699,268,,,video,4K,,,,,Bồ Đào Nha ,,,t,0,0,0,0,100,,,,,,,f,0,0,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
