hg_stock_id,video_id
HGFA017B485B2C54406DB356809455DB9746,U8E2oB-dDT0
HGFAB2AD18F619FA429C9F5FEBE9AB635D74,B_z2EZcaghk
HGFA25B0E8D83FC24278A5A272F9811085D1,9P69-tdW0io
HGFA7DFA1E33C5934D14AD1F90B668F2150E,Oif_YDXYzNM
HGFA590854486F104FA1882FB4646809D175,BVgE8SRp3gY
HGFA28C208E9FB6A4FE682F8A814FE0FD8F0,LPhe4Kt6D6s
HGFAB72E99ACB38B48C88C9589B5ECF966C3,I-usSboGawM
HGFA9E62D452CE9147DBA30F92AFD7B588A8,C0PyvtNPMeI
HGFAB1010AA70B5D4E8984AB798039A9D3BD,RW8veHJWNDY
HGFA52133E24ADBE4426B6D346714348AB91,Vjrbg_2AoLM
HGFAD3BD2F4A686246D7A4D4B30C9B9455D9,UuQYz961sAQ
HGFA99530A045AF94A0099080C7275662305,UH6jjGpJATM
HGFAA71E84183AF04D3C9341DF3EB1EAD992,Pae_jE1K6h0
HGFA327CD4DBFB7F4C8B9D1084D228E23243,FIK4_RBOHDI
HGFA89D13029CD6244DAAF10634E09A9D226,Pxs_wem_awk
HGFA83ACDC017E7546439C6C5BED6CEC376A,8inzB3lgBBc
HGFAF3D1528B0AE140E996BD9039EE45FB31,91z9-svsZ_g
HGFA89D13029CD6244DAAF10634E09A9D226,CjokFvPSWAA
HGFA5E75B53680754CED8437215538C173A7,BWa16_gS-6U
HGFA6E59E749C5094FE3B71D082AA39E24EA,DiZ7S3SYD9Y
HGFAFBFE82EFB0C146BEB860A978018A5AEA,NZp3bF4_FZY
HGFAFFB79D89E9B94A278BF36320F254CABD,UcMr-AXr_V4
HGFA4AE2316C51144FF68B4CC4CC47CFA498,A8TfKaAo-Ko
HGFA99530A045AF94A0099080C7275662305,3QDxIc8zSA4
HGFA52133E24ADBE4426B6D346714348AB91,70txa0wMv6k
HGFAFE365EC59BD24F1BA30A2A59CDA7B3E6,5WKKpH9DEoE
HGFAFE365EC59BD24F1BA30A2A59CDA7B3E6,7X7qH1NRtCU
HGFA394A888094C94BEA83C6AEF3099ADF7A,IclF3zX4b10
HGFA39DAF9DC2BE24A09963CC1054E1B04F8,WKc4svsxXBo
HGFA35059C4A13C5439F9742A0E65B275ACF,IppseIhzhSc
HGFA89D13029CD6244DAAF10634E09A9D226,TzWBuhmIPlw
HGFA07E999B576AB42CB8D289CBAAEF59376,7fxm1L-rZno
HGFA6E5276E57F10447F925A452F1C8612D9,IE82GoxMREA
HGFA89D13029CD6244DAAF10634E09A9D226,HpXgewPrpPc
HGFA89D13029CD6244DAAF10634E09A9D226,OygTJ20p_TY
HGFADC11FEB225EB4F3BA3F7744403F3CDBE,SLV4CEINW4U
HGFA34F0B8A6128E4497BF4CF9229B5F90D2,QPJGINKAD_E
HGFA4345D1383F794145BEA908BC3D41BDE5,5rEkMIR38Ls
HGFA1BC065EDBD694F56A0D3EF84E694AC80,ISZRBGshTts
HGFACA9F16FC1BE245C787A2EE343D019F79,O7YzsrAy_jk
HGFA008924B27F094CD9839EE1B0E6A6AE88,2GRjg20MeGM
HGFA881395E9CE194D2E89E61FEC38DC3422,IUBzCs4Ey1M
HGFA4AE2316C51144FF68B4CC4CC47CFA498,4CA1QfSxZQw
HGFAA6174A2E90CC44DDB95B0C17BFBF4FE6,Js_0IlW6Zco
HGFAA67DA9C3DAC74CC0B57CCC207AFACBF1,RWTZtVpyM8E
HGFACF90742EBF9E4D15B68C68E1707903B6,FsPP-941aWE
HGFACA9F16FC1BE245C787A2EE343D019F79,TM3iXt-ztb0
HGFA5C13F7A2EE094DA8ABBD5A4FAB2F1EF3,1iH9xR9Nr2k
HGFA0447A05C97074B8FA57053CDB06B5336,JljQvoCnrUc
HGFAA4BD28E6B8A443DF91C4FD509D03DAFA,QJXvK6HmhSA
HGFA5C31E9D6428F43598D014CCE8763B74A,51NeCw6-j50
HGFA3922D113E1364B348F9CCAF86B581601,FbnBRprhGtE
HGFA436FE36DA97849BDB646C3927B9AAFB0,1dAJ_ho5oc4
HGFA34F0B8A6128E4497BF4CF9229B5F90D2,TwoZhkOyygI
HGFAAD6D5F5FDE884360A4F4D56A86571164,RyuToHU8Hxw
HGFAC0FA0DEAD7A54986BF945F16D5013B62,PnHeg_h5qww
HGFA956EBF468F5F4219B512CAC3DD76B0CF,86ZeDm6_EkM
HGFA6225DBA536E74B4B9858726D9C366B2A,RQG1YJ3GRL8
HGFAE82C22B3F8E6431AB82E31B354A4D9BD,MANeQTmtCIg
HGFA30A7862607C247C59C86784927DDF5BB,Bv4HpO6-IGg
HGFA81730BC79B564E10B3B3E5D57F6B9519,MA3_QV45fbA
HGFA1094A6CE5DC74A1799812A53E29092AD,Vv2ju8LvWxg
HGFA5EFE67A464B84CB299F9761B52D5B208,PP-AfnHmwlc
HGFA7A8F09BEDAEB4C129B9DDFCDAD9ED5A8,MEDGIFjUKPs
HGFA42D51285644C4CF289FAD27EF7CB2626,Kefp4nRfdM0
HGFA5EBB496A835349E69BC608BB8ED5ED31,BqepPVKeP7Q
HGFA938B69D345164E2780070994BD26733B,8uWf9mZz5Z4
HGFA99530A045AF94A0099080C7275662305,HYAMNXf13Gc
HGFAD7AFB54B56F74132ADC8E6DE01705E55,VxTbuSVd4rQ
HGFAE98D194BF7EF4F918ADA59DC79A1C76D,HnijLBofESs
HGFADAF435DCAC0B4ADFB8E9CCC065972CF4,CIzFjJiIUJo
HGFAD558C30F35684B4695D505D505CE149F,C84vaAo7q8E
HGFAA7A3D7CAD41E4BFE9C246CB559DBD453,TUslUm-CGso
HGFA6DC8969456C1406FA665D87C153F0E70,9UiIcFKl2zk
HGFA608D9E2226EE4F85A0A555CB2EE62E83,6q0MjzqXzSY
HGFA80AEABC4D1B6485B8E67B6D76F8AE2E4,3F3yOYQWP4U
HGFA66D3DACB915B4F0FBA7563523ADB9E36,WEWQZNWKkTs
HGFA9CFEF8A442CA49C4BCB07CFC511A692D,WF7s4fljEo0
HGFA945FC93F1C9240C3BB2F4D3A81360449,LcoQiv716o0
HGFA8E8A8A24E26D49D8971D5545728E32E5,8845Qoby738
HGFA4C3EF4D4E27E42D5B31572015E65C1C2,7ioFzUaasqY
HGFAF096910C0CE04B0488D042E93F66C90B,P-Pgxsgq0Vw
HGFA2F6F7049627949E585AFB3F3785525D5,CEzfDM4tFR4
HGFAEBED7F3CF88F4B8385C754977C431305,BPe1w8l5ByA
HGFA47C4D407C3894CCD828601AA13BCDBDB,6NKS8DIhbS8
HGFAC0A91E525E8144E784112CC7EA8F721D,D_Uv0ZhgiSQ
HGFA956EBF468F5F4219B512CAC3DD76B0CF,NHdkKUV0k4k
HGFA53D7B94D130742FC8FD77586D4A452C1,HygO61hQt30
HGFA9CF5FB6966804EF6B3CC361F72B5BF0C,Em-1490eOyw
HGFA2A4E1A6C799F447182A60953A638393C,AITAgTuN4_E
HGFAD70CA2846D634100B7E003F81F2D452E,Rle09ZGGAsw
HGFA520682EFDA4C4A5287C12BAF6B1E8264,5jinQASomJY
HGFA42D51285644C4CF289FAD27EF7CB2626,K-pvYnriAB4
HGFAF1772E93D8A343E1A0053486A35623EC,UGx59kN9COk
HGFA956EBF468F5F4219B512CAC3DD76B0CF,JGO9R3wuV2Q
HGFA436FE36DA97849BDB646C3927B9AAFB0,TlNXbY6LDFs
HGFA6A224846BE8C42638D20767AC7EAF74F,FiikLX2tuwI
HGFA1E6EACD4DB914CC19A4C2B705571BCC6,EjglBX6zDZs
HGFAEC381F5765E84057B10868A1557802CD,7V3HpgpxZjs
HGFA781266A2BD7A4A99915D908808FC495E,NN5_mK7P50A
HGFADCE65AA3F709433691C8913F9703333D,COFflt5xv10
HGFAF9802E5E67D94B78B30BE32131E4C858,J_LEuQyE2yo
HGFAEF9BC48ADF1A4EA597D79E0A2818C738,1gGzD7sC2EE
HGFAF1772E93D8A343E1A0053486A35623EC,U3rgXEN_HBs
HGFA71BDBA3742F844E9B8917055F6636E8E,OjGq2GV43mg
HGFA2069FFD97F864CBAA0FE8B847C97BE80,WBNeo6JCYcg
HGFA9D2FBDDC2CAC447E8943D5B17ABC9571,EmQHL8A539E
HGFAF096910C0CE04B0488D042E93F66C90B,6Q2O0b-W_3g
HGFA65964E4EDDC844E5A646685E9F0EB993,ATYADS5YnVQ
HGFA0D736AF6BC0A498B8797F9816B932BD5,HtPDOWVdwHU
HGFA84AFC15F7282434EAFE3DEA438686965,FicRVMCZCnk
HGFA4C3EF4D4E27E42D5B31572015E65C1C2,CnAkVsU-1E8
HGFAFE365EC59BD24F1BA30A2A59CDA7B3E6,RrdakmcgvIk
HGFAC7ABF0EDE81048B5B1CFB020D2DCB831,W26SyrTTTtU
HGFAC12D4BB8BF41459A8CA15457DE946598,GAbXQcTdSAw
HGFA2A4E1A6C799F447182A60953A638393C,CRfuN8WW1fw
HGFAB0DE9A9A30944C54963C96583EFB65DE,IRgVnQ0w9YA
HGFA6225DBA536E74B4B9858726D9C366B2A,X8cIGjcOQf8
HGFA14F20A0C584A43B796264B3F3B757D0F,Wn9WKXgU2f8
HGFAD64E9C9905F24EA2A7F6BFE0E9F74F25,CmktAXsj04A
HGFAC0FA0DEAD7A54986BF945F16D5013B62,AITAgTuN4_E
HGFA4A952CDB3D804C43808460D2DC81E976,9oV6yFg0SAU
HGFA945FC93F1C9240C3BB2F4D3A81360449,HhI_qVLWIVU
HGFAB0DE9A9A30944C54963C96583EFB65DE,LHwJGyV3keI
HGFAC12D4BB8BF41459A8CA15457DE946598,OzgaGT8Ehtk
HGFA523D278819DA4FD4831233BA1E729807,3K16Or31gww
HGFA06D280B09BAB45F6BF810AA72DA0C436,2KGiA8HHZig
HGFABA0593B3FFE84AF6AB8E022595EC8DF6,WGq_pnXoei0
HGFA32A1FF1D578545F88793DB40442C0DE1,97CCArcEvRE
HGFACA9F16FC1BE245C787A2EE343D019F79,3qtcTkObkrk
HGFAD91EDAD8DB334FB2B7490878FF783EDC,LI26WZxGIlQ
HGFA8D07AD827CCB4DE38198640E582B7664,AAUetrl9gqE
HGFA865990E2ED0B48CA9B942BBF4821079D,6X2bF0_SRtM
HGFA58528D3B5FE146DA8B4D0ED651D14978,UqqasjoPMXo
HGFA3258691994BD4DECB36023DC64C31DB6,M48xbeLEcmw
HGFAE0AA42A60B554ACA89F5816F4355765B,HpZV-jMbdU0
HGFAA67DA9C3DAC74CC0B57CCC207AFACBF1,3LC9HqdtMM8
HGFA5A7E0E8994CF4CCD8689A3775F966121,N9wgdXZAC-Y
HGFAC7DBCD59F63A440AA8405F3902AE0191,UedM4vvMjms
HGFA9DC8D67B817045F0B81AE7B9593552E3,IGQl_SdE2vs
HGFAF096910C0CE04B0488D042E93F66C90B,HDdBg2Pk9uc
HGFA80AEABC4D1B6485B8E67B6D76F8AE2E4,J_j-nB40TTM
HGFAFE365EC59BD24F1BA30A2A59CDA7B3E6,3RO8d7PTvW8
HGFA6E4F51A4F06A4431ACF29145078D2EAB,B7EAF18nT1E
HGFAF665B46A986C4A25B33FB76334FCDA0F,Bd_rY5v_m_4
HGFAE78B24941A9147B6859A8A06084D5E2E,8xiARYJ9m8Q
HGFA515015446DC54036A2E636343C7BB6A3,DIcPmqIo0R8
HGFA6225DBA536E74B4B9858726D9C366B2A,3OZhBVztW0o
HGFA5EFE67A464B84CB299F9761B52D5B208,8845Qoby738
HGFAD8C6A653696B4A0A83E5E7C8624E932B,VoHW2sYqM0k
HGFA9C4E7AAD434440338A89285782BB0C5F,NUE-AU2QY1I
HGFA389BB36E61A44BEE874F5B0474423350,UuQYz961sAQ
HGFA4C3EF4D4E27E42D5B31572015E65C1C2,AztUr8jSsNU
HGFA88314C0AE83D449399CFDC2EC4BBC2AC,1wHRGzNU86I
HGFA65795A3F5D0B4CBA9CEB58A59CABF611,VAQdEQ89nbU
HGFAC0D51FF346EC4E1D81B20B423955CCCF,Rle09ZGGAsw
HGFA98296BDBD93143BE90ADF7802F3ED6E7,TzIuWTKDt80
HGFA89D13029CD6244DAAF10634E09A9D226,K6ftyBFIalY
HGFA89D13029CD6244DAAF10634E09A9D226,84rS1RT6HkM
HGFA418C8EE7B4AC4A1A8BA1B5173A5C79D1,BTwY9adWJqk
HGFA30FE4E9DECBA4ADFA6F945A487033455,FIDpOR8iys4
HGFADC11FEB225EB4F3BA3F7744403F3CDBE,CEzfDM4tFR4
HGFADC11FEB225EB4F3BA3F7744403F3CDBE,ASao81ZHuts
HGFAA7A2D95B7FB54B69947DB8484C7AC091,OKp9CXsSHU0
HGFA75A51BFFE4F94708AE61D2964E62C79A,51NeCw6-j50
HGFA5C13F7A2EE094DA8ABBD5A4FAB2F1EF3,GCzGI_G-Clw
HGFAB3B9A96B84A2469A90A61757B89DCFF6,KOMXDOSUkYA
HGFA71BDBA3742F844E9B8917055F6636E8E,ARnNSzeeX7g
HGFA52133E24ADBE4426B6D346714348AB91,9rNudLp-os4
HGFABB07ABBBA0324DFBAD038156EF0E69D6,6N79xDUhSxA
HGFA520682EFDA4C4A5287C12BAF6B1E8264,IJ4HVlrBG8Y
HGFAF096910C0CE04B0488D042E93F66C90B,TpK4oXbiWaw
HGFADD99D9A6EDC6482C85682A96B8EEE9AE,STU-iAkz-W4
HGFA694CCF06BA5B4B86923625204044B0C1,JRQEpNsCGUE
HGFA79636A50422D4D3CAB0A102231A5AB81,JpplyIOjsrU
HGFAFE9341475DEF4408A3B8564C03CB2964,WcMhUfZSHMQ
HGFAE0AA42A60B554ACA89F5816F4355765B,NN_EsgJTBr0
HGFAA6EDC1B7A6654C479EE219816BA26B03,42XRJyhhKvk
HGFA98296BDBD93143BE90ADF7802F3ED6E7,E1rJSNuZ2dU
HGFA147035EBE4FA4DFA853756A5007DE7F1,KnlUxufRLCI
HGFA19706D150D964363AF1C74ABBED90BC6,8RLLzwPC64c
HGFAF1772E93D8A343E1A0053486A35623EC,OeH156qNTak
HGFAFE365EC59BD24F1BA30A2A59CDA7B3E6,SQDzKzO8SVk
HGFA7611899ACC074213BA3E5DEEB138B162,AFk5Mgt2u7s
HGFAB6EA8F5408044C978F5B8706A9EEDE74,U6rDombjAa8
HGFA2822846A24274A4CA6EBDC030E4F8F3E,HYbcoYEgd_M
HGFAC7DBCD59F63A440AA8405F3902AE0191,AtymGKnlIYA
HGFA65FCD0007CA94F7387C01CFC613342C4,7gt7cYAmeHo
HGFA572A2F8E25794085A44B77BF2FA02CAD,OAf4T1N9m14
HGFAAAA7940966F04B50827B55CB6B0AB96B,NYbQ2Qi9XdM
HGFABA0593B3FFE84AF6AB8E022595EC8DF6,6WMNSB9CbFo
HGFA7AE949E474D74451BFCB09D688FC72F2,7eq1AKJcxXA
HGFA2F6F7049627949E585AFB3F3785525D5,KlSarw-dbkw
HGFAD69445B1D3B74B379CC27B72D5B10663,IsdTmWvRN6Q
HGFA89D13029CD6244DAAF10634E09A9D226,824w8SMTYWg
HGFAD91DA0432E6340EDB1A11C98BB10C976,2e5iARQEGtE
HGFA34ED9AD19F6244F38E85026A11E27445,X9LwaY0i4Cw
HGFAA057D4B8EA0D4DAD9097BC3E9AF3D3F1,BmW9Khl-HoI
HGFA3ACA352AD29149A4A9DD366CEAC3E7B8,Uia26XTFD7s
HGFA938B69D345164E2780070994BD26733B,DoizAL8wX1c
HGFA7611899ACC074213BA3E5DEEB138B162,FVw_P4L152E
HGFA1094A6CE5DC74A1799812A53E29092AD,E73Nv-VyAB8
HGFA01E69B6B740744B9A279D72EBE656610,AA9pSUM_6sE
HGFA99530A045AF94A0099080C7275662305,9xTGX40yY8U
HGFABA0593B3FFE84AF6AB8E022595EC8DF6,P8GmSNtVkDA
HGFA0CAAD168BA854432B10087BFDE7D00BF,AW492GaNb4Y
HGFAC7ABF0EDE81048B5B1CFB020D2DCB831,IXK4uI-gAV0
HGFAF86B892A636E4C9AB94ADBF0D6768BB0,T7WnTE-zEqI
HGFAAE38412F1F9E4390AB2887A946D0B699,TM3iXt-ztb0
HGFA436FE36DA97849BDB646C3927B9AAFB0,JQkWKgFAXyo
HGFAA13239EA18544F229A7E3EB146D69D0C,IRJqm9LwzJc
HGFA89D13029CD6244DAAF10634E09A9D226,TPAGeGDIK7E
HGFA1094A6CE5DC74A1799812A53E29092AD,WJddlcJzA0Y
HGFA80AEABC4D1B6485B8E67B6D76F8AE2E4,EmY6943WTzo
HGFA8D07AD827CCB4DE38198640E582B7664,S9QH213tgxY
HGFA9BF234EB39114B3982D983FAC735F0B0,GV_l_5T5Zwc
HGFAA67DA9C3DAC74CC0B57CCC207AFACBF1,2gqzcdyyYH8
HGFA881395E9CE194D2E89E61FEC38DC3422,I5b36LV6O7o
HGFAF3D1528B0AE140E996BD9039EE45FB31,I3_f9cJnxgI
HGFAAE38412F1F9E4390AB2887A946D0B699,6pH3DsKEOX8
HGFAFE365EC59BD24F1BA30A2A59CDA7B3E6,VuGWgYlqgy4
HGFA630FBD53A06F4E7CB16DFDECC0A9B15C,Lki8_WhKBPs
HGFA6E6746AC69044292A6B6959F024B87BA,97dpDBsd66w
HGFAC2DD8D5B9E5A4A1EBEFE80637790F4AB,HfRU7IWU4n0
HGFA38EF6914734D49BBA7DF918D45448DF0,E2LNsvHpUFM
HGFAD1D7F0ED32254AF7B50BFF1FC3820E8E,5QkrH-qCeNQ
HGFAD69445B1D3B74B379CC27B72D5B10663,38sn11pKc8w
HGFAD91DA0432E6340EDB1A11C98BB10C976,7dFXlf3xCIE
HGFAC12D4BB8BF41459A8CA15457DE946598,1cun5gPmUGc
HGFA83ACDC017E7546439C6C5BED6CEC376A,VxLwItza6PQ
HGFA2F6F7049627949E585AFB3F3785525D5,TPAGeGDIK7E
HGFAFA9F36AA3AC9440AA0B90B78DBA3BCFE,9Syr8pxO6oU
HGFA7EF5C0A21D3A45FBBBB57439A6A8F958,IAiJd1_XbHw
HGFA0929BB2F7901488DA20FC60F0EF90208,FL4YoaQUvPs
HGFA0D3299778EF74E568E5A0766570093D7,OoZYuTKzIaY
HGFA3A9F63A9615E4A148C700B5353078308,W0sHLcYhbXA
HGFA4A952CDB3D804C43808460D2DC81E976,2i9DfutpKZQ
HGFA65964E4EDDC844E5A646685E9F0EB993,HqQ-4OSronE
HGFA30FE4E9DECBA4ADFA6F945A487033455,O0vSpcYJSrQ
HGFAA700C916A7484F748D0860C102539C28,O8YzCx0mmDY
HGFA523D278819DA4FD4831233BA1E729807,DHDySQ_PhgM
HGFADD99D9A6EDC6482C85682A96B8EEE9AE,TgwjE8mkT0A
HGFA89D13029CD6244DAAF10634E09A9D226,UH6jjGpJATM
HGFADC11FEB225EB4F3BA3F7744403F3CDBE,TwdbksTDHZ4
HGFA6330119E695443169B1D5F3F27FAE3CA,OOhBcMBAR5o
HGFAE98D194BF7EF4F918ADA59DC79A1C76D,GRDl7SbH2lw
HGFAB8CF96010768470092094C58996E6062,CVjnHhIDsLM
HGFAA6EDC1B7A6654C479EE219816BA26B03,38mvrOms4Xc
HGFABA0593B3FFE84AF6AB8E022595EC8DF6,KTbTegLhFys
HGFA0D193AEA2C4B4371B7FAF25022C0DE88,TROhjmLL_88
HGFA6BE8B7024C634D83BC20F960E034631B,Pae_jE1K6h0
HGFAD26D1FECC69744859B7577419BC70D05,V9wWxhyvLjU
HGFA9DC8D67B817045F0B81AE7B9593552E3,5WKKpH9DEoE
HGFAD8C6A653696B4A0A83E5E7C8624E932B,JKrymDT0gT0
HGFA5AD0FE24AA6E4B6785377EC4DBDEF8CE,GXce4w6SrVM
HGFA60CA3987EBF84325888B7B012AF09301,F0MB_mN3UYo
HGFA694CCF06BA5B4B86923625204044B0C1,HoLyHISGKqU
HGFA28C208E9FB6A4FE682F8A814FE0FD8F0,DEN7RQ2y_2Y
HGFA210B0A7CA2BC455E85CDF48CA6962118,O433bCdsUxE
HGFAC2FDABA7D299494FABB4F93DB008BCA2,LT0GHvQK5W4
HGFAC7E5EBDCE859486683B03F6395E8501F,Kp758C4D0tg
HGFA9A66F4E9B202443898624A9C1835A537,CRfuN8WW1fw
HGFAD91EDAD8DB334FB2B7490878FF783EDC,3Ft6gklja8U
HGFA881395E9CE194D2E89E61FEC38DC3422,LjQEi8ERwIM
HGFA2E545EBDA99E48E29F99AC332621FE70,FV2RU7LtGpE
HGFAE78B24941A9147B6859A8A06084D5E2E,UgTGtf1LPmA
HGFA436FE36DA97849BDB646C3927B9AAFB0,2uTkQ-Qqd2E
HGFAF096910C0CE04B0488D042E93F66C90B,Em9uZtpQysA
HGFA15C53CA0184343B0ADFE3BA85900E36A,X-HL1GnFkW0
HGFAC7ABF0EDE81048B5B1CFB020D2DCB831,S8h1kwy2LU0
HGFA2F473D95549F46A8ADCED87590C06AE1,2bUV4dD1YcM
HGFA83EB95A87F8D48C9A9E5FC5488C79A27,MEvZeJRfQss
HGFA694CCF06BA5B4B86923625204044B0C1,6VXrkhz6p6Q
HGFAA82B23C68A264703A9BF988DD00285B7,36Y0K9mUUJE
HGFA55E5FEEDD69A4BFF85771903302266EE,8GdbcJ_5VVQ
HGFADD99D9A6EDC6482C85682A96B8EEE9AE,UparaS376qk
