mart_repository_resource_performance_sk,project_id,project,sub_project_id,sub_project,repository_id,repository,number_resources,used_resources,revenue,standard_cost,purchase_cost,total_cost,acceptance_score,total_resource_usage_published,usage_position_1,usage_position_2_3,usage_position_4_5,usage_position_gt_5,usage_position_1_pct,usage_position_2_3_pct,usage_position_4_5_pct,usage_position_gt_5_pct
0ec9bc69024cd2254d6d2159f5088b4d,116,Lofi,397,Lofi - Red One,66d9c32543242fe104c6111f947d6887,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
60669cc001e9b6e295437b7fc8025250,41664e2df0db52cf764858fb461c1944,Jazz - FMG,51fa151c04b62aec1786159d22134222,Jazz - FMG | Tropical Ballad Guitar Jazz,678d03a46594d64e17c4a310649e4d8e,Không có kho,17,17,0,1961.80,0,1961.80,9.0000000000000000,171,25,67,41,38,0.14619883040935672515,0.39181286549707602339,0.23976608187134502924,0.22222222222222222222
c219d1a4fb7fb4ee05797e2967ea02f8,91,Classical,358,Classical bật CID - Red One,6797c4c8d8596fa92a5f8a3584ce34da,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
054cfd8ac5e649ad964d888b81b12f88,91,Classical,815a5db0f121c22f8b20714e0b5bc717,Không có dự án con,68076fe495a192265383e7e05f6f9461,HALIDON MUSIC,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
55d011b2f8dda13d6d6c0c1682991635,154,Neo Classical,29f44c9cad2f154e0530411209250da3,Không có dự án con,6856dde11f78b85eea7b1ead00ea4e42,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
5f36bd8cc81866f64b74aaf1fcb35d06,4b7fa22625f65af1642fa6558236f368,Deep House Cover - 1 - FMG,e3facedf5fae83c0ef0538d6cf4ca90f,Deep House Cover - 1 - FMG | Stereo Love,6941a52658930fbc74fb91e3d6d0960c,Không có kho,21,19,2.99600000000000000000,4965.50,0,4965.50,8.6904761904761905,933,26,78,92,737,0.02786709539121114684,0.08360128617363344051,0.09860664523043944266,0.78992497320471596999
22a4cbd43da12fcb25bf187f656340d7,41664e2df0db52cf764858fb461c1944,Jazz - FMG,dae0110786186fb522ba3f4594db5c0c,Jazz - FMG | Bossa Nova Guitar Jazz 1,695055d99505d4512a1f8d07e3bd16d4,Không có kho,10,9,4.90260000000000000000,1154.00,0,1154.00,9.0000000000000000,285,44,72,71,98,0.15438596491228070175,0.25263157894736842105,0.24912280701754385965,0.34385964912280701754
90824b77fc8d8e38bba14a5fec98a178,123,Phúc Âm,c892750621fe223d244a54acd545ca0e,Không có dự án con,6a2497f96850c6a3768d541c4a92ed54,Breath Of Heaven,108,86,103635.174900000000000000000000,0,2234.7703999999999980,2234.7703999999999980,,8128,1121,2225,2218,2564,0.13791830708661417323,0.27374507874015748031,0.27288385826771653543,0.31545275590551181102
d4703df1981ac8cbfecbbedf64865616,fc86720e32bcf9a8b055fe2ecae8fc99,Piano - MKT2,f216eba3a62ce8deae8aee064eca8c21,Piano - MKT2 | Vui - Âu,6aed86ee4b86080aa996b6dacc18439f,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
bd4e3e421df39a5ec0ca090120034830,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,6b2f224320eb679c9ce9e08e73476f39,Daniel Borchert,1,1,274.306500000000000000000000,0,0,0,,186,22,14,25,125,0.11827956989247311828,0.07526881720430107527,0.13440860215053763441,0.67204301075268817204
3c6f4c70264e15b25c5170ea10651568,89,Afrotech Cover - 1,433,Afrotech Cover - 1,6b3b2c7d61680e21aede84cbf7032ab0,Không có kho,2,2,0,250.00,0,250.00,8.5000000000000000,273,7,26,29,211,0.02564102564102564103,0.09523809523809523810,0.10622710622710622711,0.77289377289377289377
f23bb0979d84231d51068e0b2aff0631,107,Giáng Sinh Cover - 1,58900f2906f08d1261cfe6684295cefb,Giáng sinh Jazz Cover - Public Domain,6c00886793a8751543f419a9fce01b9d,Giáng sinh Jazz Cover - Public Domain | Giáng sinh chậm,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
7961929654234a326365cc566ac947ac,123,Phúc Âm,c892750621fe223d244a54acd545ca0e,Không có dự án con,6cce86d207efcf78d3419f3bc05f940a,Selah Instrumental Music,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
6e188b6d1433b3469fe63045fe855f57,116,Lofi,c85959fcf73d7bf1c3486bb49487f15c,Không có dự án con,6cdd86847bfb2cfcdb32aade32a6cdf3,Lopills,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
331ba695a077e3ab4edca0163cd6485e,132,Sóng âm,32a43ab330d44b44a7c43c50dab72480,RELAX,6d0e4ea4111b107ee3da9b5196bf1393,Không có kho,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
3edea725df78cf7e7d0590addd06a5fa,fff66a4d00c8ed7bb7814ff29d0faca2,Ambient,8c4f339883e911664d607bb8127a586c,Không có dự án con,6d71586a7e5dffdd4581e7c1cb3fcbd5,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
efa618ee5292c207d920d1eb61cdf269,20f0f85e5a3a9325e9c599e2687a02fa,Nhạc Trung - 2 - MKT1,a1222dd200a5d481b04f4cd8650598c0,Không có dự án con,6db6d94f3c733bca867b45cc38c136a5,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
d82fcb899bbc7c36a5576655591507e9,123,Phúc Âm,9edb9fb6e372897c31cfba8f14084f6c,Phúc Âm Có lời,6e136f2e6f57bdf1f927d3cba76ffb68,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
3a67caf127efb297dbe05ee8eba410ab,91,Classical,815a5db0f121c22f8b20714e0b5bc717,Không có dự án con,6e1431eb51d3bc55083f8ddc7feace84,Audiojungle,3,1,2173.408200000000000000000000,20.00,0,20.00,,245,13,158,17,57,0.05306122448979591837,0.64489795918367346939,0.06938775510204081633,0.23265306122448979592
630fd6ede8f1d2321a3cac2c2b8da02f,8e87abbaa7e70dbd53470200ebbc6e9b,Cinematic - MKT2,d646cca6d15ed0ffa550ebf846b37c02,Cinematic - MKT2 | Piano cảm xúc,6e46eda705ce40b3f83c920680329593,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
dd8d6f53ac7b04c3fd1e55470433dd5b,41664e2df0db52cf764858fb461c1944,Jazz - FMG,9664c5d787f078b3cecc553d3f1c6963,Không có dự án con,6e8326013f37374403d1e1149dcd0b45,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
9e441d9d3464ff5c4e04ea46b90a1171,928558193d47334c685e0ff42132aa9a,Relax - Sóng âm,6b4487e17f47defaa38e376e4f53a8ba,Sóng âm Red One,6ef263847947e370922846bcde89d498,Audiojungle,1,1,292.244000000000000000000000,20.00,0,20.00,,12,12,0,0,0,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
6e6268b5ac92b54abe3501a6a7c788f0,0d6d9f2579c7dd861cde8a4cdd4f0663,Sóng âm bật CID - MKT1,450fad3ed98ad0acf0a2e2b63066a638,Không có dự án con,6fa5829b676d5ad0328aac8d6d86a638,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
eabed4dda81a3e45f537272deb9870a0,98,Deep House Cover - 1,430,Deep House Cover - 1 - FM,7058d14d6b70d49c648a1c90076f16fd,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
374cf24e9ecc1cbd6f22de08f9aafecc,3ec24579000cf90287f495053137f9a6,Deep House - 2 - MKT2,cef6587c62c5eff8b54c3afdf41254f3,Deep House - 2 - MKT2 | Deep House Summer,70aa3fe27c22ee9a5433b56e22b76daf,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
5bbb9a1649e546d9417711fc785f50bf,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,7144a5b47c89aa7ea7c523e256c54c13,Das Ohr Digital,51,51,3.299000000000000000000000,0,687.2823999999999984,687.2823999999999984,,794,69,138,138,449,0.08690176322418136020,0.17380352644836272040,0.17380352644836272040,0.56549118387909319899
18c205aa0c0cc07888df3790ec9b8f3b,112,Jazz,390,Smooth Jazz - HG,714f6504c522fc5ab0387de8dcf39365,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
adbcad50ec0816553822249ab7b3cccf,116,Lofi,c85959fcf73d7bf1c3486bb49487f15c,Không có dự án con,7164305e7e4b60e2167762142bfbf82f,Không có kho,763,156,18017.797800000000000000000000,0,0,0,,8671,469,941,933,6328,0.05408834044516203437,0.10852266174605005190,0.10760004613078076346,0.72978895167800715027
aed240e9767fbedcdd54708f18f7bcb7,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,71bc496dd0b916afcd62974fdfef6eac,Leo Kodian,1,1,0,0,0,0,,6,1,2,2,1,0.16666666666666666667,0.33333333333333333333,0.33333333333333333333,0.16666666666666666667
06fe3b26f6ebae63261a45cb02101cdc,106,Giáng Sinh Cover - 0,419,Giáng sinh Relax Cover - 0,7241ffa59b8cfe90b153e7cfe3a82fb8,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
737fb5d88193c7372578b7814a726d9a,d0201569c344876aba4f106cea453ab5,Symphony Orchestra - 2 - MKT1,457989e1a6e29c356a7a2ee22f482cb0,Không có dự án con,72548edac17b549c0f05da745bad71ac,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
39ba47cdf98d686a19e5f1e1c668f604,1f1db3eca737b937922a73185376a376,Deep House - AI,5c91a562d033fdf594abe3b44b5768de,Không có dự án con,72c9bd781dfd52342d27a60246d3ef69,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
8eaa9cf7b0bfabbf9ed589b38d48103e,fc86720e32bcf9a8b055fe2ecae8fc99,Piano - MKT2,5c89f0a71acba3f2e3b423efbf3dd5e0,Piano - MKT2 | Buồn - Á,72e3503571f4d1d43fc121aa7442be52,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
cae11d51768a3e19c1aaba662dfaa7d1,130,Relax,a7ed785c2dd17024dbcf34ebefc0ed6c,ĐỘC QUYỀN NET PHOENIX,732d92bd0204ba6f136fb5a88f0005a1,Không có kho,7,2,0,0,0,0,,13,0,2,1,10,0.00000000000000000000,0.15384615384615384615,0.07692307692307692308,0.76923076923076923077
d8819c7bfa50d2dc6dbbd13722a309e4,132,Sóng âm,428,Sóng âm bật CID - Red One,754042c6f0a65086101b1be1c89b1a11,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
03b4668d3bdbdf03938651ccdcd93b7c,d146caaa227d84886ad3640b6a95b21c,Kid Song Cover,2cd7ec4fffc244d2f1ef5225841ed59c,Kid Song Cover | Tiếng Anh cover PD,7585fc0b1a1aac508a64f29a82a4e5b5,Không có kho,17,0,0,5046.10,0,5046.10,8.3058823529411765,0,0,0,0,0,0,0,0,0
b5c2c8deca37bfda4ece2345c730dc6e,c3128e12e38497742d3320a03879030a,Piano - MKT1,3b5bffb512fa52825c64122ea403c5b8,Piano - MKT1 | Piano Relaxing,75901fd641aa5f71f78cb56e40eecd30,Không có kho,30,30,192.173700000000000000000000,2284.50,0,2284.50,9.0166666666666667,1629,241,506,423,459,0.14794352363413136894,0.31062001227747084101,0.25966850828729281768,0.28176795580110497238
44f78e560ae8916c83b417ae690b03d5,165,Cinematic Cover - 1,773,Cinematic Cover - 1 - 2 - SXN,7590af2726573c81eb0becff6134ef15,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
6efbdc0d8f1989b3c51a7289b801d764,928558193d47334c685e0ff42132aa9a,Relax - Sóng âm,a90f03b723cc8eaa74884db9f28f5c25,Không có dự án con,75ebefa9ee8d84f54af7ccf7645b10c1,Epidemic,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
3eca15da190a69a7970f620a106d5f66,90,Cinematic,673,Cinematic - 2 - An Tuệ,7660629455a6082bac6f69f5be7f454b,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
3b9677f654c2069e988f5fcee16b198e,96,Deep House,3401502b4c84bdc0a00000fb8bfa1aa7,Deep House Hitkend,776677701a0de0cc4aba9d5db1fe30de,Chill Deep House,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
0aecd984fbaf91045647b1a0fd00d789,97,Deep House Cover - 0,367,Deep House Cover - Hitkend,777207ae092a22f29403eac57e7e291e,Không có kho,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
225a2cf115c92b91a9e73ac8c1760187,128,R&B Cover - 0,383,R&B Cover,7855dff7637dedf078049165c1c55b7f,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
7dffeae72b5080dbb0df05989ea416ac,108,Guitar Cover - 0,376,Guitar Cover - HG,789fdccd0f5d500e8381fe47bcfe984f,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
f2381b022fd9ee62b73a72caa5b79d03,157,Latin Cover - 1,f5239dac8aaff4b0a121ca54876ac185,Không có dự án con,78bee92394b10b7adf65603a8f8d9669,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
16f53ff67570ae0a13ebe6cd8afeb0f1,116,Lofi,11870827e7ac2dcf9e2bfb26745af04e,Lofi,78d6d276452ca0ee4a1ec462c98dc927,Lofi Piano/Keyboard,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
49a146641e5d30a454a3dffc5382c4f6,130,Relax,5314cec7e55dae201dd2b0d39d7792ef,CINEMATIC,78d9f6f47d6e8b722634d1160513ef16,Không có kho,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
d4612f949d1dcfb0a889699a1a3c251f,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,79548bd1ed22f0f80ad4938d6589504e,Deep strip,48,1,1986.621900000000000000000000,0,9391.1375999999999808,9391.1375999999999808,,195,127,12,14,42,0.65128205128205128205,0.06153846153846153846,0.07179487179487179487,0.21538461538461538462
9fc52b0366507ba65b17aa47a1167cbe,74,Nail,10a5870f75d2de19fcf483b8b9b3f93c,Không có dự án con,79acf21e65f6f80f71dbdb4d62429883,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
9662f0d20e83f6552a982f82f4393e75,163,Reggae Cover - 1,7d38843504be756b17fe8e9adec4c832,Không có dự án con,79b0a46d1904961952e0fd48a5c968c9,Không có kho,24,24,0,6042.10,0,6042.10,8.5000000000000000,489,63,146,146,134,0.12883435582822085890,0.29856850715746421268,0.29856850715746421268,0.27402862985685071575
3810f1043062e999d8afe2bc682f7e51,91,Classical,c0a3a39c8e7f3dbe0a6da93abe869412,Classical - MKT1,79b1664e03eb0a82241e7aa42500a5db,Không có kho,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
f2dafd0f735a89a509310a2ced322498,130,Relax,411,Piano - Red One,7b27a980fa0fdec3aaf916f3e18fe001,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
538f524296bfdabeb32adb3548a7ba93,91,Classical,f0eeca85a1c4c101962841187b2db9d2,Classical - 2 - RedOne,7b49520cae0924ff37a4abcb7a63d5a7,EMVN,4,4,0.41680000000000000000,0,0,0,,52,8,10,5,29,0.15384615384615384615,0.19230769230769230769,0.09615384615384615385,0.55769230769230769231
acf5fd6bf95f24562e04da0459b933e3,8e87abbaa7e70dbd53470200ebbc6e9b,Cinematic - MKT2,49cbc25b9b12901ed3a456b3a6636a00,Không có dự án con,7bce6f420e05da48ca7c7ad0d1ee316c,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
746340acb66649ef597e529d2f13fe86,139,Chill 'n groove,c6e1d0621cf52a7dc10b0cf9c9de9edb,Không có dự án con,7bd220fc6e8a7ac643f17794a9a1b616,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
d26aa9c4eb41de1fe419fc829be802e5,107,Giáng Sinh Cover - 1,676,Giáng Sinh Pop Cover - 1 - 2 - An Tuệ,7bd8d210ad463ef64861129f9c77e786,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4fc91640c88eb7e4437a54ae7c8e2a4e,928558193d47334c685e0ff42132aa9a,Relax - Sóng âm,cf5438c9140ea18b7a12358933095ce8,Sóng Âm,7c67fcba84d154242c7569990baa49a3,Không có kho,1,1,4121.084200000000000000000000,0,0,0,,235,118,28,35,54,0.50212765957446808511,0.11914893617021276596,0.14893617021276595745,0.22978723404255319149
ef90ca51718065f74f01fafb29ac21d7,116,Lofi,acfcd904703abbe603488be2e1335bb3,Lofi - MKT2,7cc0f7f7ac01a35de0496485573e0d88,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
31a77421271e434e2a3f9299434f8442,73457ee1f3db503b02eca90451439a62,Lofi - 2 - MKT2,a8b869c728ab4271d46db12aaa46d263,Không có dự án con,7cd5b9590444aa3a65e3b7c31cfbd7ef,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
da263cdc70835204cd40fc40d6807799,153,Sáo Nam Mỹ,8e954ffd8cc2529d88cb5367eccac62e,Không có dự án con,7d8718eb848bcb92ee8c1593a280bd2a,Không có kho,6,6,1.95580000000000000000,236.00,0,236.00,9.0000000000000000,176,84,70,21,1,0.47727272727272727273,0.39772727272727272727,0.11931818181818181818,0.00568181818181818182
0e2908ace71645353389187aeb1d4a07,96,Deep House,cbec94d670a29ae716fbb8b5052ba766,Deep House - Dự Án Anh Hào,7d8d84531abb5cc272c9de4ced5b43b9,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
d28807adb0cf09df9b70e2bb02e78a2b,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,7db5b4b4331a53fd6170f89e27c77b59,Natural Deep (RA music),776,24,0,0,16567.29359999999983104000,16567.29359999999983104000,,142,5,10,2,125,0.03521126760563380282,0.07042253521126760563,0.01408450704225352113,0.88028169014084507042
42663f0f83912df25fb2937466effdfe,107,Giáng Sinh Cover - 1,58900f2906f08d1261cfe6684295cefb,Giáng sinh Jazz Cover - Public Domain,7ea6dce218d211df27a9992673e47e19,Giáng sinh Jazz Cover - Public Domain | Giáng sinh nhanh,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
33bd1724c57f0f6e48e2135dd4df8b21,7fda48f67f4937f01516e713e8d39760,Giáng Sinh Cover,ad52dc0caaf866aa3dfcbbf1dfa61431,Không có dự án con,7ea8d30df5b227f5b553b7e17ad09e3c,Không có kho,12,12,5449.482700000000000000000000,0,0,0,,1509,343,548,250,368,0.22730284956925115971,0.36315440689198144467,0.16567263088137839629,0.24387011265738899934
575d8e4fea5ffa216809a37e28d2b6e3,130,Relax,9eb1bd19925d5c385d151a1d9c4acf65,CHUNG,7efa6ec21774a5e3a8bb830e8d62493e,Không có kho,16,6,36.049700000000000000000000,0,0,0,,32,8,12,7,5,0.25000000000000000000,0.37500000000000000000,0.21875000000000000000,0.15625000000000000000
4efd2a2d83223356f6b59edf16c7bddd,96,Deep House,650,Deep House - 2 - Red One,7fa850712c8538a863fbfcf9ec26ab6e,Không có kho,2,2,0,0,0,0,,4,0,0,1,3,0.00000000000000000000,0.00000000000000000000,0.25000000000000000000,0.75000000000000000000
cc8ca6984203319f89d7377d0c4b65ff,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,8052e72fc26d24d8c7b17f23a11e69df,Extra Sound Records,22,1,0,0,4140.3591999999999990,4140.3591999999999990,,1,0,0,0,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000
85b90fcf4d85038540441fef2656d505,136,Violin Cover - 0,09784861f48851f310f3f4428067f23f,Không có dự án con,807de902eadf2313d2d16e16debba06d,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
db515364605307cbe12f5f898c92a44c,132,Sóng âm,ebae7f14cd0139309bf184498922cf3b,Không có dự án con,8080dec11b01cc377d4ea26540a03721,PUEBLO VISTA POLYMESA KAI MOUSIKI LP,2,1,2.27800000000000000000,0,0,0,,16,9,4,3,0,0.56250000000000000000,0.25000000000000000000,0.18750000000000000000,0.00000000000000000000
d6284f6b2d6bd8221a9e761bef82e61d,91,Classical,bfcb05a2bb86bfbe4950bfbaee7091e2,Classical - RedOne,80b249de1abe6605c21e88550099ded5,CID ĐỘC QUYỀN THEO KÊNH,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4e90270138adb7990fb07e3ec6563409,96,Deep House,650,Deep House - 2 - Red One,80d3ec90da906aca078805b38b9cce49,Deep House - 2 - MKT1 | Deep Emotion Male,1,1,0.749800000000000000000000,0,0,0,,2,0,1,1,0,0.00000000000000000000,0.50000000000000000000,0.50000000000000000000,0.00000000000000000000
45b854bf30ae8129ea0d00b1627e4017,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,8186de187f15ee69ab7bbe4a58275b95,Sensoria,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
d0fbe8fc980a896947427cbdc420e0bf,132,Sóng âm,ebae7f14cd0139309bf184498922cf3b,Không có dự án con,81a11a7d71c8bfe5768f9c6d08c9ad7f,Audiojungle,11,7,7.11900000000000000000,0,0,0,,14,14,0,0,0,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
415f4f6c8bfc845274454acc9726c069,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,81bd8ca47a2729e7adff80ece017e3f7,Mark Music Records,540,40,2426.181000000000000000000000,0,6760.00000000000001439720,6760.00000000000001439720,,369,12,76,54,227,0.03252032520325203252,0.20596205962059620596,0.14634146341463414634,0.61517615176151761518
a1feab023f0acb15d44e20fc186169f8,ec4c61f363f3d874ccdf9cec5c199e17,Classical video - MKT1,dec7e6ab2dd4b596bd8d07411ca66585,Không có dự án con,821a6937230c28d5398b19d0be8df21b,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
82f109056c03be5636d1e3bef93db583,c3128e12e38497742d3320a03879030a,Piano - MKT1,111243c15d7b53fb687fecb940adaf12,Piano - MKT1 | Soothing,8222fba0d3d90b95f35fb3455000d00c,Không có kho,8,8,5633.766700000000000000000000,1230.40,0,1230.40,9.0000000000000000,656,103,186,124,243,0.15701219512195121951,0.28353658536585365854,0.18902439024390243902,0.37042682926829268293
6cbc9c4e217af9d58dacddd2fa637589,96,Deep House,cb5ce205f6adbc7d274eab673b791e53,Deep House - MKT2,825cdd3f6abdd11dbfc4e688f40bc84f,Không có kho,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
6e2b27d46df441ff95101b8459e17e3d,103,EDM Cover - 0,43964c3a6594835ddb8333e51f085118,Không có dự án con,8284560fff8bad5ae3ec1c2c7a240a7c,Không có kho,146,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
7726d1a0baa0eb8afb581572690f79e7,117,Love Song Cover - 0,5df6d52501bf6c6e1756907bf5e7a503,Không có dự án con,8295f18c30012a1f44d5a321f27e20de,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
8ae3aed01bb5cb902f394008b4484772,106,Giáng Sinh Cover - 0,0b2d18b60fe864e8d5b7a6b270d08e38,Giáng sinh Relax Cover - Top Hits - 0,82bc908cd55bce177fe949571e6d006c,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
f55a10dc5d5d10065960352b2dfb9d68,0d6d9f2579c7dd861cde8a4cdd4f0663,Sóng âm bật CID - MKT1,bed77f71b0f552713721f34c587ab5b7,Sóng âm bật CID - MKT1 | Thiền,847dbf1f2817c3672cb58c567f97d46d,Không có kho,12,12,11.05200000000000000000,231.00,0,231.00,8.2666666666666667,12,12,0,0,0,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
60e998b8429554b42cd88e537654fec5,106,Giáng Sinh Cover - 0,0ead7c68214f51a7e6ba8c78e58c96b7,Giáng sinh Jazz Cover - Top Hits - 0,8484d4316ba335eb7604583f7d3b2441,Giáng sinh Jazz Cover - Top Hits - 0 | Giáng sinh chậm,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
fb06df5fad10b6aac8109690f7d48923,133,Top Hits Cover - 0,c9636d9ed9cf54be92ddfc0ebf3d6a31,Không có dự án con,84e30ed5f0468799ed615edb8a2603b0,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
8fa384c14dc139275ae59b3ff19f090c,130,Relax,096abb0ccd7ea756dbb01a39409c46b4,Không có dự án con,85e0f58782fbc3b50f00bc28d727ecea,Palash Sunvaiya,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
46216228ce7ee63f2ecc113657a7a3cb,95,Dark Piano,b0c1e4a016dba0650909a905e6a07970,Không có dự án con,8606cf55cc690f96a3e092773493f3d2,Không có kho,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
378da066bfb4e6e47b8d41c0c0cde373,2ca63cddd54f9490efad22421891a9d1,House,faefc21b949bfb6c368cc7ac257a346a,House,865838f44c7027403ea22adf04b90b23,Deep disco,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
aa7f025a9f44a643b3f8800830227644,130,Relax,54ccab7c64a28ba6649c49d2e468c372,Piano Nhạc cũ,865e96e0acb07c7dda413b19e515a90f,Không có kho,10,7,0,0,0,0,,26,9,12,2,3,0.34615384615384615385,0.46153846153846153846,0.07692307692307692308,0.11538461538461538462
696a1973be2a58b4405f1ec8a6192fb1,138,Downtempo,38991731d0d9ffecab08096847742c5f,Không có dự án con,86ba469506752b2b817185dbd51a181b,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
642cd5ce3c92cd138a12f94bad0959e6,3ee4bb0f23c51736d4ef6144bd0960b4,Cinematic - BG,f2ed24591f46c991ef7aac30e6715725,Không có dự án con,86e58cd8078f620af5407d9fbbd189ae,Không có kho,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
06f1d97712c5a5338e970656d341fa53,130,Relax,fba459104c8674ae5623069604493fdf,1.1.2.2. RELAX PIANO - ĐỘC QUYỀN FM,86f7e320bf5328d638c076b93f4fbd20,Không có kho,15,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
a6b809ee5d5833d3bb6c5286dece775d,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,871c579b0ae35d1dc92431b50f5311f7,ACE Kings,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4925ffd8a6d88bece2388e75ae1cc143,96,Deep House,b03bbf0c6df6daa75fb563bc69bef781,Không có dự án con,87d8acde97c70ede8a13e5ab27925698,Không có kho,235,88,1961.753800000000000000000000,0.00,0,0.00,,1200,90,109,131,870,0.07500000000000000000,0.09083333333333333333,0.10916666666666666667,0.72500000000000000000
8f0cffdac03d7fe5c5dded137187a560,106,Giáng Sinh Cover - 0,0b2d18b60fe864e8d5b7a6b270d08e38,Giáng sinh Relax Cover - Top Hits - 0,89a4dac9e3d6e34979c9fd2ab7a77904,Giáng sinh Relax Cover - Top Hits - 0 | Christmas Piano,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
5537226a013ae3744d2deb799516a37d,41664e2df0db52cf764858fb461c1944,Jazz - FMG,aaa6ad165640761e4508dfb8c350e05c,Jazz - FMG | Bossa Nova Jazz,89cee30eabc0cccc6eac552d51b1b8fe,Không có kho,50,26,0,7144.00,0,7144.00,9.0020000000000000,197,24,45,37,91,0.12182741116751269036,0.22842639593908629442,0.18781725888324873096,0.46192893401015228426
