step_order,buoc,status_order,tinh_trang,flow_item_key,resource_id,hg_stock_id,isrc,so_id,po_id,po_detail_id,channel_id,repository_id,production_sub_project_id,production_project_id,stock_sub_project_id,stock_project_id,sub_project_id,project_id,order_company_id,stock_company_id,company_id,net_id,platform,stock_stored_date,recorded_date,so_luong
1,OD→SX,1,Hoàn thành,OD_SX:1:953,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:954,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:955,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:956,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:957,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:958,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:959,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:960,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:961,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:962,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:963,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:964,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:965,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:966,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:967,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:968,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:969,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:970,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:971,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:972,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:973,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:974,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:975,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:976,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:977,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:978,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:979,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:980,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:981,,,,176,,,,367,658,142,,,658,142,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:1095,,,,205,,,,368,660,107,,,660,107,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:553,,,,107,,,,369,436,138,,,436,138,,,,,,,,8
1,OD→SX,1,Hoàn thành,OD_SX:1:586,,,,121,,,,370,665,143,,,665,143,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1178,,,,234,170,,,370,665,143,,,665,143,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:585,,,,120,,,,370,665,143,,,665,143,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1034,,,,190,,,,370,665,143,,,665,143,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1359,,,,295,,,,370,665,143,,,665,143,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1267,,,,262,253,,,370,665,143,,,665,143,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:599,,,,126,,,,374,435,132,,,435,132,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1098,,,,206,99,,,378,426,132,,,426,132,2,,2,,,,,5
1,OD→SX,1,Hoàn thành,OD_SX:1:654,,,,166,,,,378,426,132,,,426,132,,,,,,,,21
1,OD→SX,1,Hoàn thành,OD_SX:1:1002,,,,183,,,,378,426,132,,,426,132,,,,,,,,6
1,OD→SX,1,Hoàn thành,OD_SX:1:1222,,,,250,,,,378,426,132,,,426,132,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1175,,,,233,169,,,378,426,132,,,426,132,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:683,,,,172,,,,379,672,150,,,672,150,,,,,,,,50
1,OD→SX,1,Hoàn thành,OD_SX:1:1182,,,,235,,,,380,673,90,,,673,90,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1089,,,,205,,,,380,673,90,,,673,90,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1354,,,,291,,,,380,673,90,,,673,90,,,,,,,,15
1,OD→SX,1,Hoàn thành,OD_SX:1:1106,,,,208,101,,,380,673,90,,,673,90,8,,8,,,,,30
1,OD→SX,1,Hoàn thành,OD_SX:1:1107,,,,208,101,,,381,674,140,,,674,140,8,,8,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1090,,,,205,,,,381,674,140,,,674,140,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1093,,,,205,,,,382,675,107,,,675,107,,,,,,,,50
1,OD→SX,1,Hoàn thành,OD_SX:1:985,,,,178,,,,384,679,112,,,679,112,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:987,,,,178,,,,385,678,111,,,678,111,,,,,,,,30
1,OD→SX,1,Hoàn thành,OD_SX:1:992,,,,180,,,,386,650,96,,,650,96,,,,,,,,30
1,OD→SX,1,Hoàn thành,OD_SX:1:1109,,,,208,101,,,387,682,149,,,682,149,8,,8,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1186,,,,235,,,,387,682,149,,,682,149,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1092,,,,205,,,,387,682,149,,,682,149,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1003,,,,183,,,,388,680,112,,,680,112,,,,,,,,5
1,OD→SX,1,Hoàn thành,OD_SX:1:1094,,,,205,,,,389,683,107,,,683,107,,,,,,,,25
1,OD→SX,1,Hoàn thành,OD_SX:1:1116,,,,210,103,,,396,412,130,,,412,130,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1167,,,,231,167,,,396,412,130,,,412,130,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1376,,,,307,,,,396,412,130,,,412,130,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1126,,,,218,111,,,396,412,130,,,412,130,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1035,,,,191,,,,396,412,130,,,412,130,,,,,,,,5
1,OD→SX,1,Hoàn thành,OD_SX:1:1271,,,,264,,,,396,412,130,,,412,130,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1221,,,,250,,,,396,412,130,,,412,130,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1072,,,,202,,,,400,694,91,,,694,91,,,,,,,,15
1,OD→SX,1,Hoàn thành,OD_SX:1:1110,,,,208,101,,,402,695,94,,,695,94,8,,8,,,,,60
1,OD→SX,1,Hoàn thành,OD_SX:1:1185,,,,235,,,,402,695,94,,,695,94,,,,,,,,40
1,OD→SX,1,Hoàn thành,OD_SX:1:1189,,,,235,,,,402,695,94,,,695,94,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1114,,,,209,102,,,404,665,143,,,665,143,8,,8,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1112,,,,209,102,,,405,665,143,,,665,143,8,,8,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1115,,,,209,102,,,406,665,143,,,665,143,8,,8,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1113,,,,209,102,,,407,665,143,,,665,143,8,,8,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1119,,,,213,106,,,408,696,127,,,696,127,,,,,,,,60
1,OD→SX,1,Hoàn thành,OD_SX:1:1122,,,,215,108,,,410,698,140,,,698,140,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1123,,,,215,108,,,412,440,140,,,440,140,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1125,,,,217,110,,,414,694,91,,,694,91,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1237,,,,252,,,,416,657,116,,,657,116,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1184,,,,235,,,,416,657,116,,,657,116,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1283,,,,266,,,,416,657,116,,,657,116,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1140,,,,221,114,,,417,387,112,,,387,112,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1300,,,,270,,,,417,387,112,,,387,112,,,,,,,,2
1,OD→SX,1,Hoàn thành,OD_SX:1:1141,,,,221,114,,,419,387,112,,,387,112,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1299,,,,270,,,,419,387,112,,,387,112,,,,,,,,2
1,OD→SX,1,Hoàn thành,OD_SX:1:1298,,,,270,,,,420,387,112,,,387,112,,,,,,,,2
1,OD→SX,1,Hoàn thành,OD_SX:1:1142,,,,221,114,,,420,387,112,,,387,112,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1212,,,,247,122,,,421,411,130,,,411,130,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1166,,,,230,166,,,421,411,130,,,411,130,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1290,,,,267,,,,421,411,130,,,411,130,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1192,,,,238,,,,422,650,96,,,650,96,,,,,,,,50
1,OD→SX,1,Hoàn thành,OD_SX:1:1371,,,,304,,,,422,650,96,,,650,96,,,,,,,,50
1,OD→SX,1,Hoàn thành,OD_SX:1:1148,,,,225,161,,,422,650,96,,,650,96,,,,,,,,80
1,OD→SX,1,Hoàn thành,OD_SX:1:1154,,,,227,163,,,422,650,96,,,650,96,,,,,,,,50
1,OD→SX,1,Hoàn thành,OD_SX:1:1155,,,,227,163,,,423,411,130,,,411,130,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1176,,,,233,169,,,429,680,112,,,680,112,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:1223,,,,250,,,,430,680,112,,,680,112,,,,,,,,5
1,OD→SX,1,Hoàn thành,OD_SX:1:1177,,,,233,169,,,430,680,112,,,680,112,,,,,,,,5
1,OD→SX,1,Hoàn thành,OD_SX:1:1311,,,,279,,,,430,680,112,,,680,112,,,,,,,,5
1,OD→SX,1,Hoàn thành,OD_SX:1:1174,,,,233,169,,,431,412,130,,,412,130,,,,,,,,5
1,OD→SX,1,Hoàn thành,OD_SX:1:1187,,,,235,,,,432,655,96,,,655,96,,,,,,,,30
1,OD→SX,1,Hoàn thành,OD_SX:1:1191,,,,237,,,,433,698,140,,,698,140,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1213,,,,247,122,,,434,716,152,,,716,152,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1291,,,,267,,,,434,716,152,,,716,152,,,,,,,,30
1,OD→SX,1,Hoàn thành,OD_SX:1:1211,,,,247,122,,,436,715,153,,,715,153,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1289,,,,267,,,,436,715,153,,,715,153,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1214,,,,247,122,,,437,650,96,,,650,96,,,,,,,,25
1,OD→SX,1,Hoàn thành,OD_SX:1:1285,,,,266,,,,443,717,123,,,717,123,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1240,,,,252,,,,443,717,123,,,717,123,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1355,,,,291,,,,443,717,123,,,717,123,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1242,,,,254,,,,444,718,112,,,718,112,,,,,,,,76
1,OD→SX,1,Hoàn thành,OD_SX:1:1243,,,,254,,,,445,718,112,,,718,112,,,,,,,,50
1,OD→SX,1,Hoàn thành,OD_SX:1:1244,,,,254,,,,446,718,112,,,718,112,,,,,,,,74
1,OD→SX,1,Hoàn thành,OD_SX:1:1380,,,,311,,,,447,719,154,,,719,154,,,,,,,,6
1,OD→SX,1,Hoàn thành,OD_SX:1:1381,,,,311,,,,447,719,154,,,719,154,,,,,,,,4
1,OD→SX,1,Hoàn thành,OD_SX:1:1322,,,,283,,,,447,719,154,,,719,154,,,,,,,,5
1,OD→SX,1,Hoàn thành,OD_SX:1:1250,,,,257,,,,447,719,154,,,719,154,,,,,,,,8
1,OD→SX,1,Hoàn thành,OD_SX:1:1249,,,,257,,,,447,719,154,,,719,154,,,,,,,,2
1,OD→SX,1,Hoàn thành,OD_SX:1:1302,,,,276,,,,449,440,140,,,440,140,,,,,,,,4
1,OD→SX,1,Hoàn thành,OD_SX:1:1245,,,,255,,,,449,440,140,,,440,140,,,,,,,,5
1,OD→SX,1,Hoàn thành,OD_SX:1:1303,,,,276,,,,451,698,140,,,698,140,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1246,,,,255,,,,451,698,140,,,698,140,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1391,,,,320,,,,451,698,140,,,698,140,,,,,,,,12
1,OD→SX,1,Hoàn thành,OD_SX:1:1340,,,,288,,,,451,698,140,,,698,140,,,,,,,,15
1,OD→SX,1,Hoàn thành,OD_SX:1:1282,,,,266,,,,455,721,112,,,721,112,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1294,,,,267,,,,456,650,96,,,650,96,,,,,,,,30
1,OD→SX,1,Hoàn thành,OD_SX:1:1328,,,,285,,,,457,426,132,,,426,132,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1272,,,,264,,,,457,426,132,,,426,132,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1295,,,,267,,,,458,722,153,,,722,153,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1331,,,,286,,,,458,722,153,,,722,153,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1296,,,,268,,,,459,723,91,,,723,91,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1368,,,,302,,,,459,723,91,,,723,91,,,,,,,,23
1,OD→SX,1,Hoàn thành,OD_SX:1:1297,,,,269,,,,462,725,154,,,725,154,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1329,,,,285,,,,462,725,154,,,725,154,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1301,,,,275,,,,463,726,124,,,726,124,,,,,,,,40
1,OD→SX,1,Hoàn thành,OD_SX:1:1323,,,,283,,,,465,727,154,,,727,154,,,,,,,,5
1,OD→SX,1,Hoàn thành,OD_SX:1:1330,,,,285,,,,466,412,130,,,412,130,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1336,,,,286,,,,467,723,91,,,723,91,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1369,,,,302,,,,468,723,91,,,723,91,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1337,,,,286,,,,468,723,91,,,723,91,,,,,,,,22
1,OD→SX,1,Hoàn thành,OD_SX:1:1338,,,,286,,,,469,723,91,,,723,91,,,,,,,,12
1,OD→SX,1,Hoàn thành,OD_SX:1:1366,,,,302,,,,470,356,91,,,356,91,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1332,,,,286,,,,470,356,91,,,356,91,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1333,,,,286,,,,471,356,91,,,356,91,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1365,,,,302,,,,471,356,91,,,356,91,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1334,,,,286,,,,472,650,96,,,650,96,,,,,,,,50
1,OD→SX,1,Hoàn thành,OD_SX:1:1335,,,,286,,,,473,730,138,,,730,138,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1351,,,,291,,,,474,655,96,,,655,96,,,,,,,,40
1,OD→SX,1,Hoàn thành,OD_SX:1:1374,,,,306,,,,474,655,96,,,655,96,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1341,,,,289,,,,475,733,130,,,733,130,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1352,,,,291,,,,476,734,154,,,734,154,,,,,,,,40
1,OD→SX,1,Hoàn thành,OD_SX:1:1357,,,,293,,,,478,650,96,,,650,96,,,,,,,,50
1,OD→SX,1,Hoàn thành,OD_SX:1:1378,,,,309,,,,480,718,112,,,718,112,,,,,,,,5
1,OD→SX,1,Hoàn thành,OD_SX:1:1379,,,,310,,,,480,718,112,,,718,112,,,,,,,,48
1,OD→SX,1,Hoàn thành,OD_SX:1:1387,,,,317,,,,480,718,112,,,718,112,,,,,,,,22
1,OD→SX,1,Hoàn thành,OD_SX:1:1363,,,,298,,,,480,718,112,,,718,112,,,,,,,,18
1,OD→SX,1,Hoàn thành,OD_SX:1:1367,,,,302,,,,481,697,112,,,697,112,,,,,,,,30
1,OD→SX,1,Hoàn thành,OD_SX:1:1375,,,,306,,,,482,655,96,,,655,96,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:580,,,,119,,,,98,391,113,,,391,113,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:54,,,,16,,,,98,391,113,,,391,113,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:679,,,,170,,,,98,391,113,,,391,113,,,,,,,,2
1,OD→SX,1,Hoàn thành,OD_SX:1:55,,,,16,,,,99,391,113,,,391,113,,,,,,,,1
1,OD→SX,1,Hoàn thành,OD_SX:1:680,,,,170,,,,99,391,113,,,391,113,,,,,,,,2
1,OD→SX,1,Hoàn thành,OD_SX:1:1195,,,,241,126,,,99,391,113,,,391,113,,,,,,,,4
1,OD→SX,1,Hoàn thành,OD_SX:1:1224,,,,250,,,,99,391,113,,,391,113,,,,,,,,4
1,OD→SX,1,Hoàn thành,OD_SX:1:988,,,,179,,,,99,391,113,,,391,113,,,,,,,,3
1,OD→SX,1,Hoàn thành,OD_SX:1:1389,,,,319,,,,99,391,113,,,391,113,,,,,,,,4
1,OD→SX,1,Hoàn thành,OD_SX:1:1390,,,,319,,,,99,391,113,,,391,113,,,,,,,,4
1,OD→SX,1,Hoàn thành,OD_SX:1:581,,,,119,,,,99,391,113,,,391,113,,,,,,,,3
1,OD→SX,1,Hoàn thành,OD_SX:1:989,,,,179,,,,100,392,113,,,392,113,,,,,,,,5
1,OD→SX,1,Hoàn thành,OD_SX:1:681,,,,170,,,,100,392,113,,,392,113,,,,,,,,3
1,OD→SX,1,Hoàn thành,OD_SX:1:56,,,,16,,,,100,392,113,,,392,113,,,,,,,,5
1,OD→SX,1,Hoàn thành,OD_SX:1:598,,,,126,,,,138,356,91,,,356,91,,,,,,,,8
1,OD→SX,1,Hoàn thành,OD_SX:1:1288,,,,267,,,,138,356,91,,,356,91,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1210,,,,247,122,,,138,356,91,,,356,91,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:60,,,,18,,,,138,356,91,,,356,91,,,,,,,,7
1,OD→SX,1,Hoàn thành,OD_SX:1:1156,,,,227,163,,,138,356,91,,,356,91,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:552,,,,107,,,,138,356,91,,,356,91,,,,,,,,8
1,OD→SX,1,Hoàn thành,OD_SX:1:62,,,,18,,,,145,436,138,,,436,138,,,,,,,,4
1,OD→SX,1,Hoàn thành,OD_SX:1:61,,,,18,,,,147,397,116,,,397,116,,,,,,,,2
1,OD→SX,1,Hoàn thành,OD_SX:1:1293,,,,267,,,,152,435,132,,,435,132,,,,,,,,8
1,OD→SX,1,Hoàn thành,OD_SX:1:554,,,,107,,,,152,435,132,,,435,132,,,,,,,,8
1,OD→SX,1,Hoàn thành,OD_SX:1:1118,,,,212,105,,,152,435,132,,,435,132,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:63,,,,18,,,,152,435,132,,,435,132,,,,,,,,2
1,OD→SX,1,Hoàn thành,OD_SX:1:543,,,,106,,,,155,365,96,,,365,96,,,,,,,,3
1,OD→SX,1,Hoàn thành,OD_SX:1:68,,,,19,,,,155,365,96,,,365,96,,,,,,,,8
1,OD→SX,1,Hoàn thành,OD_SX:1:655,,,,166,,,,155,365,96,,,365,96,,,,,,,,3
1,OD→SX,1,Hoàn thành,OD_SX:1:544,,,,106,,,,156,365,96,,,365,96,,,,,,,,2
1,OD→SX,1,Hoàn thành,OD_SX:1:69,,,,19,,,,156,365,96,,,365,96,,,,,,,,2
1,OD→SX,1,Hoàn thành,OD_SX:1:656,,,,166,,,,156,365,96,,,365,96,,,,,,,,2
1,OD→SX,1,Hoàn thành,OD_SX:1:659,,,,166,,,,160,378,109,,,378,109,,,,,,,,5
1,OD→SX,1,Hoàn thành,OD_SX:1:547,,,,106,,,,160,378,109,,,378,109,,,,,,,,5
1,OD→SX,1,Hoàn thành,OD_SX:1:72,,,,19,,,,160,378,109,,,378,109,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:657,,,,166,,,,161,398,116,,,398,116,,,,,,,,3
1,OD→SX,1,Hoàn thành,OD_SX:1:545,,,,106,,,,161,398,116,,,398,116,,,,,,,,3
1,OD→SX,1,Hoàn thành,OD_SX:1:70,,,,19,,,,161,398,116,,,398,116,,,,,,,,3
1,OD→SX,1,Hoàn thành,OD_SX:1:658,,,,166,,,,162,398,116,,,398,116,,,,,,,,2
1,OD→SX,1,Hoàn thành,OD_SX:1:546,,,,106,,,,162,398,116,,,398,116,,,,,,,,2
1,OD→SX,1,Hoàn thành,OD_SX:1:71,,,,19,,,,162,398,116,,,398,116,,,,,,,,2
1,OD→SX,1,Hoàn thành,OD_SX:1:64,,,,19,,,,166,412,130,,,412,130,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1001,,,,183,,,,166,412,130,,,412,130,,,,,,,,8
1,OD→SX,1,Hoàn thành,OD_SX:1:652,,,,166,,,,166,412,130,,,412,130,,,,,,,,4
1,OD→SX,1,Hoàn thành,OD_SX:1:1097,,,,206,99,,,166,412,130,,,412,130,2,,2,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:65,,,,19,,,,167,412,130,,,412,130,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:653,,,,166,,,,167,412,130,,,412,130,,,,,,,,4
1,OD→SX,1,Hoàn thành,OD_SX:1:541,,,,106,,,,171,426,132,,,426,132,,,,,,,,11
1,OD→SX,1,Hoàn thành,OD_SX:1:66,,,,19,,,,171,426,132,,,426,132,,,,,,,,11
1,OD→SX,1,Hoàn thành,OD_SX:1:67,,,,19,,,,172,426,132,,,426,132,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:542,,,,106,,,,172,426,132,,,426,132,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:551,,,,107,,,,205,411,130,,,411,130,,,,,,,,8
1,OD→SX,1,Hoàn thành,OD_SX:1:986,,,,178,,,,205,411,130,,,411,130,,,,,,,,8
1,OD→SX,1,Hoàn thành,OD_SX:1:597,,,,126,,,,205,411,130,,,411,130,,,,,,,,8
1,OD→SX,1,Hoàn thành,OD_SX:1:58,,,,18,,,,205,411,130,,,411,130,,,,,,,,11
1,OD→SX,1,Hoàn thành,OD_SX:1:682,,,,171,,,,207,440,140,,,440,140,,,,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:57,,,,17,,,,207,440,140,,,440,140,,,,,,,,6
1,OD→SX,1,Hoàn thành,OD_SX:1:573,,,,116,,,,207,440,140,,,440,140,,,,,,,,6
1,OD→SX,1,Hoàn thành,OD_SX:1:59,,,,18,,,,281,434,96,,,434,96,,,,,,,,4
1,OD→SX,1,Hoàn thành,OD_SX:1:991,,,,180,,,,336,650,96,,,650,96,,,,,,,,28
1,OD→SX,1,Hoàn thành,OD_SX:1:600,,,,127,,,,336,650,96,,,650,96,,,,,,,,61
1,OD→SX,1,Hoàn thành,OD_SX:1:601,,,,127,,,,337,650,96,,,650,96,,,,,,,,88
1,OD→SX,1,Hoàn thành,OD_SX:1:990,,,,180,,,,337,650,96,,,650,96,,,,,,,,90
1,OD→SX,1,Hoàn thành,OD_SX:1:1382,,,,312,,,,338,655,96,,,655,96,,,,,,,,30
1,OD→SX,1,Hoàn thành,OD_SX:1:1086,,,,205,,,,338,655,96,,,655,96,,,,,,,,50
1,OD→SX,1,Hoàn thành,OD_SX:1:1099,,,,207,100,,,338,655,96,,,655,96,8,,8,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1279,,,,266,,,,338,655,96,,,655,96,,,,,,,,29
1,OD→SX,1,Hoàn thành,OD_SX:1:1163,,,,229,165,,,338,655,96,,,655,96,,,,,,,,10
1,OD→SX,1,Hoàn thành,OD_SX:1:1287,,,,266,,,,338,655,96,,,655,96,,,,,,,,14
1,OD→SX,1,Hoàn thành,OD_SX:1:996,,,,182,,,,338,655,96,,,655,96,,,,,,,,25
1,OD→SX,1,Hoàn thành,OD_SX:1:1276,,,,265,,,,338,655,96,,,655,96,,,,,,,,15
1,OD→SX,1,Hoàn thành,OD_SX:1:1103,,,,208,101,,,338,655,96,,,655,96,8,,8,,,,,20
1,OD→SX,1,Hoàn thành,OD_SX:1:1220,,,,249,124,,,338,655,96,,,655,96,,,,,,,,15
1,OD→SX,1,Hoàn thành,OD_SX:1:536,,,,106,,,,338,655,96,,,655,96,,,,,,,,15
1,OD→SX,1,Hoàn thành,OD_SX:1:1233,,,,252,,,,338,655,96,,,655,96,,,,,,,,49
1,OD→SX,1,Hoàn thành,OD_SX:1:665,,,,168,,,,338,655,96,,,655,96,,,,,,,,25
1,OD→SX,1,Hoàn thành,OD_SX:1:1181,,,,235,,,,338,655,96,,,655,96,,,,,,,,16
1,OD→SX,1,Hoàn thành,OD_SX:1:537,,,,106,,,,339,655,96,,,655,96,,,,,,,,15
1,OD→SX,1,Hoàn thành,OD_SX:1:1275,,,,265,,,,339,655,96,,,655,96,,,,,,,,15
1,OD→SX,1,Hoàn thành,OD_SX:1:1179,,,,235,,,,339,655,96,,,655,96,,,,,,,,8
1,OD→SX,1,Hoàn thành,OD_SX:1:1219,,,,249,124,,,339,655,96,,,655,96,,,,,,,,15
