hg_stock_id,video_id
HGFA9ACFFB1C3D4D465E80B94DA567126A59,JhfnJZNk4M8
HGFACD5A6A7D18D94E20971FF998F4C401D6,1NzUgkNTNZA
HGFA781266A2BD7A4A99915D908808FC495E,DrBoIpFuwI0
HGFA9A66F4E9B202443898624A9C1835A537,RYQYdXmgpEU
HGFA8D07AD827CCB4DE38198640E582B7664,VxLwItza6PQ
HGFA39DAF9DC2BE24A09963CC1054E1B04F8,GaN4eVRlmMA
HGFAA6EDC1B7A6654C479EE219816BA26B03,HqcY1UIICz4
HGFA6E59E749C5094FE3B71D082AA39E24EA,MHjrvA6chkk
HGFA520682EFDA4C4A5287C12BAF6B1E8264,2gpYqgkRORI
HGFA65964E4EDDC844E5A646685E9F0EB993,-4gEggtunY4
HGFAFFB79D89E9B94A278BF36320F254CABD,0EUYFSFR8Os
HGFAD69445B1D3B74B379CC27B72D5B10663,3OZhBVztW0o
HGFA8B85073D96BD42F183F0E0F80AD190C2,HcnD16_l8nw
HGFA938B69D345164E2780070994BD26733B,Fa4VAbLTbxs
HGFA7238D1B65BCC466287C69603E2F042D4,C84vaAo7q8E
HGFAE98D194BF7EF4F918ADA59DC79A1C76D,A0EBmoyRgCA
HGFA520682EFDA4C4A5287C12BAF6B1E8264,5AQDuAaCXPk
HGFA8E8A8A24E26D49D8971D5545728E32E5,KzxhAt9UdoY
HGFA4C3EF4D4E27E42D5B31572015E65C1C2,MPbKVLYviq4
HGFADC11FEB225EB4F3BA3F7744403F3CDBE,0YID4iWM9-c
