fact_editing_sk,editing_id,editing_code,hg_stock_id,position,duration
c355d0eaf9bf5cbc4593b61600f811af,d0f647b1-c32d-442e-9a6f-a49457050356,HGED474DCF2D5E28406C8C9261BB2A93FBAF,HGFAC3881D1C94A5479A838AA52A66EBEAE7,8,222933
6c00f76aa24ce5f4509f8f6cd6162c1b,d0f647b1-c32d-442e-9a6f-a49457050356,HGED474DCF2D5E28406C8C9261BB2A93FBAF,HGFA8618A68DE384444ABE7F37BE2F27655E,9,259634
067ed82b5ebcd507fb78bb404e22968c,d0f647b1-c32d-442e-9a6f-a49457050356,HGED474DCF2D5E28406C8C9261BB2A93FBAF,HGFA7F7352E7EAFD4A819FF497F04250ED8D,10,192833
3168f8608f590e9dae5d0606cdf44a92,d0f647b1-c32d-442e-9a6f-a49457050356,HGED474DCF2D5E28406C8C9261BB2A93FBAF,HGFA7C9AED65CF6047C8B0078CA378871791,11,214533
1900e4e1af1dee4c07c5ff9db367890b,d0f647b1-c32d-442e-9a6f-a49457050356,HGED474DCF2D5E28406C8C9261BB2A93FBAF,HGFA28C208E9FB6A4FE682F8A814FE0FD8F0,12,300900
516d491e99122f2a7233de6bf23fcf90,d0f66fc0-7099-4308-8507-a2586f34bbb3,HGEDE3ECB1A22A0C4E4A9590F70E2B08C2EB,HGFA24CE6164DD164AD7B66535EA69AD220A,1,191280
5f45cfe641bc98176b62f23fcc766a35,d0f66fc0-7099-4308-8507-a2586f34bbb3,HGEDE3ECB1A22A0C4E4A9590F70E2B08C2EB,HGFA5830EDF3BDE548E4B78BDB9F427BC068,2,211320
9bbb5a8100aad4bd837954bd805178a2,d0f66fc0-7099-4308-8507-a2586f34bbb3,HGEDE3ECB1A22A0C4E4A9590F70E2B08C2EB,HGFA357017FA208240FBA68F35152125016C,3,432560
b390db691280569e7aa097d237b6a2a4,d0f66fc0-7099-4308-8507-a2586f34bbb3,HGEDE3ECB1A22A0C4E4A9590F70E2B08C2EB,HGFAE6E6B12B9A324CBD96E64A2741381346,4,349720
e38e3a59a45ffddd36766eeb5c8de9c3,d0f66fc0-7099-4308-8507-a2586f34bbb3,HGEDE3ECB1A22A0C4E4A9590F70E2B08C2EB,HGFA206590A4A62E4039AEDD86417222B305,5,528720
38e2b75057567d2e9c5834ad645cde6a,d0f66fc0-7099-4308-8507-a2586f34bbb3,HGEDE3ECB1A22A0C4E4A9590F70E2B08C2EB,HGFA3557E25DE5AD40AE9D44556012F7D75A,6,224360
c6193c17d7cbc884e42cf129313af501,d0f66fc0-7099-4308-8507-a2586f34bbb3,HGEDE3ECB1A22A0C4E4A9590F70E2B08C2EB,HGFA3FABDAA3C3DD48D7969200A572735539,7,328280
18148432c18ca14bf504e27e1c15842b,d0f66fc0-7099-4308-8507-a2586f34bbb3,HGEDE3ECB1A22A0C4E4A9590F70E2B08C2EB,HGFACC5662A4507A47E6AB1A359E64AEB70A,8,642320
bc5e0ffb0f3aedd772879653698fe595,d0f66fc0-7099-4308-8507-a2586f34bbb3,HGEDE3ECB1A22A0C4E4A9590F70E2B08C2EB,HGFAB6987C2AE4BA4BD980170C6A4E18DDEB,9,514160
2431b4fde44842e675e2a4beae0f2154,d0f66fc0-7099-4308-8507-a2586f34bbb3,HGEDE3ECB1A22A0C4E4A9590F70E2B08C2EB,HGFAE369B90C87924637A71CE44AA2561F96,10,383320
85106e9b01dd4ae1c9e1af175b973f6c,d0f66fc0-7099-4308-8507-a2586f34bbb3,HGEDE3ECB1A22A0C4E4A9590F70E2B08C2EB,HGFA617FEA1572554F3683441C808DE7827D,11,272320
2e18e5f24150e9841fcb46f81107d53f,d0f66fc0-7099-4308-8507-a2586f34bbb3,HGEDE3ECB1A22A0C4E4A9590F70E2B08C2EB,HGFA76B38FFEF0234175AB60E61B3D542BE6,12,376760
2efc96a3545c4fc55aae36d11eff6a58,d0f66fc0-7099-4308-8507-a2586f34bbb3,HGEDE3ECB1A22A0C4E4A9590F70E2B08C2EB,HGFA76B38FFEF0234175AB60E61B3D542BE6,13,376760
a94dcf3ba55940c4abdad57b6ed6baea,d0f66fc0-7099-4308-8507-a2586f34bbb3,HGEDE3ECB1A22A0C4E4A9590F70E2B08C2EB,HGFA762C276192124FDBBA4ADE44E4E417A7,14,486000
104b373a3cc366ca86007da8bd8e500d,d0f66fc0-7099-4308-8507-a2586f34bbb3,HGEDE3ECB1A22A0C4E4A9590F70E2B08C2EB,HGFA797CDC8544A644D2A103D124013BC9F9,15,461640
e9122fdc5a537586b5d03c5887edfeff,d0f694fc-88d8-4d4d-9a99-4c968b0b276e,HGED7A7A3113E48B42F684BC01571CB1FDEF,HGFAFC79ADD88ED04E20965D36D14ABCFE45,1,254053
723fd5c3679b769c50a1072adf98b64d,d0f694fc-88d8-4d4d-9a99-4c968b0b276e,HGED7A7A3113E48B42F684BC01571CB1FDEF,HGFA6759A9E8E90C42728FD1A28FD05C6E2D,2,300934
a6edb2942172b4a520f11e37971b84d4,d0f694fc-88d8-4d4d-9a99-4c968b0b276e,HGED7A7A3113E48B42F684BC01571CB1FDEF,HGFA0D3299778EF74E568E5A0766570093D7,3,347547
c5c7458a0da36a4128cf9a68f46903a1,d0f694fc-88d8-4d4d-9a99-4c968b0b276e,HGED7A7A3113E48B42F684BC01571CB1FDEF,HGFA2056BF7E683C49C29A5C00953114C541,4,320521
fd11350bb2d4dbe1f08d4b0610ab18a6,d0f694fc-88d8-4d4d-9a99-4c968b0b276e,HGED7A7A3113E48B42F684BC01571CB1FDEF,HGFA5DA38147CEAE4BC79F1B41E7A92A4FCF,5,313847
c96ae2bc6da10c40bc14afb05632aa8c,d0f694fc-88d8-4d4d-9a99-4c968b0b276e,HGED7A7A3113E48B42F684BC01571CB1FDEF,HGFA0DCB469406A445BE8FB461AF44293AE8,6,340840
1e3635ca00edcd349115d445f5221191,d0f694fc-88d8-4d4d-9a99-4c968b0b276e,HGED7A7A3113E48B42F684BC01571CB1FDEF,HGFA9A91DF406E40493F874B788831B8C6E2,7,330630
3ce350b8ed01b6f4d512d67c3722b1eb,d0f694fc-88d8-4d4d-9a99-4c968b0b276e,HGED7A7A3113E48B42F684BC01571CB1FDEF,HGFABCE22A3F399A4F499BD25E1D6AA52B27,8,250751
f4ead52d0614634e55b5b60f9d032aa0,d0f694fc-88d8-4d4d-9a99-4c968b0b276e,HGED7A7A3113E48B42F684BC01571CB1FDEF,HGFAB14A51A99CC043F98FC0D02A999C7BE2,9,352052
1f3e75421b2e76fedf0792a1b18d7a6f,d0f694fc-88d8-4d4d-9a99-4c968b0b276e,HGED7A7A3113E48B42F684BC01571CB1FDEF,HGFA7F5943FDDF9E461EB28219D8DE40D59E,10,311678
34fe4103c85cbe26f5182faab8a5f049,d0f694fc-88d8-4d4d-9a99-4c968b0b276e,HGED7A7A3113E48B42F684BC01571CB1FDEF,HGFAD5684229554747D480D2BCCCD7BE857A,11,303736
731df96ac520dffe8dddaf8993d14f0b,d0f694fc-88d8-4d4d-9a99-4c968b0b276e,HGED7A7A3113E48B42F684BC01571CB1FDEF,HGFAE62AB79DD3EE4536BC543FCCDE0AB77C,12,300467
68fdccb18973d7fc0a24330d51eae744,d0f694fc-88d8-4d4d-9a99-4c968b0b276e,HGED7A7A3113E48B42F684BC01571CB1FDEF,HGFAA2F5A51183C44603AF33F50B806768D1,13,312212
00e6a621d67e7151357134cb7091b2da,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFA3644F5771D1D4D37A924E12E6C9890B4,1,132600
ac56ce5525fb71f0438c068c7e06066f,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFA350F38392FFB4C538D9454B48CDF29C3,2,159000
89454d4f06ead59914442c3fa06802e0,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFA5BBB88531BA64BF0BFD35F369BE9FD08,3,152600
ef67256c487972eb45f89bcdbe7968c8,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFA23BDE7ACB56E4EC593139A69D4BDE3FB,4,131400
9327fba2deaecc9955632cf4be4fa75e,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFAC401DC4F9B3C4374A56AD60B97CC25C5,5,193500
14b53b477fd95436579ec21eb89f0abd,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFA017B485B2C54406DB356809455DB9746,6,153400
1ada7759fee0034e544edb7c2663d7d2,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFA8BC2A5B7C1FF4F9688E21A1E1229D23D,7,215600
05539b2dc57182d748887785e100cca1,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFADFA882B7BEF146968AD492E0D278FB34,8,165600
663715c6a791c97da2ac733b61a1be8a,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFADE70DF24BF154C86B4F6ECB7774D496D,9,148300
91d893b51db80abeb77e5571492e5234,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFAE7065A2460BF4E5DB48BE4694902ED4B,10,243000
879c09d97ca325b1ce2c6aebe976a91f,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFAEFE1A32420D640C7A756709C9C5BF8CF,11,158100
356f07cf3feaafabe91454797368a771,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFA54FA5871B64E48C58DF4A37C3AC525CC,12,178800
a27a0947b8879ab82beb3546652991b3,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFACBF681A51966489CA424A240245041C0,13,164300
467dffdca1909186b560919dd39e4118,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFA1451FBA0C60041DA89CC12800CE93F42,14,180000
4a200608f4029496d370a6ba839ecd96,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFAA0E36735427347A6B75CBAAF097DD799,15,157100
fe7338fa87487abd57460c9e9753ad29,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFA5D4EFF3D284E4EE69BB32CBDF5957C55,16,143200
7408d724a9cbb33aa17524414c8b0a0f,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFAE75449FCA24E4C08B66B784B9DB4DC00,17,140600
02f60e24d2ccfabbae712447b2e4f36e,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFA1DD2EB4CF74D4AADB2A7AEECC8085403,18,195700
5edbcc759de5cdd1664fe0812a2c57ec,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFABFE9FC659E474B7D9F009ECEADB6FC37,19,160200
615666345a19a1b82c5edc43bf46f855,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFABBDB17ED9FC64C00802DF4358AA56877,20,145300
6596ae087d2f39cc0a67710ed226f82a,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFACA1A32B522EA4CE4AB2548CC4131D928,21,171100
50dc372c063aface9884c0e8ae11ecda,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFA2740FCE7BD4545188B921762E687E792,22,185500
f4ef117652d9f3d0a34163426d2e7db2,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFAE9BAED92EA9C4CEAAA00CC461A7CBA94,23,154200
ee0a3d535c2494acbd48106b79986f1e,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFAFB1A4A733A124C06AE9F821F649EDEA8,24,148400
829014cb822c1f3acec089f25b0b24a9,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFA2F637A8758F44D5384EBB973F6B17186,25,174500
f55b26fc109f5ff998b85a9e91da2baa,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFADCAC3B19B1BA4DD3BA4A4498C2435E8A,26,183800
8b67af78894f77f39f294de9909f4c3a,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFA29157918233D40A8B4C8F80CA9138F78,27,204100
1db717c1bf455ed71b393364624f9d70,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFA4E9DFEFF72024837897790EFF680B449,28,152700
c1575b34ce836ea46255ca76294271f2,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFAAAA4C28334AA4778A0392F4BB42005A5,29,142400
44655a75d8bf3f3d2a68b7c26a4f2041,d0f69f7f-1093-42fa-bebf-c733f1743091,HGED3C3E45A9E18A4E0885D0310E63ABD3C9,HGFA351C4EA140D74EE090C6296B9C7D6EAB,30,187300
2540609e107c2f9817991c1619b8b610,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFABA3AA204AF3046AD8F690A765B98E19D,1,235023
6b505940bcc2d63cad35a365de0f617f,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFA3347EE8C5A024CBAA1CE2D743FAF8A4A,2,180302
a6706762a7953d0f70eef5908f77b34e,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFADCCFF35E86E349969CCEC379475A6B14,3,237898
a9015830f894c494229daed8e3109e51,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFA59F4943472454FA1B2380730C83CBDDC,4,153074
f2d77a302ec7299ee8bbd4a68e43ae69,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFAA6883838AE6B4A59BBA12253B5248036,5,171076
be40b7a2854e2c76017e04544171ef44,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFAC32BBD7332354E35ADE3523020840483,6,201035
98b47aa1fa58ba9015f9be6c4b4100cf,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFAE08757526DEF45DB89033C3E62C4CA2E,7,207176
1ff07a7f4de5bea20494fd4a184f4b88,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFA91790B32861A4CAFAE5A17A621E59B17,8,171631
51fb6398eabbbf42cc9c28de6db4f6f0,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFAC0281C3C04E044D097B81D081D22751E,9,165072
d1942998c19601cd753686acb4952b61,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFAEB6A0D2229E94D69849AA8D2313F8A2D,10,259300
dfd060ea52fd77947f0d68d19def6e27,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFAC22369E807CE4E2A9DD70A76A4C71E05,11,194940
9d74e991bde11a9e3520dfe8df8b7170,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFABA3AA204AF3046AD8F690A765B98E19D,12,235023
f2c8d8be1ddaecb9a6bc73ef28c5b064,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFA1EA7E87584934A5AA60BDDB68E0AB0A0,13,182176
87dd35278f23fb3b9e95bafb07df207e,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFAC32BBD7332354E35ADE3523020840483,14,201035
5bffb8876c1f7ee6adbdbce304e894d5,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFA0B51E102296E481D85C40C693CF6E2D0,15,137017
bc47079cb93a6720322fe489d441ca80,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFA22D0F079D1784627A08DA6868D1A9AC4,16,131220
ef5d1aa883d336d35d959f82c06ae7d1,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFAC1FC62CE88ED480B90AC9814CE6FA271,17,200190
30b175f93ad2ea1890004933c4e21a1a,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFA38FD32CCFA474DF2B509AD03715F44BB,18,159482
742e34510f4f659094a2cc8143cf3341,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFAEB6A0D2229E94D69849AA8D2313F8A2D,19,259829
bcc3d459dcae683b32842e3b1417d250,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFA654CA6B0A626426D8B437BB6B3C8EDCA,20,211017
1d596746cdbdd6ce7157ee4cf43d004c,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFA91790B32861A4CAFAE5A17A621E59B17,21,171862
0f3ec787112b0c522fba724a2c339979,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFA87755A5BA7E54D5BA555AB5639FE5F11,22,157160
e39e4cc806de4555375e360bd4239819,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFA1D45B4B0247A41869F5E2E37BB5504E4,23,161419
047d0abf988dc8168d2cd04ec3857e4c,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFADAF1791699494E14AEC7388B888FE645,24,127863
cf2c1111806afc0404582852d0097a18,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFAEB6A0D2229E94D69849AA8D2313F8A2D,25,260182
dd23a6c72cfeb82eab0247e4130c8a81,d0f6a928-d3d7-41cc-b9cf-dc9c242c7441,HGED5A28C9F5A9B349158A62F9137607C43B,HGFAC32BBD7332354E35ADE3523020840483,26,201035
1d073296562b513513856b3441d06bb4,d0f6adba-44bf-4094-a497-c6563b9a0d60,HGED86DAFB93663E473EAF01F96C69E9D278,HGFACC0CFB79EA3E48738C6AD8FB5D3C4CAF,1,186100
2fe6d6399c25b6acebc84b3da10564d6,d0f6adba-44bf-4094-a497-c6563b9a0d60,HGED86DAFB93663E473EAF01F96C69E9D278,HGFA7076F6DA4BAE4D59BDE01E6266E52EB5,2,288733
ff4e65a8c8df8505a98a843591140f94,d0f6adba-44bf-4094-a497-c6563b9a0d60,HGED86DAFB93663E473EAF01F96C69E9D278,HGFAB72E99ACB38B48C88C9589B5ECF966C3,3,342933
391513045f3902dc3e07ee28096cf5a6,d0f6adba-44bf-4094-a497-c6563b9a0d60,HGED86DAFB93663E473EAF01F96C69E9D278,HGFA33AB362D12B04F47A1BDC0AD79A5B302,4,252967
9d1e88135009becd782549f66ac490d6,d0f6adba-44bf-4094-a497-c6563b9a0d60,HGED86DAFB93663E473EAF01F96C69E9D278,HGFA1A77303F1BDB40E8B0AE60CCD1028309,5,194667
b3309f409dd927bbc25a6402c64ea5c5,d0f6adba-44bf-4094-a497-c6563b9a0d60,HGED86DAFB93663E473EAF01F96C69E9D278,HGFA40CA42735E8F4C4AA6B497F0753CD5A1,6,249300
2cbbfc16e909a320bace269adfc93cdd,d0f6adba-44bf-4094-a497-c6563b9a0d60,HGED86DAFB93663E473EAF01F96C69E9D278,HGFA97C86FCE1A9F48609E4BF2414E7F26BD,7,203266
0b9134998e77f197891bdc8e876b7f9f,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA87F52146D664C23821EC9D108BF4FD1,1,280531
71ff9a2fe26b8e23a64ba70ecb0a5bb7,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFA63C3EDEF29594FA68737134CFFE34662,2,336878
2c9249c323a99cee04ce56aa88e5dbc0,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA12EA7CCCFDD426494A3F80106E48F51,3,296796
6ac2ffabcdbdaa4c5c6e1d38a5e0a698,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA87F52146D664C23821EC9D108BF4FD1,4,280530
eab9b880aa5f3913068b14131cf615b7,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFA63C3EDEF29594FA68737134CFFE34662,5,336879
06416a2937bde76d3b6526245dff021e,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA12EA7CCCFDD426494A3F80106E48F51,6,296796
09c8d844d5245d06473952fbd8734f84,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA87F52146D664C23821EC9D108BF4FD1,7,280530
a839a594600e1d89e2c6a08f9a4f9f1e,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFA63C3EDEF29594FA68737134CFFE34662,8,336879
9efd066015a46d1c45b91d27ab08564f,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA12EA7CCCFDD426494A3F80106E48F51,9,296796
0f9f5b422887dba539b1b7acaf0215a1,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA87F52146D664C23821EC9D108BF4FD1,10,280530
5f96fcd413b5030b5cb38f492b10cef8,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFA63C3EDEF29594FA68737134CFFE34662,11,336878
35c73dfe54b4917f0fe9d9c49b1a6150,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA12EA7CCCFDD426494A3F80106E48F51,12,296797
04ed376ac59108e02a47043431993ec5,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA87F52146D664C23821EC9D108BF4FD1,13,280530
d989479017442300a066cbb66b3108fa,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFA63C3EDEF29594FA68737134CFFE34662,14,336878
2ab74d9b6bc02d012d6fc4708b9c06db,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA12EA7CCCFDD426494A3F80106E48F51,15,296797
d0db53e2bd47e5e6d57e5207e78216f5,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA87F52146D664C23821EC9D108BF4FD1,16,280530
6f3c73e321903a8b75df16f8b2ab8229,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFA63C3EDEF29594FA68737134CFFE34662,17,336878
67417200f62464200bdd983ec25d3f84,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA12EA7CCCFDD426494A3F80106E48F51,18,296797
0fa68503b41831a2f7c78ab40c1ccece,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA87F52146D664C23821EC9D108BF4FD1,19,280530
49845e1450f93e78d0e5c2a8218235d4,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFA63C3EDEF29594FA68737134CFFE34662,20,336878
e9e94e9edcea6ef6602b7dcb09256936,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA12EA7CCCFDD426494A3F80106E48F51,21,296797
a09160cb89f3cbfca28132f4bc42367b,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA87F52146D664C23821EC9D108BF4FD1,22,280530
9271783c6563c1413c254e0fc76a7313,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFA63C3EDEF29594FA68737134CFFE34662,23,336878
edd9c76cd74ab41d0e926d4e43e9f3fd,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA12EA7CCCFDD426494A3F80106E48F51,24,296797
9fe9f94f0397f7bce0f6c623e3755132,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA87F52146D664C23821EC9D108BF4FD1,25,280530
e62b0662eee5e4ee27d9c2027d34f98d,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFA63C3EDEF29594FA68737134CFFE34662,26,336878
2b58482e626f8273a2cf28f305c9894c,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA12EA7CCCFDD426494A3F80106E48F51,27,296797
26f9387e7a77de2569ebf769b7a75f2f,d0f6b5c9-3f9f-461b-b517-347d01ae0f64,HGEDF9BB772B92714709954708E8BD9DC6AA,HGFAA87F52146D664C23821EC9D108BF4FD1,28,272564
8647386367eb7c96b97cf135ee146624,d0f6c73c-ff45-4f27-adb8-7a9266e60f66,HGED4CF30BA3E24740A2AA56A5ADC58FDC76,HGFA92436B88977B44B0818851600104C976,1,373940
46c588e134891a9af5e7a0750d3f4ae9,d0f6c73c-ff45-4f27-adb8-7a9266e60f66,HGED4CF30BA3E24740A2AA56A5ADC58FDC76,HGFA246C117AE58A47398115D53E7A0EDB63,2,345712
b2f6a68e5d4cff57fb8826f1135f7b30,d0f6c73c-ff45-4f27-adb8-7a9266e60f66,HGED4CF30BA3E24740A2AA56A5ADC58FDC76,HGFA30D1B03165B04A0BA576A7AE61799981,3,333466
24cd7bcdde50ec2f2f2e3903c5f9f3a6,d0f6c73c-ff45-4f27-adb8-7a9266e60f66,HGED4CF30BA3E24740A2AA56A5ADC58FDC76,HGFAC6356B4FAC784CA1BA2355ABB7E252E3,4,307908
