id,project_id,product_genre_id,product_tmpl_id,sequence_id,create_uid,write_uid,order_type,name,subgenre_code,genre_code,description,brief_link,sample_link,note,create_date,write_date,seq,text_code,backstage_ok,temp_sequence_id,_source_id,_source_connection,_batch_id,_loaded_at
337,96,650,723,339,56,6,music,Deep House - 2 - Red One | Deep Emotion,DH2(1_V_O)_B,DH2(1_V_O),,,,,2025-10-08 10:11:08.674575,2026-06-08 01:37:45.039166,0,B,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
336,96,650,722,340,56,6,music,Deep House - 2 - Red One | Tropical Chill House,DH2(1_V_O)_A,DH2(1_V_O),,,"<div data-oe-version=""1.2""><br></div>",,2025-10-06 11:26:07.565718,2026-06-08 01:37:45.039166,0,A,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
281,96,434,31,184,56,6,music,Deep House - Red One | Tropical Deep House,DH(1_V_O)_B,B,,,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=UeNokABpor0&amp;list=OLAK5uy_kFYGVddGvo4oy_dANPae1DIxog75Ap6n0&amp;index=18"">https://www.youtube.com/watch?v=UeNokABpor0&amp;list=OLAK5uy_kFYGVddGvo4oy_dANPae1DIxog75Ap6n0&amp;index=18</a></div>",,2025-09-09 10:11:49.955528,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
207,140,440,27,182,56,6,music,Jazz House - Label | Groovy Jazz House 1,JH(L_B_O)_A,JH(L_B_O),,,,,2025-08-27 03:22:14.404392,2026-06-08 01:37:45.039166,0,A,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
205,130,411,2,164,56,6,music,Piano - Red One | Soothing,P(1_B_O)_C,P(1_B_O),,,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=hlWiI4xVXKY&amp;list=RDhlWiI4xVXKY&amp;start_radio=1"">https://www.youtube.com/watch?v=hlWiI4xVXKY&amp;list=RDhlWiI4xVXKY&amp;start_radio=1</a></div>",,2025-08-26 02:34:06.260161,2026-06-08 01:37:45.039166,0,C,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
184,100,370,,406,6,6,music,Deep House Cover (Chillout) - 1 - FM | Chillout,WDH(H_V_TH)_D,WDH(H_V_TH),,,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
183,99,369,,407,6,6,music,Deep House Cover (Chillout) - 0 - FM | Chillout,WDH(H_V_TH)_C,WDH(H_V_TH),,,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
182,122,402,,408,6,6,music,Phonk bật CID | Brazilian Funk,PHBC(C_B_O)_A,PHBC(C_B_O),,,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
181,132,427,,409,6,6,music,Sóng âm bật CID | Sáo,SABC(C_B_O)_B,SABC(C_B_O),,,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
180,132,427,,410,6,6,music,Sóng âm bật CID | Thiền,SABC(C_B_O)_A,SABC(C_B_O),,,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
179,91,359,,411,6,6,music,Classical Độc Tấu - HG | Song tấu Piano - Violin,CL(C_B_PD)_C,CL(C_B_PD),,,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
178,91,359,,412,6,6,music,Classical Độc Tấu - HG | Độc tấu Violin,CL(C_B_PD)_B,CL(C_B_PD),,,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
177,96,364,,413,6,6,music,Deep House - AI | Disco House,DH(S_V_O)_A,DH(S_V_O),,https://docs.google.com/spreadsheets/d/1xJ12a0pBrjAW7QcgKC8c3DuLeuL1i0Y2VOdEjB0U2oQ/edit?gid=559730300#gid=559730300,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=0yq4WZ81GYU"">https://www.youtube.com/watch?v=0yq4WZ81GYU</a></div><div><a href=""https://www.youtube.com/watch?v=FuX6vvO5fCw"">https://www.youtube.com/watch?v=FuX6vvO5fCw</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
176,130,413,,414,6,6,music,Piano - MKT4 | Deep sleep,P(4_B_O)_B,P(4_B_O),"- Ít nốt, tinh tế, không chạy nốt nhanh, cần giai điệu rất chậm, ru ngủ
- Piano tối - ấm lại, kết hợp tiếng nền (pad / string / choir) bên dưới rất nhẹ, không làm tiếng môi trường (mưa) vì khách hàng sẽ tự thêm vào sau.",https://docs.google.com/spreadsheets/d/1cbVjnPEmneTFEcNgKJbf_MKzLpncVToZwEY048nJDNs/edit?gid=1462572128#gid=1462572128,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=nBCFnfHnLbM&amp;t=17s"">https://www.youtube.com/watch?v=nBCFnfHnLbM&amp;t=17s</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
175,130,413,,415,6,6,music,Piano - MKT4 | Music & rain,P(4_B_O)_A,P(4_B_O),"- Ít nốt, tinh tế, không chạy nốt nhanh, cần giai điệu rất chậm, ru ngủ.
- Piano ấm áp, kết hợp tiếng nền (pad) bên dưới nhẹ, không làm tiếng môi trường (mưa) vì khách hàng sẽ tự thêm vào sau",https://docs.google.com/spreadsheets/d/1cbVjnPEmneTFEcNgKJbf_MKzLpncVToZwEY048nJDNs/edit?gid=0#gid=0,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=o8GrqUSdzi0"">https://www.youtube.com/watch?v=o8GrqUSdzi0</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
174,112,388,,416,6,6,music,Jazz - MKT4 | Bossa Nova Jazz,J(4_B_O)_B,J(4_B_O),Swing Jazz kết hợp Bossa Nova (một chút Bossa ở phần Drums),https://docs.google.com/spreadsheets/d/1O_8DDjjQoaApej1ChpV6HNfdhfG52Y-iG_m_l6jQO6g/edit?usp=sharing,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=0gf1HZP0CSo"">https://www.youtube.com/watch?v=0gf1HZP0CSo</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
134,130,437,23,443,6,6,music,Piano công năng | Soothing,PCN(C_B_O)_A,PCN(C_B_O),,,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
133,130,414,,444,6,6,music,Piano bật CID | Soothing,PBC(C_B_O)_B,PBC(C_B_O),,,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
173,112,388,,417,6,6,music,Jazz - MKT4 | Morning Swing Jazz,J(4_B_O)_A,J(4_B_O),"- Nhanh, nẩy, giật, xen kẽ thay đổi liên tục, tránh lặp đi lặp lại, hòa quyện êm ái.
- Solo nhiều, rồi lại đệm, lại solo đan xen.                    ",https://docs.google.com/spreadsheets/d/1rXZXG84QmcZ1XNtQmlkE7eZRA18qnGdX350ylmrN_Ts/edit?usp=sharing,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=BshkGKR5iL8&amp;t=919s"">https://www.youtube.com/watch?v=BshkGKR5iL8&amp;t=919s</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
172,132,426,10,163,6,6,music,Sóng âm - An Tuệ | Ngủ,SA(2_B_O)_B,SA(2_B_O),,,"<div data-oe-version=""1.2""><a href=""https://audiojungle.net/item/soothing-sleep-music/29747565"">https://audiojungle.net/item/soothing-sleep-music/29747565</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
171,132,426,9,165,6,6,music,Sóng âm - An Tuệ | Chữa lành,SA(2_B_O)_A,SA(2_B_O),,,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=zV9ZOFks68Q"">https://www.youtube.com/watch?v=zV9ZOFks68Q</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
170,130,418,,418,6,6,music,Piano Relax - HG | Hàn Nhật sáng,P(C_B_O)_A,P(C_B_O),"Hàn Nhật sáng, âm thanh trong, nhẹ nhàng",https://docs.google.com/document/d/1bMNDDBrnxry_R4ClFbpoxefAVIfb8Pd-eRpbHqLxcBI/edit?tab=t.0,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=4FWCWqDhRAk&amp;fbclid=IwAR3pZL6ClzbXW4qls_7n1nooZWAeRZZMwWv75LFSlxs4sHmdywuenJY5DmI"">https://www.youtube.com/watch?v=4FWCWqDhRAk&amp;fbclid=IwAR3pZL6ClzbXW4qls_7n1nooZWAeRZZMwWv75LFSlxs4sHmdywuenJY5DmI</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
169,130,412,,419,6,6,music,Piano - An Tuệ | Bình yên không guitar,P(2_B_O)_E,P(2_B_O),,,"<div data-oe-version=""1.2""><a href=""https://open.spotify.com/album/4t6kNvExPNwgdVyHgtdn4Q?si=YMEwEidJTkuZUtKiN-D7-g&amp;nd=1&amp;dlsi=d528cce2007d45bf"">https://open.spotify.com/album/4t6kNvExPNwgdVyHgtdn4Q?si=YMEwEidJTkuZUtKiN-D7-g&amp;nd=1&amp;dlsi=d528cce2007d45bf</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
168,130,412,,420,6,6,music,Piano - An Tuệ | Buồn - Á,P(2_B_O)_D,P(2_B_O),,https://docs.google.com/spreadsheets/d/11AfdmdUrT2h7QVec4dStjnGtevuDMh6HI8v2bCGYxik/edit?gid=1180870821#gid=1180870821,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=R9Y3-PxiD7s"">https://www.youtube.com/watch?v=R9Y3-PxiD7s</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
153,132,428,,428,6,6,music,Sóng âm bật CID - Red One | Thiền,SABC(1_B_O)_A,SABC(1_B_O),,,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=XB6JoCWTjto&amp;t=68s"">https://www.youtube.com/watch?v=XB6JoCWTjto&amp;t=68s</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
167,130,412,33,151,6,6,music,Piano - An Tuệ | Vui - Á,P(2_B_O)_C,P(2_B_O),,https://docs.google.com/spreadsheets/d/11AfdmdUrT2h7QVec4dStjnGtevuDMh6HI8v2bCGYxik/edit?gid=2053723898#gid=2053723898,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=r9e1QZhs2Vw"">https://www.youtube.com/watch?v=r9e1QZhs2Vw</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
166,130,412,32,153,6,6,music,Piano - An Tuệ | Vui - Âu,P(2_B_O)_B,P(2_B_O),,https://docs.google.com/spreadsheets/d/11AfdmdUrT2h7QVec4dStjnGtevuDMh6HI8v2bCGYxik/edit?gid=433559838#gid=433559838,"<div data-oe-version=""1.2""><a href=""https://open.spotify.com/track/6C34Qxfiv9KLjc0eyYVF6n?si=e92a85f82ee747b1&amp;nd=1&amp;dlsi=cec86084d854462d#login"">https://open.spotify.com/track/6C34Qxfiv9KLjc0eyYVF6n?si=e92a85f82ee747b1&amp;nd=1&amp;dlsi=cec86084d854462d#login</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
165,130,412,8,421,6,6,music,Piano - An Tuệ | Bình yên có guitar,P(2_B_O)_A,P(2_B_O),"- Ít nốt, không chạy nốt nhanh, giai điệu rất chậm
- Hoà âm nhạc Pop, không sử dụng hợp âm 7, 9, 11, 13
- Chuyển hoà âm chậm, không chuyển nhanh
- Ru ngủ, dịu dàng, lặp lại, dễ đoán",https://docs.google.com/spreadsheets/d/11AfdmdUrT2h7QVec4dStjnGtevuDMh6HI8v2bCGYxik/edit?usp=sharing,"<div data-oe-version=""1.2""><a href=""https://open.spotify.com/track/6Tyba4t5zYr7xlpR01u0Ac?si=e9a98daf9d8b4ee9"">https://open.spotify.com/track/6Tyba4t5zYr7xlpR01u0Ac?si=e9a98daf9d8b4ee9</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
164,123,404,,422,6,6,music,Phúc âm - An Tuệ | Tạo động lực,PA(2_B_O)_B,PA(2_B_O),"- Dịu dàng, sang trọng, thánh thiện, gần gũi, dễ nghe.
- Piano, thêm ít Reverb phong cách Nhà thờ (Church) nhưng đừng quá nhiều.",https://docs.google.com/spreadsheets/d/1pu1gu0JzeDxQ484hcA2CkM9Bq0Yz4NvilC0JfrwDuNw/edit?gid=259149554#gid=259149554,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=5xZ9fu9oWn4"">https://www.youtube.com/watch?v=5xZ9fu9oWn4</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
163,123,404,,423,6,6,music,Phúc âm - An Tuệ | Bình yên,PA(2_B_O)_A,PA(2_B_O),"- Dịu dàng, sang trọng, thánh thiện, gần gũi, dễ nghe.
- Piano, kết hợp cùng tiếng Strings, Pad",https://docs.google.com/spreadsheets/d/1pu1gu0JzeDxQ484hcA2CkM9Bq0Yz4NvilC0JfrwDuNw/edit?gid=0#gid=0,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=gRI89bBzxaY&amp;list=OLAK5uy_kGdz2-yq7-uQNv3_3sBhm6EKHCfUMayJI&amp;index=3"">https://www.youtube.com/watch?v=gRI89bBzxaY&amp;list=OLAK5uy_kGdz2-yq7-uQNv3_3sBhm6EKHCfUMayJI&amp;index=3</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
162,116,398,14,177,6,6,music,Lofi - An Tuệ | Lofi Hiphop,L(2_B_O)_B,L(2_B_O),"Thư giãn, nhẹ nhàng, không chói tai, êm đềm, dịu dàng. Hạn chế um, dòng này tiếng Bass không to, Drums không được chói, đặc biệt hihat & snare.",https://docs.google.com/spreadsheets/d/1AbzzNUjoo6mZHtaHnYQElSEpuxUK-FoITSckR8f3BQI/edit?gid=2039870529#gid=203987052,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=jfKfPfyJRdk"">https://www.youtube.com/watch?v=jfKfPfyJRdk</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
161,116,398,13,180,6,6,music,Lofi - An Tuệ | Lofi Chill,L(2_B_O)_A,L(2_B_O),"Thư giãn, nhẹ nhàng, không chói tai, êm đềm, dịu dàng.",https://docs.google.com/spreadsheets/d/1AbzzNUjoo6mZHtaHnYQElSEpuxUK-FoITSckR8f3BQI/edit?gid=0#gid=0,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=JdqL89ZZwFw"">https://www.youtube.com/watch?v=JdqL89ZZwFw</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
160,109,378,15,150,6,6,music,Guitar - An Tuệ | Sáng tạo 1,G(2_B_O)_D,G(2_B_O),,https://docs.google.com/spreadsheets/d/1VFwoSmrs965PpddeVi-rdW3QidtEuv-X/edit?usp=sharing&ouid=101958386085743170481&rtpof=true&sd=true,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
159,109,378,,424,6,6,music,Guitar - An Tuệ | Peaceful,G(2_B_O)_C,G(2_B_O),,https://docs.google.com/spreadsheets/d/1bhgcAVYJEU1LOBDdwQTCzHmrUM9IbhI3/edit?gid=587351404#gid=587351404,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=OPOxe-0NW0U&amp;t=1655s"">https://www.youtube.com/watch?v=OPOxe-0NW0U&amp;t=1655s</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
158,109,378,,425,6,6,music,Guitar - An Tuệ | Stress Relief,G(2_B_O)_B,G(2_B_O),,https://docs.google.com/spreadsheets/d/1GGAnPMCvltQGef41fRckXBBkEMgKLuPVbWBdugrD3cQ/edit?usp=sharing,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=f-i_nJLG2Is&amp;t=2577s"">https://www.youtube.com/watch?v=f-i_nJLG2Is&amp;t=2577s</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
157,109,378,,426,6,6,music,Guitar - An Tuệ | Meditation,G(2_B_O)_A,G(2_B_O),,https://docs.google.com/spreadsheets/d/1cjNiLKxgqWQbXb6XZEG2xdtI0nzHPuH7/edit?usp=drive_link&ouid=101958386085743170481&rtpof=true&sd=true,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=FjHGZj2IjBk&amp;t=307s"">https://www.youtube.com/watch?v=FjHGZj2IjBk&amp;t=307s</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
156,96,365,12,181,6,6,music,Deep House - An Tuệ | Chillout,DH(2_V_O)_B,DH(2_V_O),,https://docs.google.com/spreadsheets/d/15oq3SxWtYaipsgjHjT4Pi_ymRWm-SoNc5vtW91Z0hqY/edit?gid=559730300#gid=559730300,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=oWYp1xRPH5g"">https://www.youtube.com/watch?v=oWYp1xRPH5g</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
155,96,365,11,176,6,6,music,Deep House - An Tuệ | Summer,DH(2_V_O)_A,DH(2_V_O),,https://docs.google.com/spreadsheets/d/15oq3SxWtYaipsgjHjT4Pi_ymRWm-SoNc5vtW91Z0hqY/edit?gid=559730300#gid=559730300,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=G0sM7Wu_-Tk"">https://www.youtube.com/watch?v=G0sM7Wu_-Tk</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
154,88,363,,427,6,6,music,Acoustic Cover - 0 | Music Travel Love,A(C_V_TH)_A,A(C_V_TH),,,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
137,132,425,,440,6,6,music,Sóng âm - HG | Sáo,SA(C_B_O)_B,SA(C_B_O),,,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
152,132,435,6,154,6,6,music,Sóng âm - Red One | Thiền,SA(1_B_O)_A,SA(1_B_O),,,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1CgHhag-HYXDfOpJh3GRp6Hqtg238Oxllu4q-l6Z43DI/edit?gid=0#gid=0"">https://docs.google.com/spreadsheets/d/1CgHhag-HYXDfOpJh3GRp6Hqtg238Oxllu4q-l6Z43DI/edit?gid=0#gid=0</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
151,130,416,,429,6,6,music,Piano bật CID - Red One | Hàn Nhật sáng,PBC(1_B_O)_A,PBC(1_B_O),,https://docs.google.com/spreadsheets/d/1NKkJ5QvagTFQHLR-gS3_1cfC7HZdxDhbSIIDfJkHBzU/edit?gid=850592967#gid=850592967,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
150,130,411,,430,6,6,music,Piano - Red One | Piano Huyền ảo,P(1_B_O)_B,P(1_B_O),,,"<div data-oe-version=""1.2""><a href=""https://docs.google.com/spreadsheets/d/1sSgXDIF4p9pvA_A8Whrik3P970E5YNTLiyRnpQAlHeU/edit?gid=1583508033#gid=1583508033"">https://docs.google.com/spreadsheets/d/1sSgXDIF4p9pvA_A8Whrik3P970E5YNTLiyRnpQAlHeU/edit?gid=1583508033#gid=1583508033</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
149,130,411,,431,6,6,music,Piano - Red One | Piano Relaxing,P(1_B_O)_A,P(1_B_O),,https://docs.google.com/spreadsheets/d/1mnyPN6yjh_6mG75e4DrTP3fGU1Grb6OaYvRAcIwuyN8/edit?gid=0#gid=0,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
148,116,400,,432,6,6,music,Lofi bật CID - Red One | Aesthetic,LBC(1_B_O)_A,LBC(1_B_O),,,"<div data-oe-version=""1.2""><a href=""https://open.spotify.com/track/0f6BvblABTOghURmPin5kK?si=89af004f59784d65&amp;fbclid=IwY2xjawFm8LlleHRuA2FlbQIxMAABHbWvdH7hyAVM2K8_cPThFRNuWm9SxQhhvpE3akbZRci5YVcfjV90KlCN-w_aem_3_AnzvpV966PvR2CSFQj3g&amp;nd=1&amp;dlsi=ef6d81adeba9457f"">https://open.spotify.com/track/0f6BvblABTOghURmPin5kK?si=89af004f59784d65&amp;fbclid=IwY2xjawFm8LlleHRuA2FlbQIxMAABHbWvdH7hyAVM2K8_cPThFRNuWm9SxQhhvpE3akbZRci5YVcfjV90KlCN-w_aem_3_AnzvpV966PvR2CSFQj3g&amp;nd=1&amp;dlsi=ef6d81adeba9457f</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
147,116,397,5,178,6,6,music,Lofi - Red One | Aesthetic,L(1_B_O)_A,L(1_B_O),,,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
146,96,373,,433,6,6,music,House bật CID - Red One | Summer Love,HBC(1_B_O)_A,HBC(1_B_O),,,"<div data-oe-version=""1.2""><a href=""https://open.spotify.com/track/3zu0hL4TxfLKin5ZtVrdEc?si=7a291b07d50b4281"">https://open.spotify.com/track/3zu0hL4TxfLKin5ZtVrdEc?si=7a291b07d50b4281</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
145,138,436,7,179,6,6,music,Downtempo - Red One | Downtempo 1,DTP(1_B_O)_A,DTP(1_B_O),,https://docs.google.com/spreadsheets/d/1DyswOTFl6XNeuPcFvM65Q6qB1sVuCKRT/edit?usp=sharing&ouid=101958386085743170481&rtpof=true&sd=true,"<div data-oe-version=""1.2""><a href=""https://elements.envato.com/fr/future-chill-7C7CAJ2"">https://elements.envato.com/fr/future-chill-7C7CAJ2</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
144,96,434,3,434,6,6,music,Deep House - Red One | Summer,DH(1_V_O)_A,DH(1_V_O),,https://docs.google.com/spreadsheets/d/1s48yRT1rf9eDuEoIDD4sFUQu4x72lvEUE71apTPBbdw/edit?gid=559730300#gid=559730300,"<div data-oe-version=""1.2""><a href=""https://www.youtube.com/watch?v=Dnd5o1NwkLo&amp;list=RDDnd5o1NwkLo&amp;start_radio=1"">https://www.youtube.com/watch?v=Dnd5o1NwkLo&amp;list=RDDnd5o1NwkLo&amp;start_radio=1</a></div>",,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
143,91,361,1,435,6,6,music,Classical video - Red One | Classical Video Tutorial,CLV(1_B_PD)_A,CLV(1_B_PD),,,,,2025-08-17 12:37:09.717399,2026-06-08 01:37:45.039166,0,,,,x_product_subgenre,odoo_pg,x_product_subgenre_20260822_052022,2026-08-22 05:20:23.602858
