id,process_id,next_approve_line_id,current_approve_line_id,notif_approve_line_id,distribution_method_id,plan_line_id,project_id,genre_id,subgenre_id,ar_id,produce_manager,create_uid,write_uid,sample_link,quality,original_song_name,state,note,expected_date,date_sent,date_approved,create_date,write_date,allocated_qty,price_unit,expected_score,parent_path,user_request_id,sequence,parent_id,usage_type,active,copyright_ok,company_id,partner_id,plan_id,clicked_ok,cancel_ok,adjust_ok,price_total,x_production_type,x_cid_release_mode,_source_id,_source_connection,_batch_id,_loaded_at
4314,,,,,2,2959,132,779,508,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:08.276559,1,0,0,4527/4314/,,4314,4527,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4315,,,,,2,2959,132,779,508,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:08.276559,1,0,0,4527/4315/,,4315,4527,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4316,,,,,2,2959,132,779,508,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:08.276559,1,0,0,4527/4316/,,4316,4527,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4317,,,,,2,2959,132,779,508,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:08.276559,1,0,0,4527/4317/,,4317,4527,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4318,,,,,2,2959,132,779,508,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:08.276559,1,0,0,4527/4318/,,4318,4527,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4319,,,,,2,2959,132,779,508,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:08.276559,1,0,0,4527/4319/,,4319,4527,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4320,,,,,2,2959,132,779,508,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:08.276559,1,0,0,4527/4320/,,4320,4527,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4321,,,,,2,2959,132,779,508,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:08.276559,1,0,0,4527/4321/,,4321,4527,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
786,,,,,,194,132,426,378,40,31,33,1,,qualified,,draft,,,,,2025-11-24 04:12:43.842604,2026-07-31 07:06:23.424305,1,0,0,903/786/,,786,903,2,f,,8,9,10,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4309,,,,,2,2959,132,779,508,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:08.276559,1,0,0,4527/4309/,,4309,4527,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4311,,,,,2,2959,132,779,508,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:08.276559,1,0,0,4527/4311/,,4311,4527,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4310,,,,,2,2959,132,779,508,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:08.276559,1,0,0,4527/4310/,,4310,4527,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4312,,,,,2,2959,132,779,508,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:08.276559,1,0,0,4527/4312/,,4312,4527,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4299,,,,,2,2958,132,779,506,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:19.319082,1,0,0,4528/4299/,,4299,4528,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4074,,,,,4,2950,165,773,497,38,33,4680,1,,excellent,,draft,,2026-07-31,,,2026-07-15 09:10:35.648017,2026-07-31 07:06:23.424305,1,0,0,4074/,,4074,,1,t,,8,14,59,f,f,f,0,,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4300,,,,,2,2958,132,779,506,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:19.319082,1,0,0,4528/4300/,,4300,4528,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4302,,,,,2,2958,132,779,506,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:19.319082,1,0,0,4528/4302/,,4302,4528,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4303,,,,,2,2958,132,779,506,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:19.319082,1,0,0,4528/4303/,,4303,4528,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4304,,,,,2,2958,132,779,506,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:19.319082,1,0,0,4528/4304/,,4304,4528,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4305,,,,,2,2958,132,779,506,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:19.319082,1,0,0,4528/4305/,,4305,4528,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4306,,,,,2,2958,132,779,506,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:19.319082,1,0,0,4528/4306/,,4306,4528,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4527,8,10598,10597,,2,2959,132,779,508,3393,33,4722,440,,excellent,,cancelled,,2026-08-15,2026-08-05 02:45:50,,2026-08-05 02:36:08.276559,2026-08-10 09:59:37.984269,15,200000,0,4527/,4722,4527,,2,t,,8,8,65,f,f,f,3000000,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4528,8,,,,2,2958,132,779,506,3393,33,4722,38,,excellent,,approved,,2026-08-15,2026-08-05 02:45:54,,2026-08-05 02:36:19.319082,2026-08-13 10:14:11.836507,15,200000,0,4528/,4722,4528,,2,t,,8,8,65,f,f,f,3000000,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4295,,,,,2,2958,132,779,506,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:19.319082,1,0,0,4528/4295/,,4295,4528,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4296,,,,,2,2958,132,779,506,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:19.319082,1,0,0,4528/4296/,,4296,4528,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4297,,,,,2,2958,132,779,506,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:19.319082,1,0,0,4528/4297/,,4297,4528,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4298,,,,,2,2958,132,779,506,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:19.319082,1,0,0,4528/4298/,,4298,4528,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4301,,,,,2,2958,132,779,506,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:19.319082,1,0,0,4528/4301/,,4301,4528,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4294,,,,,2,2958,132,779,506,3393,33,440,4722,,excellent,,draft,,2026-08-15,,,2026-08-04 13:22:01.372939,2026-08-05 02:36:19.319082,1,0,0,4528/4294/,,4294,4528,2,f,,8,8,65,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4456,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4456/,,4456,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4457,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4457/,,4457,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4458,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4458/,,4458,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4459,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4459/,,4459,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4460,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4460/,,4460,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4461,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4461/,,4461,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4462,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4462/,,4462,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4463,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4463/,,4463,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4464,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4464/,,4464,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4465,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4465/,,4465,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4466,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4466/,,4466,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4467,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4467/,,4467,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4468,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4468/,,4468,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4469,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4469/,,4469,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4470,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4470/,,4470,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4471,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4471/,,4471,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4472,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4472/,,4472,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4473,,,,,2,2965,160,747,488,39,3372,440,44,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 03:36:03.205313,1,0,0,4529/4473/,,4473,4529,2,f,,8,8,66,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
278,,,,,1,163,96,650,362,37,33,33,1,<p>https://www.youtube.com/watch?v=LkQqspHw4KE</p>,excellent,,draft,,,,,2025-11-05 12:28:15.176825,2026-07-31 07:06:23.424305,1,0,0,601/278/,,278,601,1,f,,8,8,9,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
414,,,,,,161,143,665,370,41,31,33,1,,excellent,,draft,,,,,2025-11-05 12:28:15.176825,2026-07-31 07:06:23.424305,1,0,0,659/414/,,414,659,1,f,,8,1,9,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4529,8,,,,2,2965,160,747,488,39,3372,44,4711,,excellent,,approved,,2026-08-15,2026-08-14 03:00:07,,2026-08-05 03:36:03.205313,2026-08-14 08:30:15.118116,20,200000,0,4529/,44,4529,,2,t,,8,8,66,f,f,f,4000000,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
331,,,,,,160,125,652,360,39,30,33,1,,excellent,,draft,,,,,2025-11-05 12:28:15.176825,2026-07-31 07:06:23.424305,1,0,0,587/331/,,331,587,1,f,,8,1,9,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
3604,,,,,2,1449,91,356,470,35,33,4680,1,,excellent,,draft,,2026-06-25,,,2026-06-08 08:12:47.371863,2026-07-31 07:43:05.458721,1,0,0,3712/3604/,,3604,3712,2,f,,8,8,48,f,f,f,0,traditional,,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4499,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4499/,,4499,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4500,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4500/,,4500,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4501,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4501/,,4501,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4502,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4502/,,4502,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4503,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4503/,,4503,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4504,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4504/,,4504,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4505,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4505/,,4505,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4506,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4506/,,4506,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4507,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4507/,,4507,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4508,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4508/,,4508,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4509,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4509/,,4509,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4510,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4510/,,4510,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4511,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4511/,,4511,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4512,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4512/,,4512,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4513,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4513/,,4513,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4514,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4514/,,4514,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4515,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4515/,,4515,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4517,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4517/,,4517,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4518,,,,,2,2968,161,765,490,39,33,440,44,"<div data-oe-version=""1.2""><br></div>",excellent,,draft,,,,,2026-08-04 13:46:52.497721,2026-08-05 03:56:02.983671,1,0,0,4530/4518/,,4518,4530,1,f,,8,9,67,f,f,f,0,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4530,8,10616,10615,,2,2968,161,765,490,39,33,44,440,"<div data-oe-version=""1.2""><br></div>",excellent,,cancelled,,,2026-08-05 08:55:31,,2026-08-05 03:56:02.983671,2026-08-05 09:45:42.868952,20,200000,0,4530/,44,4530,,1,t,,8,9,67,f,f,f,4000000,traditional,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4409,,,,,2,2967,98,763,487,35,3372,440,40,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 07:15:04.019881,1,0,0,4531/4409/,,4409,4531,2,f,,8,8,66,f,f,f,0,post_only,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4410,,,,,2,2967,98,763,487,35,3372,440,40,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 07:15:04.019881,1,0,0,4531/4410/,,4410,4531,2,f,,8,8,66,f,f,f,0,post_only,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4411,,,,,2,2967,98,763,487,35,3372,440,40,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 07:15:04.019881,1,0,0,4531/4411/,,4411,4531,2,f,,8,8,66,f,f,f,0,post_only,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
4412,,,,,2,2967,98,763,487,35,3372,440,40,,excellent,,draft,,2026-08-15,,,2026-08-04 13:31:21.884637,2026-08-05 07:15:04.019881,1,0,0,4531/4412/,,4412,4531,2,f,,8,8,66,f,f,f,0,post_only,cid_only,x_music_plan_detail,odoo_pg,x_music_plan_detail_20260822_051959,2026-08-22 05:20:00.055386
